"","year","month","T_ID","P_ID","START_CK","RELIEF_CK","CG_CK","HOLD","INN2","BF","PA","AB","HIT","H2","H3","HR","SB","CS","SH","SF","BB","IB","HP","KK","GD","WP","BK","ERR","R","ER","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","TB_SC_B","TB_SC_T","WLS_D","WLS_L","WLS_ND","WLS_S","WLS_W","KBB"
"1291",2017,4,"OB",67266,0,2,0,0,4,53,11,8,4,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,4,4,0,0,0,0,1,0,0,0,0,1,1,1,0,0,2,0,0,2.27868852459016
"1292",2017,4,"OB",73226,0,10,0,0,38,207,59,52,15,4,0,3,0,0,1,1,3,0,2,9,1,0,0,0,10,10,2,1,0,0,1,1,0,2,1,2,6,4,0,0,9,0,1,2.14285714285714
"1293",2017,4,"OB",73248,0,14,0,2,53,276,77,68,19,3,2,1,1,0,1,0,7,1,1,7,1,0,0,0,9,9,2,2,2,0,2,1,0,1,1,3,8,6,0,1,13,0,0,2.15384615384615
"1294",2017,4,"OB",74513,5,0,0,0,86,529,128,114,33,5,0,2,1,0,2,0,11,1,1,23,4,0,0,1,15,14,0,1,1,0,1,1,0,1,0,0,2,3,0,2,1,0,2,1.89570552147239
"1295",2017,4,"OB",76329,0,11,0,0,41,226,63,50,13,3,0,0,0,0,3,0,8,3,2,13,0,0,0,0,4,4,2,1,1,0,2,0,0,1,2,2,8,3,0,1,6,3,1,2.17857142857143
"1296",2017,4,"OB",77211,0,12,0,2,34,207,55,47,13,2,0,0,0,0,1,0,6,0,1,11,2,2,0,0,7,4,2,1,0,0,2,1,0,1,3,2,9,3,0,1,9,1,1,2.46491228070175
"1297",2017,4,"OB",77263,0,9,0,1,29,185,47,37,11,1,0,1,1,0,2,0,8,0,0,11,2,1,0,0,7,5,0,1,0,0,2,2,0,2,1,1,4,5,1,1,7,0,0,2.2875
"1298",2017,4,"OB",78247,0,9,0,0,32,209,49,41,12,2,1,1,0,1,1,1,6,0,0,4,3,0,0,1,9,7,1,2,1,0,0,1,0,1,0,3,5,4,0,1,8,0,0,1.30909090909091
"1299",2017,4,"OB",79229,5,0,0,0,103,538,141,130,31,4,1,2,0,0,2,1,7,0,1,22,2,1,0,1,16,15,1,0,0,0,0,1,0,0,1,2,3,2,0,0,3,0,2,1.85853658536585
"1300",2017,4,"OB",79349,2,0,0,0,16,121,30,23,8,1,0,0,1,0,0,0,7,0,0,4,1,0,0,0,7,7,1,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,1.42105263157895
"1301",2017,4,"SK",60841,5,0,0,0,78,465,119,98,28,4,0,2,4,1,2,1,15,0,3,19,3,0,0,1,16,16,1,1,0,0,1,0,1,0,1,0,2,3,0,2,1,0,2,1.73400673400673
"1302",2017,4,"SK",60845,0,5,0,0,12,61,15,13,2,0,0,1,0,0,0,0,1,0,1,5,1,1,0,0,1,1,0,2,0,0,2,1,0,0,0,0,3,2,0,0,5,0,0,1.8936170212766
"1303",2017,4,"SK",61895,0,11,0,0,32,181,44,41,9,2,0,1,1,0,0,0,3,0,0,13,0,1,0,0,5,5,1,1,1,1,2,1,2,0,0,2,8,3,0,1,6,3,1,2.48514851485149
"1304",2017,4,"SK",62869,5,0,0,0,75,483,121,104,33,4,0,3,2,1,1,2,13,1,1,16,1,0,1,1,17,16,1,0,1,1,0,1,1,0,0,0,3,2,0,2,2,0,1,2.3954802259887
"1305",2017,4,"SK",65856,5,0,0,0,97,503,142,131,39,5,1,5,3,1,0,0,9,0,2,39,3,0,0,0,18,18,0,1,0,0,1,0,1,0,1,1,3,2,0,2,2,0,1,3.30263157894737
"1306",2017,4,"SK",66859,2,5,0,0,42,273,66,56,18,1,0,2,3,1,1,0,7,0,2,11,4,0,0,0,14,13,0,0,0,2,1,1,1,0,1,1,4,3,0,0,6,0,1,1.64788732394366
"1307",2017,4,"SK",67815,3,0,0,0,39,213,54,49,12,1,0,0,0,1,0,0,4,0,1,4,2,0,0,0,2,2,0,0,0,1,0,0,0,0,1,1,1,2,0,0,2,0,1,1.68571428571429
"1308",2017,4,"SK",67828,0,10,0,1,35,242,59,50,16,1,0,3,0,2,0,0,7,0,2,12,0,1,0,0,9,8,2,0,1,1,1,2,1,0,1,1,6,4,0,0,10,0,0,2.15789473684211
"1309",2017,4,"SK",71845,0,10,0,2,45,223,64,60,15,3,0,1,1,0,0,0,4,0,0,14,1,0,0,0,7,6,1,1,1,1,1,2,1,0,1,1,6,4,0,1,6,0,3,2.32727272727273
"1310",2017,4,"SK",73632,0,10,0,1,36,216,57,52,17,0,0,0,5,0,0,0,4,0,1,8,1,1,0,0,6,6,1,0,1,2,1,2,1,0,1,1,6,4,0,0,10,0,0,1.23809523809524
"1311",2017,4,"SK",74838,5,0,0,0,87,469,120,106,24,6,0,2,1,0,3,1,8,0,2,23,3,0,2,2,12,11,1,0,1,1,0,1,0,0,0,1,3,2,0,2,1,0,2,2.38095238095238
"1312",2017,4,"SK",75250,0,11,0,5,39,163,55,48,14,1,1,2,0,0,1,3,3,0,0,6,2,0,0,1,6,5,1,0,1,1,2,2,1,0,2,1,7,4,0,0,10,0,1,2
"1313",2017,4,"SK",75340,0,7,0,0,21,147,36,28,6,1,0,0,0,0,0,1,6,0,1,10,0,0,0,0,5,4,1,1,1,1,1,0,0,0,1,1,3,4,0,0,7,0,0,1.8
"1314",2017,4,"SK",76858,0,12,0,3,31,183,44,40,11,2,0,1,0,1,0,0,4,0,0,4,1,0,0,0,3,3,1,1,1,1,2,1,1,0,2,2,7,5,0,1,9,1,1,1.65384615384615
"1315",2017,4,"SS",60146,0,6,0,0,18,120,27,20,3,0,1,0,0,0,0,1,5,0,1,7,0,0,0,0,2,1,1,1,0,2,1,0,0,1,0,0,3,3,0,0,6,0,0,1.60526315789474
"1316",2017,4,"SS",60457,0,4,0,0,16,90,25,24,8,1,0,2,0,0,0,0,0,0,1,6,0,0,0,0,4,4,0,3,0,0,0,0,0,1,0,0,1,3,0,0,4,0,0,4.28571428571429
"1317",2017,4,"SS",61365,0,6,0,0,21,129,36,27,8,2,0,1,1,0,0,0,7,0,2,2,2,0,0,0,9,9,1,0,1,1,1,1,1,0,0,0,2,4,0,1,5,0,0,1.48453608247423
"1318",2017,4,"SS",61411,0,11,0,0,42,246,59,52,11,2,0,2,1,0,1,0,6,2,0,17,0,0,0,0,8,8,2,1,1,1,1,2,1,2,0,0,7,4,0,2,7,2,0,2.68478260869565
"1319",2017,4,"SS",64464,0,1,0,0,8,43,14,12,4,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
"1320",2017,4,"SS",66451,4,0,0,0,54,369,90,77,27,3,0,1,1,0,0,1,9,0,3,15,2,2,0,0,21,21,0,1,1,0,1,1,0,0,0,0,1,3,0,2,2,0,0,1.80487804878049
"1321",2017,4,"SS",66492,0,11,0,0,44,255,66,51,12,1,0,0,2,0,2,1,10,0,2,13,3,1,0,0,5,3,1,2,1,1,1,1,3,1,0,0,4,7,0,1,10,0,0,1.22413793103448
"1322",2017,4,"SS",67421,1,1,0,0,12,81,19,16,5,1,0,1,0,0,0,1,2,0,0,5,0,0,0,0,6,5,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1.4
"1323",2017,4,"SS",67435,5,0,0,0,96,532,137,119,31,4,3,2,0,1,1,1,14,0,2,21,7,1,0,0,14,13,1,0,0,1,0,1,1,1,0,0,3,2,0,2,2,0,1,1.67307692307692
"1324",2017,4,"SS",67443,0,3,0,0,6,34,8,8,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,0,0,3,0,0,1.27586206896552
"1325",2017,4,"SS",67467,0,4,0,0,12,91,23,19,8,3,1,1,0,0,0,0,3,0,1,4,0,0,0,0,7,7,0,1,0,0,0,2,1,0,0,0,2,2,1,0,3,0,0,1.24
"1326",2017,4,"SS",73117,5,0,0,0,72,358,101,94,26,5,2,4,0,0,2,0,4,1,1,20,2,0,0,1,16,14,1,1,1,0,0,0,1,1,0,0,3,2,0,1,4,0,0,3.36904761904762
"1327",2017,4,"SS",74454,5,0,1,0,97,500,137,124,32,11,2,1,2,0,1,0,9,0,3,22,2,1,0,0,18,17,0,2,1,0,1,0,1,0,0,0,1,4,0,3,1,0,1,2.26380368098159
"1328",2017,4,"SS",74630,0,7,0,0,13,96,24,18,4,0,0,0,0,0,0,0,4,0,2,3,0,2,0,1,4,4,1,2,1,1,1,0,0,1,0,0,3,4,0,0,7,0,0,1.31428571428571
"1329",2017,4,"SS",76355,5,0,0,0,58,340,96,89,35,5,0,3,3,3,0,0,7,0,0,16,1,0,0,0,24,19,1,0,0,1,1,1,0,1,0,0,3,2,0,2,2,0,1,2.44262295081967
"1330",2017,4,"SS",77446,0,12,0,2,30,200,43,35,7,0,1,1,0,0,0,1,5,0,2,12,1,0,0,0,3,3,2,0,2,1,1,2,2,2,0,0,6,6,0,0,11,0,1,2.26436781609195
"1331",2017,4,"SS",77927,0,6,0,1,25,168,40,36,13,2,0,2,0,0,1,0,3,0,0,7,1,0,0,0,7,7,0,0,0,0,1,2,2,1,0,0,3,3,0,3,3,0,0,2.38053097345133
"1332",2017,4,"SS",79791,0,1,0,0,3,18,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1.05714285714286
"1333",2017,4,"SS",99445,0,12,0,0,40,200,54,46,13,3,0,2,0,0,2,3,2,0,1,9,2,0,0,0,7,7,1,2,1,1,2,2,2,1,0,0,5,7,1,1,10,0,0,3.44
"1334",2017,4,"WO",60339,0,2,0,0,8,46,13,11,5,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,4,4,0,0,0,1,0,0,1,0,0,0,1,1,0,0,2,0,0,1.4625
"1335",2017,4,"WO",61396,0,2,0,0,6,37,8,8,2,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0.692307692307692
"1336",2017,4,"WO",62322,4,0,0,0,67,385,97,88,22,6,0,2,3,0,1,0,6,0,2,16,0,2,0,0,12,12,0,0,1,0,0,0,2,1,0,0,2,2,0,1,1,0,2,3.60655737704918
"1337",2017,4,"WO",62363,3,3,0,0,79,345,102,92,14,4,1,1,1,0,0,2,4,0,4,20,2,0,0,0,6,3,0,1,0,1,1,0,2,1,0,0,2,4,0,0,5,0,1,2.70873786407767
"1338",2017,4,"WO",62937,5,0,0,0,97,422,128,121,31,6,0,1,7,3,1,1,2,0,3,19,2,0,0,0,11,11,1,1,1,1,1,0,0,0,0,0,3,2,0,2,1,0,2,3.1125
"1339",2017,4,"WO",63342,2,1,0,0,36,190,45,42,9,1,0,0,0,0,0,0,3,0,0,10,2,0,0,0,2,2,1,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0,2,4.21212121212121
"1340",2017,4,"WO",65320,5,0,0,0,105,457,135,130,31,2,0,6,4,1,0,0,5,0,0,24,5,0,0,0,15,15,0,1,0,0,2,0,2,0,0,0,2,3,0,2,0,0,3,2.88275862068966
"1341",2017,4,"WO",65348,0,2,0,0,7,71,19,15,9,0,0,1,0,0,0,1,3,0,0,0,0,2,0,0,9,9,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,0,0,1.775
"1342",2017,4,"WO",67312,2,1,0,0,24,171,43,40,17,7,0,2,2,1,0,0,2,0,1,6,0,0,1,0,14,14,0,1,0,1,0,0,1,0,0,0,1,2,0,2,1,0,0,3
"1343",2017,4,"WO",72261,0,1,0,0,6,35,12,11,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.8
"1344",2017,4,"WO",72749,0,3,0,0,15,63,23,19,6,1,1,1,0,0,1,1,1,0,1,4,0,0,0,0,4,4,0,0,1,0,1,0,0,1,0,0,1,2,0,0,3,0,0,1.55263157894737
"1345",2017,4,"WO",74359,3,4,0,0,61,324,92,86,29,8,0,4,0,1,1,1,3,0,1,13,2,2,0,1,16,15,2,0,1,0,2,0,1,1,0,0,3,4,0,3,4,0,0,3.44230769230769
"1346",2017,4,"WO",75258,0,10,0,2,28,183,46,40,12,2,1,0,1,0,0,0,6,0,0,11,0,0,0,0,6,6,1,2,1,1,2,0,3,0,0,0,5,5,0,0,10,0,0,1.21323529411765
"1347",2017,4,"WO",75342,0,10,0,6,34,207,48,45,14,1,0,1,1,0,0,1,2,0,0,11,1,1,0,0,6,6,1,1,2,1,2,0,2,1,0,0,5,5,0,0,9,0,1,2.81538461538462
"1348",2017,4,"WO",75750,1,5,0,1,33,170,48,44,14,4,0,1,1,0,0,0,3,0,1,2,3,0,0,0,6,6,1,0,2,0,1,0,2,0,0,0,4,2,0,0,4,0,2,0.90625
"1349",2017,4,"WO",76350,0,9,0,0,28,178,43,39,12,2,0,0,0,1,0,0,4,0,0,6,0,1,0,0,5,5,1,0,2,1,2,0,2,1,0,0,6,3,0,1,1,7,0,2.65384615384615
"1350",2017,4,"WO",76430,0,9,0,2,23,155,40,31,8,2,0,0,1,1,0,1,7,2,1,6,0,0,0,0,5,4,1,1,1,0,2,0,3,1,0,0,5,4,0,1,8,0,0,2.47413793103448
"1351",2017,5,"HH",60768,5,0,0,0,74,424,107,95,28,5,0,3,0,1,2,0,9,0,1,13,4,1,0,0,13,13,0,1,1,1,0,0,1,0,0,1,3,2,0,1,2,0,2,1.93893129770992
"1352",2017,5,"HH",65769,0,7,0,0,23,149,39,31,9,2,0,1,2,0,1,1,6,1,0,5,0,1,0,1,4,4,0,1,0,1,0,1,0,0,2,2,3,4,0,0,7,0,0,1.3758389261745
"1353",2017,5,"HH",66741,1,3,0,0,24,134,33,28,9,1,0,0,1,0,0,1,1,0,3,3,4,0,0,0,2,1,0,0,0,1,1,0,0,0,2,0,3,1,0,1,2,0,1,1.71641791044776
"1354",2017,5,"HH",67742,2,0,0,0,27,144,36,33,9,3,0,1,2,3,0,0,2,0,1,9,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,2.95652173913043
"1355",2017,5,"HH",67748,5,0,0,0,95,518,130,116,25,5,0,1,2,0,1,0,12,0,1,24,5,1,0,0,11,8,0,1,1,0,1,0,1,0,1,0,5,0,0,2,0,0,3,2.46666666666667
"1356",2017,5,"HH",70425,5,0,0,0,76,466,123,107,38,6,0,2,2,1,4,2,8,0,2,18,2,1,0,2,20,17,0,1,0,0,1,1,0,1,0,1,2,3,0,2,1,0,2,2.6
"1357",2017,5,"HH",72447,0,14,0,6,30,155,43,37,8,3,0,2,0,0,1,0,3,0,2,6,0,1,0,0,3,3,0,1,0,2,1,2,2,3,3,0,7,7,0,0,14,0,0,2.03076923076923
"1358",2017,5,"HH",73738,2,4,0,0,28,170,45,37,12,3,0,0,0,0,1,1,5,1,1,3,1,1,0,0,4,3,0,1,0,1,0,1,0,1,0,2,1,5,0,1,5,0,0,2.546875
"1359",2017,5,"HH",73750,3,3,0,1,50,314,78,70,22,4,1,4,0,1,0,0,8,0,0,13,2,0,0,0,10,10,0,0,0,1,0,1,0,3,1,0,1,5,0,1,5,0,0,1.94615384615385
"1360",2017,5,"HH",73801,1,3,0,0,26,167,46,35,12,0,0,0,3,1,1,1,9,1,0,7,0,0,0,0,9,8,0,0,1,0,0,1,1,1,0,0,2,2,0,2,1,1,0,1.5
"1361",2017,5,"HH",74167,0,6,0,0,9,65,14,11,4,1,0,1,0,1,0,0,3,0,0,2,0,0,0,0,3,3,0,0,0,2,1,0,0,2,1,0,2,4,0,0,6,0,0,1.6551724137931
"1362",2017,5,"HH",74731,0,13,0,6,53,271,71,63,13,4,1,3,2,1,1,0,7,1,0,15,1,0,0,0,11,11,0,1,1,2,1,1,2,2,3,0,8,5,0,0,11,0,2,1.82926829268293
"1363",2017,5,"HH",74748,0,1,0,0,6,40,11,8,4,2,0,0,0,0,0,1,2,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.23809523809524
"1364",2017,5,"HH",74857,0,13,0,0,38,226,51,47,9,1,0,2,0,0,0,0,4,0,0,19,0,0,0,0,5,5,0,1,1,1,1,1,2,2,1,3,6,7,0,1,5,6,1,3.84
"1365",2017,5,"HH",77452,0,6,0,0,30,144,41,39,11,3,1,1,0,0,0,0,2,0,0,4,1,0,0,0,5,5,0,2,1,0,1,0,0,1,1,0,5,1,0,0,5,1,0,3.57142857142857
"1366",2017,5,"HH",79764,1,4,0,0,55,309,85,78,26,6,0,4,2,0,1,0,6,0,0,8,2,2,0,0,13,13,0,1,1,0,0,1,0,1,1,0,3,2,0,0,4,0,1,1.95205479452055
"1367",2017,5,"HH",99737,0,8,0,0,19,123,33,28,8,0,0,0,2,0,1,0,3,0,1,10,0,0,0,0,7,5,0,2,1,0,1,1,0,2,1,0,5,3,0,1,7,0,0,2.3859649122807
"1368",2017,5,"HT",60636,0,6,0,3,12,90,21,19,8,2,0,0,0,0,0,1,1,0,0,3,0,0,0,0,3,3,0,0,1,0,2,1,0,0,0,2,2,4,0,0,6,0,0,1.95555555555556
"1369",2017,5,"HT",61643,0,7,0,0,36,197,49,43,13,2,1,0,0,0,0,0,5,0,1,7,6,1,0,0,5,5,2,0,1,2,1,0,1,0,0,0,5,2,0,0,7,0,0,2.00917431192661
"1370",2017,5,"HT",61666,0,7,0,0,25,138,37,34,11,2,1,0,2,0,0,1,2,0,0,6,2,1,0,0,5,4,1,0,1,1,1,0,2,1,0,0,5,2,0,0,7,0,0,1.6046511627907
"1371",2017,5,"HT",62637,0,8,0,1,15,124,31,24,9,0,0,1,0,0,0,0,6,0,1,3,0,1,0,0,10,9,1,0,1,2,1,0,0,1,0,2,4,4,0,1,7,0,0,1.11111111111111
"1372",2017,5,"HT",62648,0,14,0,1,54,309,76,62,14,3,0,2,0,2,2,0,12,2,0,16,3,3,0,0,7,7,1,0,0,1,3,2,2,3,0,2,4,10,0,0,10,3,1,1.36
"1373",2017,5,"HT",62754,5,0,0,0,95,478,126,119,32,6,0,1,2,3,0,0,4,0,3,17,5,0,0,0,9,6,1,0,0,1,1,1,0,1,0,0,1,4,0,1,1,0,3,2.69411764705882
"1374",2017,5,"HT",66643,6,0,0,0,125,632,177,161,44,5,0,4,0,0,1,2,10,1,2,32,4,1,0,0,15,15,1,0,0,0,1,1,1,1,0,1,1,5,0,0,3,0,3,3.21969696969697
"1375",2017,5,"HT",67645,5,0,0,0,90,521,134,120,37,8,0,4,2,1,4,1,6,0,3,22,4,1,0,1,13,10,1,0,1,1,2,0,0,0,0,0,3,2,0,1,2,0,2,3.6969696969697
"1376",2017,5,"HT",70142,0,3,0,0,9,49,11,11,2,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,2,0,0,2,0,1,1.96
"1377",2017,5,"HT",72523,0,10,0,1,24,126,33,27,4,1,0,0,0,0,0,0,4,0,2,5,1,1,0,0,2,2,1,0,0,1,2,1,2,2,0,1,5,5,0,0,9,0,1,1.71551724137931
"1378",2017,5,"HT",72641,5,0,0,0,74,414,114,98,30,5,0,2,0,1,1,1,11,0,3,12,4,4,0,0,14,14,0,0,1,1,1,0,1,0,0,1,4,1,0,3,1,0,1,1.10714285714286
"1379",2017,5,"HT",76639,0,3,0,0,15,79,23,22,9,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,5,5,0,0,1,0,0,0,0,1,0,1,1,2,0,0,3,0,0,3
"1380",2017,5,"HT",77637,5,0,0,0,90,478,131,123,40,3,1,4,1,3,2,1,5,0,0,25,3,2,0,1,19,19,0,0,1,0,1,0,1,1,0,1,3,2,0,2,1,0,2,3.05936073059361
"1381",2017,5,"HT",79617,0,7,0,0,13,81,17,15,3,1,0,1,0,0,0,0,2,0,0,3,1,0,0,0,1,1,2,0,0,1,1,1,2,0,0,0,4,3,0,0,7,0,0,0.753846153846154
"1382",2017,5,"HT",95657,0,11,0,0,33,172,45,41,8,0,0,2,2,0,0,0,4,0,0,16,1,0,0,0,5,5,1,0,0,1,5,1,2,1,0,0,5,6,0,1,3,4,3,2.95081967213115
"1383",2017,5,"HT",97336,0,2,0,0,4,31,10,8,5,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,3,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,6.875
"1384",2017,5,"KT",60264,3,0,0,0,46,315,82,69,25,6,0,5,1,1,2,2,8,0,1,7,0,0,0,0,20,19,0,1,0,0,1,0,0,0,1,0,1,2,0,3,0,0,0,1.29850746268657
"1385",2017,5,"KT",63104,0,1,0,0,6,53,13,12,6,1,0,1,0,0,0,0,1,0,0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1.83333333333333
"1386",2017,5,"KT",64001,4,0,0,0,81,357,108,101,22,2,0,2,3,0,1,0,3,0,3,24,2,1,0,0,9,9,1,0,0,0,0,1,1,0,0,1,2,2,0,1,1,0,2,5.35
"1387",2017,5,"KT",64017,0,11,0,3,42,219,53,49,8,0,0,0,0,0,0,0,4,0,0,16,1,0,1,0,1,1,2,1,0,0,1,2,2,0,1,2,5,6,0,0,11,0,0,1.875
"1388",2017,5,"KT",64029,2,3,0,0,39,258,61,51,15,2,0,4,1,0,0,0,10,0,0,8,3,0,0,0,13,13,0,0,0,0,1,0,1,1,2,0,2,3,0,2,3,0,0,1.15789473684211
"1389",2017,5,"KT",65042,0,1,0,0,3,24,6,5,2,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.2258064516129
"1390",2017,5,"KT",65056,0,10,0,2,26,173,42,38,14,3,0,1,1,0,1,0,2,0,1,12,2,0,0,0,8,7,1,1,0,0,3,1,1,1,1,1,5,5,0,0,10,0,0,1.55339805825243
"1391",2017,5,"KT",65058,4,1,0,0,62,375,105,92,35,8,0,4,3,0,1,4,7,0,1,11,1,1,0,0,28,28,1,0,0,0,0,1,1,1,0,1,3,2,0,4,0,0,1,1.69158878504673
"1392",2017,5,"KT",65060,3,0,0,0,40,200,57,53,15,6,0,2,2,1,0,2,2,0,0,4,0,1,0,0,8,6,0,1,0,0,1,0,1,0,0,0,0,3,0,1,1,0,1,1.87301587301587
"1393",2017,5,"KT",65062,0,7,0,0,17,83,23,21,4,1,1,0,0,0,0,0,2,2,0,1,1,0,0,0,1,0,0,2,0,0,1,1,1,0,1,1,3,4,0,0,2,4,1,3.96666666666667
"1394",2017,5,"KT",65331,4,0,0,0,81,413,110,100,23,5,2,0,0,1,2,0,8,0,0,23,4,0,0,0,7,6,0,1,0,0,2,0,0,0,1,0,1,3,0,1,0,0,3,3.56410256410256
"1395",2017,5,"KT",65516,0,10,0,0,56,271,77,68,16,2,0,1,0,0,0,0,9,0,0,9,5,7,0,0,6,5,1,1,0,0,3,1,1,1,1,1,4,6,0,0,10,0,0,1.42727272727273
"1396",2017,5,"KT",66047,0,1,0,0,3,31,6,4,1,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.02564102564103
"1397",2017,5,"KT",67033,4,0,0,0,70,394,109,97,35,3,1,6,7,1,2,1,8,0,1,9,4,3,0,0,19,18,1,0,0,0,1,1,0,0,1,0,1,3,0,3,1,0,0,1.65
"1398",2017,5,"KT",75149,1,10,0,1,31,166,45,41,13,3,0,1,0,0,0,1,2,0,1,5,1,0,0,0,8,8,0,1,0,0,4,2,1,1,1,1,6,5,0,1,10,0,0,1.86538461538462
"1399",2017,5,"KT",77563,0,12,0,0,36,208,50,49,16,3,0,1,1,1,0,0,1,1,0,11,3,0,0,0,7,4,1,0,0,0,4,2,1,1,2,1,6,6,0,0,10,1,1,2.48780487804878
"1400",2017,5,"KT",79191,0,8,0,2,27,203,51,46,20,4,1,3,1,0,2,0,3,0,0,8,0,1,0,0,12,12,1,1,0,0,4,2,0,0,0,0,4,4,0,0,8,0,0,2.36666666666667
"1401",2017,5,"KT",99563,1,0,0,0,15,95,26,23,7,1,0,0,0,0,0,1,1,0,1,2,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2.57142857142857
"1402",2017,5,"LG",60140,0,12,0,4,29,169,44,36,10,0,1,0,0,1,0,0,7,1,1,7,3,0,0,1,4,4,2,1,0,0,1,1,4,1,1,1,7,5,0,1,9,2,0,2.36231884057971
"1403",2017,5,"LG",60181,0,12,0,1,36,180,52,49,12,1,0,2,0,0,1,0,0,0,2,7,0,0,0,0,5,3,2,1,0,0,2,1,4,0,1,1,8,4,0,0,8,2,2,3.34146341463415
"1404",2017,5,"LG",61101,4,0,0,0,77,353,99,86,20,3,0,1,1,1,2,1,5,0,5,16,6,0,0,0,3,3,1,0,0,0,1,1,0,1,0,0,3,1,0,1,0,0,3,2.19251336898396
"1405",2017,5,"LG",61329,0,13,0,2,26,153,38,29,7,3,0,0,0,0,1,0,6,2,2,7,1,1,0,0,4,4,2,2,0,0,0,2,4,1,0,2,8,5,0,0,12,1,0,2.05714285714286
"1406",2017,5,"LG",62698,5,0,0,0,87,500,128,120,33,6,2,1,2,1,2,0,6,0,0,25,1,0,0,0,17,12,0,1,0,0,0,0,2,0,1,1,2,3,0,1,2,0,2,4.22834645669291
"1407",2017,5,"LG",63111,5,0,0,0,88,482,122,109,26,6,1,3,1,1,1,1,8,0,3,18,4,2,0,1,15,12,1,0,0,0,0,1,2,0,0,1,4,1,0,3,1,0,1,1.82781456953642
"1408",2017,5,"LG",66138,2,1,0,0,51,271,73,68,18,4,0,3,0,0,1,1,3,0,0,11,0,0,0,0,11,11,1,0,0,0,1,0,0,1,0,0,2,1,0,3,0,0,0,6.26086956521739
"1409",2017,5,"LG",66145,3,2,0,0,42,247,66,56,17,4,0,4,0,0,1,0,8,1,1,10,1,0,0,0,13,13,1,1,0,0,0,0,2,1,0,0,2,3,0,1,3,0,1,1.4344262295082
"1410",2017,5,"LG",66160,0,2,0,0,12,75,19,15,3,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0.642857142857143
"1411",2017,5,"LG",67119,0,2,0,0,5,32,8,7,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,1.825
"1412",2017,5,"LG",71118,0,1,0,1,3,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3.38709677419355
"1413",2017,5,"LG",76455,5,0,0,0,98,545,132,122,25,7,0,6,0,1,0,0,8,0,2,34,0,1,0,0,10,8,0,1,0,0,1,1,0,1,1,0,2,3,0,1,3,0,1,2.18587360594796
"1414",2017,5,"LG",76650,0,13,0,4,20,115,30,25,8,0,0,1,0,1,0,1,3,0,1,4,1,0,0,0,2,2,2,1,0,0,3,1,3,1,1,1,9,4,0,0,12,1,0,2.28089887640449
"1415",2017,5,"LG",78148,0,9,0,2,29,187,46,39,12,3,0,2,2,0,1,1,4,2,1,6,1,2,0,0,10,9,2,0,0,0,1,1,2,1,1,1,6,3,0,1,7,1,0,2.46376811594203
