"","year","month","P_ID","T_ID","AB","HIT","H2","H3","HR","BB","HP","KK","BK","AVG","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","H_A_AWAY","H_A_HOME","PA","R","ER","H2_rate","H3_rate","HR_rate","BB_rate","HP_rate","KK_rate","OBP","SLG","OPS","BABIP","BK_rate","SB_try","SB_succ","ERR","KBB","ERA","R_FIP","kwERA"
"1689",2017,7,64759,"HH",12,5,1,0,1,0,0,6,0,0.416666666666667,0,0,0,0,0,0,0,0,0,2,2,0,12,2,2,0.2,0,0.2,0,0,0.5,0.416666666666667,0.75,1.16666666666667,0.8,0,0.0154440154440154,0.75,0.00157950157950158,0,7.71428571428571,4.25281761899616,-0.6
"1690",2017,7,65769,"HH",55,22,4,0,4,8,2,7,0,0.4,0,0,0,2,1,1,1,0,0,0,2,3,65,18,18,0.181818181818182,0,0.181818181818182,0.123076923076923,0.0307692307692308,0.107692307692308,0.492307692307692,0.690909090909091,1.18321678321678,0.333333333333333,0,0.0217588395285585,0.75,0.00157950157950158,0.875,14.7272727272727,10.0060643722429,5.58461538461539
"1691",2017,7,66741,"HH",70,21,4,0,6,8,1,13,0,0.3,0,0,0,1,1,1,0,0,0,1,1,3,82,16,15,0.19047619047619,0,0.285714285714286,0.0975609756097561,0.0121951219512195,0.158536585365854,0.365853658536585,0.614285714285714,0.9801393728223,0.227272727272727,0,0.0267489711934156,0.576923076923077,0.00157950157950158,1.625,7.78846153846154,8.38193849811704,4.66829268292683
"1692",2017,7,67703,"HH",21,6,1,0,1,1,0,3,0,0.285714285714286,0,0,0,1,1,1,1,0,0,0,2,2,22,3,3,0.166666666666667,0,0.166666666666667,0.0454545454545455,0,0.136363636363636,0.318181818181818,0.476190476190476,0.794372294372294,0.277777777777778,0,0.0179558011049724,0.846153846153846,0.00157950157950158,3,5.4,5.82424619042473,4.30909090909091
"1693",2017,7,67737,"HH",13,5,3,0,0,2,0,4,0,0.384615384615385,0,0,0,1,1,1,0,0,0,0,1,2,15,3,3,0.6,0,0,0.133333333333333,0,0.266666666666667,0.466666666666667,0.615384615384615,1.08205128205128,0.454545454545455,0,0.0311418685121107,0.777777777777778,0.00157950157950158,2,10.125,3.07424619042473,3.8
"1694",2017,7,67742,"HH",42,14,2,0,3,1,0,3,0,0.333333333333333,0,0,0,1,0,0,1,0,0,0,1,1,44,9,9,0.142857142857143,0,0.214285714285714,0.0227272727272727,0,0.0681818181818182,0.340909090909091,0.595238095238095,0.936147186147186,0.282051282051282,0,0.0281995661605206,0.538461538461538,0.00157950157950158,3,8.37931034482759,7.54838412145921,4.85454545454546
"1695",2017,7,70425,"HH",74,24,3,1,3,2,4,14,0,0.324324324324324,0,0,0,0,2,1,0,0,0,1,2,2,82,13,11,0.125,0.0416666666666667,0.125,0.024390243902439,0.0487804878048781,0.170731707317073,0.365853658536585,0.513513513513513,0.879367172050099,0.313432835820896,0,0.0196078431372549,0.8,0.00157950157950158,7,5.71153846153846,5.49732311350165,3.64390243902439
"1696",2017,7,72447,"HH",39,17,1,0,3,2,0,5,0,0.435897435897436,0,0,0,3,2,0,3,0,0,1,4,5,44,11,11,0.0588235294117647,0,0.176470588235294,0.0454545454545455,0,0.113636363636364,0.431818181818182,0.692307692307692,1.12412587412587,0.358974358974359,0,0.0325814536340852,0.730769230769231,0.00157950157950158,2.5,11.88,8.02424619042473,4.58181818181818
"1697",2017,7,73738,"HH",70,23,5,1,4,3,1,8,0,0.328571428571429,0,0,0,0,2,0,1,0,0,0,2,1,76,11,11,0.217391304347826,0.0434782608695652,0.173913043478261,0.0394736842105263,0.0131578947368421,0.105263157894737,0.355263157894737,0.6,0.955263157894737,0.287878787878788,0,0.0112888052681091,0.333333333333333,0.00157950157950158,2.66666666666667,6.06122448979592,6.76302170062881,4.61052631578947
"1698",2017,7,73750,"HH",81,23,7,0,2,7,1,16,0,0.283950617283951,0,0,0,2,1,1,2,0,0,0,2,4,95,12,11,0.304347826086957,0,0.0869565217391304,0.0736842105263158,0.0105263157894737,0.168421052631579,0.326315789473684,0.444444444444444,0.770760233918129,0.253012048192771,0,0.0169252468265162,0.5,0.00157950157950158,2.28571428571429,4.640625,4.66799619042473,4.26315789473684
"1699",2017,7,73801,"HH",15,3,0,0,1,0,0,2,0,0.2,0,0,0,0,0,2,0,0,0,0,0,2,15,2,0,0,0,0.333333333333333,0,0,0.133333333333333,0.2,0.4,0.6,0.166666666666667,0,0.0365013774104683,0.792452830188679,0.00157950157950158,0,0,6.07424619042473,3.8
"1700",2017,7,74167,"HH",34,12,2,1,1,6,1,9,0,0.352941176470588,0,0,0,1,1,1,0,0,0,2,3,2,42,6,6,0.166666666666667,0.0833333333333333,0.0833333333333333,0.142857142857143,0.0238095238095238,0.214285714285714,0.452380952380952,0.558823529411765,1.01120448179272,0.333333333333333,0,0.0372526193247963,0.6875,0.00157950157950158,1.5,7.04347826086956,5.91120271216386,4.54285714285714
"1701",2017,7,74731,"HH",21,7,2,0,3,2,2,1,0,0.333333333333333,0,0,0,1,1,0,1,0,0,1,1,3,26,7,7,0.285714285714286,0,0.428571428571429,0.0769230769230769,0.0769230769230769,0.0384615384615385,0.423076923076923,0.857142857142857,1.28021978021978,0.173913043478261,0,0.0337349397590361,0.785714285714286,0.00157950157950158,0.5,12.6,13.6242461904247,5.86153846153846
"1702",2017,7,74748,"HH",27,7,0,0,0,0,1,3,0,0.259259259259259,0,0,0,1,1,0,1,0,0,0,2,1,28,0,0,0,0,0,0,0.0357142857142857,0.107142857142857,0.285714285714286,0.259259259259259,0.544973544973545,0.28,0,0.0258620689655172,1,0.00157950157950158,0,0,3.37424619042473,4.11428571428571
"1703",2017,7,74857,"HH",30,8,3,0,0,2,1,7,0,0.266666666666667,0,0,0,2,4,0,2,0,0,0,4,4,35,5,3,0.375,0,0,0.0571428571428571,0.0285714285714286,0.2,0.314285714285714,0.366666666666667,0.680952380952381,0.266666666666667,0,0.017163504968383,0.421052631578947,0.00157950157950158,3.5,3.375,3.19924619042473,3.68571428571429
"1704",2017,7,77452,"HH",18,9,3,0,1,2,0,0,0,0.5,0,0,0,0,1,1,1,0,0,1,1,3,20,6,5,0.333333333333333,0,0.111111111111111,0.1,0,0,0.55,0.833333333333333,1.38333333333333,0.421052631578947,0,0,0,0.00157950157950158,0,15,10.1575795237581,6.6
"1705",2017,7,78552,"HH",40,14,4,1,0,2,0,8,0,0.35,0,0,0,2,2,1,1,0,0,2,5,3,44,6,6,0.285714285714286,0.0714285714285714,0,0.0454545454545455,0,0.181818181818182,0.363636363636364,0.5,0.863636363636364,0.368421052631579,0,0.0137614678899083,0.666666666666667,0.00157950157950158,4,5.78571428571429,2.75281761899616,3.76363636363636
"1706",2017,7,79764,"HH",29,14,5,0,1,2,1,3,0,0.482758620689655,0,0,0,0,1,1,0,0,0,1,2,1,32,11,11,0.357142857142857,0,0.0714285714285714,0.0625,0.03125,0.09375,0.53125,0.758620689655172,1.28987068965517,0.464285714285714,0,0.0252383623107123,0.755555555555556,0.00157950157950158,1.5,19.8,7.02424619042473,5.025
"1707",2017,7,99737,"HH",5,1,0,0,0,1,0,1,0,0.2,0,0,0,2,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0.142857142857143,0,0.142857142857143,0.285714285714286,0.2,0.485714285714286,0.142857142857143,0,0.0328151986183074,0.631578947368421,0.00157950157950158,1,0,4.42424619042473,5.4
"1708",2017,7,60634,"HT",26,7,1,0,0,2,0,5,1,0.269230769230769,0,0,0,1,0,0,1,2,0,2,4,2,29,2,2,0.142857142857143,0,0,0.0689655172413793,0,0.172413793103448,0.310344827586207,0.307692307692308,0.618037135278515,0.28,0.111111111111111,0.0269865067466267,0.611111111111111,0.00208768267223382,2.5,2.7,3.22424619042473,4.15862068965517
"1709",2017,7,60636,"HT",21,3,0,0,0,2,0,5,0,0.142857142857143,0,0,0,1,0,0,2,1,0,0,3,1,23,1,1,0,0,0,0.0869565217391304,0,0.217391304347826,0.217391304347826,0.142857142857143,0.360248447204969,0.166666666666667,0,0.0361990950226244,0.9375,0.00208768267223382,2.5,1.5,3.15757952375806,3.83478260869565
"1710",2017,7,61643,"HT",14,3,0,0,1,1,0,1,0,0.214285714285714,0,0,0,0,0,0,2,1,0,0,2,1,16,1,1,0,0,0.333333333333333,0.0625,0,0.0625,0.25,0.428571428571429,0.678571428571429,0.133333333333333,0,0.0164576802507837,0.666666666666667,0.00208768267223382,1,2.25,7.32424619042473,5.4
"1711",2017,7,61666,"HT",15,2,0,0,1,6,0,8,0,0.133333333333333,0,0,0,0,0,1,0,1,0,2,3,1,21,4,4,0,0,0.5,0.285714285714286,0,0.380952380952381,0.380952380952381,0.333333333333333,0.714285714285714,0.0833333333333333,0,0.0295698924731183,0.772727272727273,0.00208768267223382,1.33333333333333,8.30769230769231,7.28578465196319,4.25714285714286
"1712",2017,7,62648,"HT",53,7,1,0,1,12,1,14,0,0.132075471698113,0,0,0,1,2,2,1,3,0,2,6,5,66,7,7,0.142857142857143,0,0.142857142857143,0.181818181818182,0.0151515151515152,0.212121212121212,0.303030303030303,0.207547169811321,0.510577472841624,0.117647058823529,0,0.0293542074363992,0.833333333333333,0.00208768267223382,1.16666666666667,4.10869565217391,5.38946358172907,5.03636363636364
"1713",2017,7,62696,"HT",7,4,1,0,1,2,0,2,0,0.571428571428571,0,0,0,0,0,0,0,1,0,0,1,0,9,4,4,0.25,0,0.25,0.222222222222222,0,0.222222222222222,0.666666666666667,1.14285714285714,1.80952380952381,0.5,0,0,0,0.00208768267223382,1,36,18.8242461904247,5.4
"1714",2017,7,62754,"HT",85,31,6,0,2,5,2,9,0,0.364705882352941,0,0,0,0,0,2,1,1,0,1,2,3,93,15,15,0.193548387096774,0,0.0645161290322581,0.0537634408602151,0.021505376344086,0.0967741935483871,0.408602150537634,0.505882352941176,0.914484503478811,0.349397590361446,0,0.0220385674931129,0.5625,0.00208768267223382,1.8,7.36363636363636,5.40606437224291,4.88387096774194
"1715",2017,7,65696,"HT",13,2,0,0,0,1,0,2,0,0.153846153846154,0,0,0,0,2,0,1,1,0,0,1,3,15,0,0,0,0,0,0.0666666666666667,0,0.133333333333333,0.2,0.153846153846154,0.353846153846154,0.142857142857143,0,0,0,0.00208768267223382,2,0,3.57424619042473,4.6
"1716",2017,7,66643,"HT",118,32,5,1,2,13,0,20,0,0.271186440677966,0,0,0,0,1,1,1,1,0,1,3,2,131,13,13,0.15625,0.03125,0.0625,0.099236641221374,0,0.152671755725191,0.343511450381679,0.38135593220339,0.724867382585069,0.275229357798165,0,0.0226262626262626,0.553571428571429,0.00208768267223382,1.53846153846154,4.08139534883721,4.69633921368054,4.7587786259542
"1717",2017,7,66660,"HT",2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0.5,0,0.25,0.5,0,0.5,0,0,0.0208333333333333,1,0.00208768267223382,0.5,0,9.82424619042473,8.4
"1718",2017,7,67645,"HT",84,24,0,0,4,4,5,25,0,0.285714285714286,0,0,0,0,1,1,1,1,0,1,3,2,94,12,12,0,0,0.166666666666667,0.0425531914893617,0.0531914893617021,0.265957446808511,0.351063829787234,0.428571428571429,0.779635258358663,0.303030303030303,0,0.0132547864506627,0.888888888888889,0.00208768267223382,6.25,5.31147540983607,5.25047569862145,2.71914893617021
"1719",2017,7,67646,"HT",51,12,4,0,0,7,3,5,0,0.235294117647059,0,0,1,1,2,2,1,4,0,2,7,6,61,7,7,0.333333333333333,0,0,0.114754098360656,0.0491803278688525,0.0819672131147541,0.360655737704918,0.313725490196078,0.674381227900996,0.214285714285714,0,0.0245901639344262,0.888888888888889,0.00208768267223382,0.714285714285714,4.84615384615385,5.36270772888627,5.79344262295082
"1720",2017,7,70142,"HT",14,7,1,0,1,0,1,0,0,0.5,0,0,1,1,0,0,0,0,0,0,2,0,15,7,5,0.142857142857143,0,0.142857142857143,0,0.0666666666666667,0,0.533333333333333,0.785714285714286,1.31904761904762,0.428571428571429,0,0.0256410256410256,0.888888888888889,0.00208768267223382,0,19.2857142857143,10.6813890475676,5.4
"1721",2017,7,72523,"HT",12,5,0,0,0,3,0,3,0,0.416666666666667,0,0,0,0,0,1,0,1,0,3,4,1,15,1,1,0,0,0,0.2,0,0.2,0.533333333333333,0.416666666666667,0.95,0.416666666666667,0,0.0196078431372549,0.588235294117647,0.00208768267223382,1,3.85714285714286,5.10996047613901,5.4
"1722",2017,7,72641,"HT",8,4,0,0,2,1,1,3,0,0.5,0,0,0,0,1,0,0,1,0,0,0,2,10,4,4,0,0,0.5,0.1,0.1,0.3,0.6,1.25,1.85,0.4,0,0.0403225806451613,0.7,0.00208768267223382,3,27,23.3242461904247,3
"1723",2017,7,77637,"HT",120,30,7,0,0,10,0,31,0,0.25,0,0,1,1,1,1,0,1,0,0,2,3,132,11,10,0.233333333333333,0,0,0.0757575757575758,0,0.234848484848485,0.303030303030303,0.308333333333333,0.611363636363636,0.29126213592233,0,0.0245593759029182,0.529411764705882,0.00208768267223382,3.1,2.93478260869565,2.78076792955516,3.49090909090909
"1724",2017,7,79617,"HT",61,14,3,0,3,11,2,10,0,0.229508196721311,0,0,0,0,0,1,0,2,0,1,2,2,76,12,12,0.214285714285714,0,0.214285714285714,0.144736842105263,0.0263157894736842,0.131578947368421,0.355263157894737,0.426229508196721,0.781492666091458,0.169230769230769,0,0.0163170163170163,0.285714285714286,0.00208768267223382,0.909090909090909,6.61224489795918,7.37526659858799,5.55789473684211
"1725",2017,7,95657,"HT",33,7,1,1,0,3,2,9,0,0.212121212121212,0,0,0,0,2,1,2,3,0,1,5,4,40,3,3,0.142857142857143,0.142857142857143,0,0.075,0.05,0.225,0.3,0.303030303030303,0.603030303030303,0.212121212121212,0,0.038860103626943,0.766666666666667,0.00208768267223382,3,2.89285714285714,3.50281761899616,3.6
"1726",2017,7,64001,"KT",123,43,9,1,2,3,5,17,0,0.349593495934959,0,0,0,1,0,1,2,0,1,0,2,3,135,19,16,0.209302325581395,0.0232558139534884,0.0465116279069767,0.0222222222222222,0.037037037037037,0.125925925925926,0.377777777777778,0.48780487804878,0.865582655826558,0.341666666666667,0,0.0328418230563003,0.816326530612245,0.00227990178884602,5.66666666666667,5.14285714285714,4.3956747618533,4.15555555555556
"1727",2017,7,64017,"KT",38,13,2,0,2,6,1,5,0,0.342105263157895,0,0,0,2,0,2,2,0,2,2,5,5,47,10,10,0.153846153846154,0,0.153846153846154,0.127659574468085,0.0212765957446809,0.106382978723404,0.425531914893617,0.552631578947368,0.978163493840986,0.261904761904762,0,0.0205655526992288,0.5,0.00227990178884602,0.833333333333333,10,7.93535730153584,5.65531914893617
"1728",2017,7,64029,"KT",53,9,5,0,3,10,1,11,0,0.169811320754717,0,1,0,0,0,1,0,0,1,1,1,3,64,9,8,0.555555555555556,0,0.333333333333333,0.15625,0.015625,0.171875,0.3125,0.433962264150943,0.746462264150943,0.12,0,0.0284857571214393,0.736842105263158,0.00227990178884602,1.1,4.90909090909091,7.23333709951564,5.2125
"1729",2017,7,65056,"KT",10,2,0,0,2,0,0,3,0,0.2,0,0,0,0,0,1,1,0,0,0,0,2,10,2,2,0,0,1,0,0,0.3,0.2,0.8,1,0,0,0.0383386581469649,0.861111111111111,0.00227990178884602,0,6.75,11.3242461904247,1.8
"1730",2017,7,65058,"KT",36,14,4,0,0,7,0,5,0,0.388888888888889,0,0,0,1,0,0,1,0,0,0,1,1,43,11,11,0.285714285714286,0,0,0.162790697674419,0,0.116279069767442,0.488372093023256,0.5,0.988372093023256,0.368421052631579,0,0.0239931448157669,0.785714285714286,0.00227990178884602,0.714285714285714,13.5,5.32424619042473,5.95813953488372
"1731",2017,7,65060,"KT",43,14,3,1,3,2,1,7,0,0.325581395348837,0,1,0,2,0,1,2,0,1,0,3,4,48,9,8,0.214285714285714,0.0714285714285714,0.214285714285714,0.0416666666666667,0.0208333333333333,0.145833333333333,0.354166666666667,0.651162790697674,1.00532945736434,0.275,0,0.0181318681318681,0.666666666666667,0.00227990178884602,3.5,6.96774193548387,7.11456877106989,4.15
"1732",2017,7,65062,"KT",20,6,0,1,0,3,1,4,0,0.3,0,0,0,1,0,2,2,0,1,1,3,4,25,4,4,0,0.166666666666667,0,0.12,0.04,0.16,0.4,0.4,0.8,0.272727272727273,0,0.0458333333333333,0.636363636363636,0.00227990178884602,1.33333333333333,7.2,4.62424619042473,4.92
"1733",2017,7,65067,"KT",28,10,4,0,0,0,1,2,0,0.357142857142857,0,0,0,0,0,1,2,0,1,1,1,4,30,4,4,0.4,0,0,0,0.0333333333333333,0.0666666666666667,0.366666666666667,0.5,0.866666666666667,0.344827586206897,0,0.0507936507936508,0.9375,0.00227990178884602,0,5.68421052631579,3.66635145358262,4.6
"1734",2017,7,65331,"KT",112,30,2,2,6,9,3,24,0,0.267857142857143,0,0,0,1,0,1,1,0,1,1,3,2,126,15,15,0.0666666666666667,0.0666666666666667,0.2,0.0714285714285714,0.0238095238095238,0.19047619047619,0.333333333333333,0.482142857142857,0.81547619047619,0.244897959183673,0,0.0216889709275496,0.553191489361702,0.00227990178884602,2.66666666666667,4.82142857142857,6.18138904756758,3.97142857142857
"1735",2017,7,65516,"KT",8,6,0,0,0,5,0,0,0,0.75,0,1,0,0,0,0,0,0,1,0,0,2,13,8,8,0,0,0,0.384615384615385,0,0,0.846153846153846,0.75,1.59615384615385,0.461538461538462,0,0.0165530671859786,0.647058823529412,0.00227990178884602,0,108,26.3242461904247,10.0153846153846
"1736",2017,7,67033,"KT",107,32,6,1,4,20,2,17,0,0.299065420560748,0,1,0,0,0,0,1,0,1,2,1,4,131,22,18,0.1875,0.03125,0.125,0.152671755725191,0.0152671755725191,0.129770992366412,0.412213740458015,0.485981308411215,0.89819504886923,0.25,0,0.0309555854643338,0.565217391304348,0.00227990178884602,0.85,6.31168831168831,7.096973463152,5.67480916030534
"1737",2017,7,75149,"KT",19,3,0,0,0,1,0,3,0,0.157894736842105,0,0,0,1,0,1,2,0,2,1,2,5,21,0,0,0,0,0,0.0476190476190476,0,0.142857142857143,0.19047619047619,0.157894736842105,0.348370927318296,0.157894736842105,0,0.0183639398998331,0.454545454545455,0.00227990178884602,3,0,3.29483442571884,4.25714285714286
"1738",2017,7,77563,"KT",33,10,2,0,0,2,0,5,0,0.303030303030303,0,1,0,2,0,2,3,0,2,1,4,7,37,4,4,0.2,0,0,0.0540540540540541,0,0.135135135135135,0.324324324324324,0.363636363636364,0.687960687960688,0.294117647058824,0,0.0275229357798165,0.933333333333333,0.00227990178884602,2.5,4.32,3.34424619042473,4.42702702702703
"1739",2017,7,79191,"KT",13,3,2,0,0,0,0,3,0,0.230769230769231,0,1,0,0,0,0,1,0,0,0,1,1,13,1,1,0.666666666666667,0,0,0,0,0.230769230769231,0.230769230769231,0.384615384615385,0.615384615384615,0.3,0,0.0157894736842105,0.833333333333333,0.00227990178884602,0,2.7,2.02424619042473,2.63076923076923
"1740",2017,7,99563,"KT",21,7,1,1,2,0,0,5,0,0.333333333333333,0,0,0,1,0,1,0,0,1,1,2,2,21,4,4,0.142857142857143,0.142857142857143,0.285714285714286,0,0,0.238095238095238,0.333333333333333,0.761904761904762,1.0952380952381,0.357142857142857,0,0.025390625,0.923076923076923,0.00227990178884602,0,7.71428571428571,7.25281761899616,2.54285714285714
"1741",2017,7,60140,"LG",23,5,0,0,1,1,1,4,0,0.217391304347826,1,0,3,0,0,0,0,2,1,1,4,4,25,5,3,0,0,0.2,0.04,0.04,0.16,0.28,0.347826086956522,0.627826086956522,0.2,0,0.0304232804232804,0.695652173913043,0.00308698020700926,4,4.5,5.65757952375806,3.96
"1742",2017,7,60181,"LG",39,8,2,0,3,0,0,11,0,0.205128205128205,3,1,2,0,0,1,0,1,1,0,4,5,39,4,4,0.25,0,0.375,0,0,0.282051282051282,0.205128205128205,0.487179487179487,0.692307692307692,0.2,0,0.020260492040521,0.857142857142857,0.00308698020700926,0,3.48387096774194,5.46940748074731,2.01538461538462
"1743",2017,7,61101,"LG",73,18,6,0,2,11,3,16,0,0.246575342465753,1,1,0,0,0,0,0,1,1,0,3,1,88,16,13,0.333333333333333,0,0.111111111111111,0.125,0.0340909090909091,0.181818181818182,0.363636363636364,0.410958904109589,0.774595267745953,0.225352112676056,0,0.0244821092278719,0.615384615384615,0.00308698020700926,1.45454545454545,6.26785714285714,5.75281761899616,4.71818181818182
"1744",2017,7,61329,"LG",7,4,1,0,0,0,0,1,0,0.571428571428571,1,1,0,0,0,0,0,0,0,0,0,2,7,2,1,0.25,0,0,0,0,0.142857142857143,0.571428571428571,0.714285714285714,1.28571428571429,0.666666666666667,0,0.0205479452054795,0.666666666666667,0.00308698020700926,0,9,1.82424619042473,3.68571428571429
"1745",2017,7,62146,"LG",17,5,1,0,1,2,0,1,0,0.294117647058824,0,1,0,0,0,0,0,0,1,2,1,3,20,4,4,0.2,0,0.2,0.1,0,0.05,0.35,0.529411764705882,0.879411764705882,0.210526315789474,0,0.00859598853868195,0.666666666666667,0.00308698020700926,0.5,8.30769230769231,7.74732311350165,6
"1746",2017,7,62698,"LG",99,26,6,0,3,4,2,24,0,0.262626262626263,1,0,1,0,0,0,0,1,0,1,2,2,106,14,14,0.230769230769231,0,0.115384615384615,0.0377358490566038,0.0188679245283019,0.226415094339623,0.30188679245283,0.414141414141414,0.716028206594244,0.2875,0,0.0240488155061019,0.686567164179104,0.00308698020700926,6,5.10810810810811,4.18911105528959,3.13584905660377
"1747",2017,7,63111,"LG",60,16,4,0,1,13,3,8,0,0.266666666666667,1,0,1,0,0,0,0,0,0,1,0,3,77,13,13,0.25,0,0.0625,0.168831168831169,0.038961038961039,0.103896103896104,0.415584415584416,0.383333333333333,0.798917748917749,0.217391304347826,0,0.0306188925081433,0.680851063829787,0.00308698020700926,0.615384615384615,7.8,6.82424619042473,6.17922077922078
"1748",2017,7,66138,"LG",47,12,4,0,0,1,0,8,0,0.25531914893617,1,1,0,0,0,0,0,0,0,0,0,2,49,6,6,0.333333333333333,0,0,0.0204081632653061,0,0.163265306122449,0.26530612244898,0.340425531914894,0.605731654363873,0.285714285714286,0,0.0152091254752852,0.666666666666667,0.00308698020700926,8,4.5,2.74091285709139,3.68571428571429
"1749",2017,7,66145,"LG",64,13,2,1,1,7,2,10,0,0.203125,0,0,1,0,0,0,0,1,0,1,1,2,73,5,4,0.153846153846154,0.0769230769230769,0.0769230769230769,0.0958904109589041,0.0273972602739726,0.136986301369863,0.301369863013699,0.3125,0.613869863013699,0.193548387096774,0,0.0154320987654321,0.65,0.00308698020700926,1.42857142857143,2.11764705882353,5.00071677866002,4.90684931506849
"1750",2017,7,67119,"LG",23,6,1,0,0,0,0,9,0,0.260869565217391,1,0,1,0,0,0,0,2,1,1,4,2,23,1,1,0.166666666666667,0,0,0,0,0.391304347826087,0.260869565217391,0.304347826086957,0.565217391304348,0.428571428571429,0,0.0161507402422611,0.75,0.00308698020700926,0,1.58823529411765,0.647775602189433,0.704347826086956
"1751",2017,7,67143,"LG",5,2,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,1,0,0,1,0,6,1,1,0,0,0,0,0,0,0.333333333333333,0.4,0.733333333333333,0.285714285714286,0,0.0454545454545455,0.75,0.00308698020700926,0,6.75,3.82424619042473,5.4
"1752",2017,7,71118,"LG",48,16,4,0,1,3,1,8,0,0.333333333333333,2,2,3,0,0,1,0,1,1,1,4,7,56,10,9,0.25,0,0.0625,0.0535714285714286,0.0178571428571429,0.142857142857143,0.357142857142857,0.479166666666667,0.836309523809524,0.294117647058824,0,0.0202360876897133,0.666666666666667,0.00308698020700926,2.66666666666667,6.75,4.57424619042473,4.32857142857143
"1753",2017,7,76455,"LG",69,15,1,0,1,3,0,15,0,0.217391304347826,1,0,0,0,0,1,0,0,1,0,3,0,73,6,5,0.0666666666666667,0,0.0666666666666667,0.0410958904109589,0,0.205479452054795,0.246575342465753,0.27536231884058,0.521937661306333,0.241379310344828,0,0.0179188934297391,0.614035087719298,0.00308698020700926,5,2.45454545454545,3.38788255406109,3.42739726027397
"1754",2017,7,76650,"LG",23,5,1,1,0,3,1,5,0,0.217391304347826,0,1,3,0,0,1,0,2,1,1,4,5,29,2,2,0.2,0.2,0,0.103448275862069,0.0344827586206897,0.172413793103448,0.310344827586207,0.347826086956522,0.658170914542729,0.192307692307692,0,0.0196078431372549,0.526315789473684,0.00308698020700926,1.66666666666667,2.7,4.12424619042473,4.57241379310345
"1755",2017,7,78148,"LG",23,7,1,0,0,2,0,7,0,0.304347826086957,2,0,1,0,0,1,0,1,1,2,4,4,27,4,4,0.142857142857143,0,0,0.0740740740740741,0,0.259259259259259,0.333333333333333,0.347826086956522,0.681159420289855,0.318181818181818,0,0.0299884659746251,0.730769230769231,0.00308698020700926,3.5,6,2.49091285709139,3.17777777777778
"1756",2017,7,79140,"LG",19,7,1,0,0,1,0,3,0,0.368421052631579,1,0,1,0,0,0,0,1,1,0,2,2,20,4,4,0.142857142857143,0,0,0.05,0,0.15,0.4,0.421052631578947,0.821052631578947,0.411764705882353,0,0.0244252873563218,0.705882352941177,0.00308698020700926,3,9,3.07424619042473,4.2
