"PA","BB_rate","HR_rate","AVG","OBP","SLG","OPS","SB_rate","BABIP","H2_rate","H3_rate","T_ID","year","month","P_ID","BAT_ORDER","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO"
24,0.0512820512820513,0.0357142857142857,0.22979797979798,0.275878442545109,0.300925925925926,0.576804368471035,0.0512820512820513,0.306930693069307,0.214285714285714,0,"SS",2020,7,69418,7,2,2,0,0,0,1,0,0,0,1
52,0.0512820512820513,0.0357142857142857,0.254545454545455,0.299145299145299,0.333333333333333,0.632478632478632,0.0512820512820513,0.306930693069307,0.214285714285714,0,"SS",2020,8,69418,7,5,0,2,2,2,0,6,4,0,4
60,0.0512820512820513,0.0357142857142857,0.238989898989899,0.284520417853751,0.312962962962963,0.597483380816714,0.0512820512820513,0.306930693069307,0.214285714285714,0,"SS",2020,9,69418,7,3,4,4,2,2,4,4,2,0,2
46,0.0512820512820513,0.0357142857142857,0.239789196310935,0.285271893967546,0.314009661835749,0.599281555803295,0.0512820512820513,0.306930693069307,0.214285714285714,0,"SS",2020,10,69418,7,3,1,2,3,3,5,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,"SS",2020,7,69439,0,2,2,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,"SS",2020,8,69439,0,5,0,2,2,2,0,6,4,0,4
1,0,0,0,0,0,0,0,0,0,0,"SS",2020,9,69439,0,3,4,4,2,2,4,4,2,0,2
1,0,0,0,0,0,0,0,0,0,0,"SS",2020,10,69439,0,3,1,2,3,3,5,0,4,0,0
3,0.333333333333333,0,0.5,0.666666666666666,0.5,1.16666666666667,0,0.293103448275862,0,0,"SS",2020,7,69442,0,2,2,0,0,0,1,0,0,0,1
11,0.333333333333333,0,0.409090909090909,0.606060606060606,0.409090909090909,1.01515151515151,0,0.293103448275862,0,0,"SS",2020,8,69442,0,5,0,2,2,2,0,6,4,0,4
11,0.333333333333333,0,0.409090909090909,0.606060606060606,0.409090909090909,1.01515151515151,0,0.293103448275862,0,0,"SS",2020,9,69442,0,3,4,4,2,2,4,4,2,0,2
9,0.333333333333333,0,0.333333333333333,0.555555555555555,0.333333333333333,0.888888888888888,0,0.293103448275862,0,0,"SS",2020,10,69442,0,3,1,2,3,3,5,0,4,0,0
36,0.1,0.0909090909090909,0.102996254681648,0.201666666666667,0.152777777777778,0.354444444444444,0.04,0.321342925659472,0.227272727272727,0,"SS",2020,7,69453,5,2,2,0,0,0,1,0,0,0,1
76,0.1,0.0909090909090909,0.178888231815494,0.26921052631579,0.265350877192982,0.534561403508772,0.04,0.321342925659472,0.227272727272727,0,"SS",2020,8,69453,5,5,0,2,2,2,0,6,4,0,4
82,0.1,0.0909090909090909,0.180871471636065,0.270975609756098,0.268292682926829,0.539268292682927,0.04,0.321342925659472,0.227272727272727,0,"SS",2020,9,69453,5,3,4,4,2,2,4,4,2,0,2
64,0.1,0.0909090909090909,0.154494382022472,0.2475,0.229166666666667,0.476666666666667,0.04,0.321342925659472,0.227272727272727,0,"SS",2020,10,69453,5,3,1,2,3,3,5,0,4,0,0
12,0.0555555555555556,0.2,0,0.0555555555555556,0,0.0555555555555556,0,0.3125,0,0,"HT",2020,7,69636,8,2,0,1,0,1,0,0,0,2,0
27,0.0555555555555556,0.2,0.147058823529412,0.194444444444445,0.235294117647059,0.429738562091503,0,0.3125,0,0,"HT",2020,8,69636,8,0,0,2,8,2,4,2,5,0,2
30,0.0555555555555556,0.2,0.132352941176471,0.180555555555556,0.211764705882353,0.392320261437909,0,0.3125,0,0,"HT",2020,9,69636,8,4,0,2,2,5,2,2,2,4,4
27,0.0555555555555556,0.2,0.147058823529412,0.194444444444445,0.235294117647059,0.429738562091503,0,0.3125,0,0,"HT",2020,10,69636,8,5,0,2,3,1,5,3,3,1,1
54,0.113138686131387,0.219178082191781,0.458391637615631,0.523621841844406,0.87187179960265,1.39549364144706,0,0.319277108433735,0.26027397260274,0,"HT",2020,7,69652,2,2,0,1,0,1,0,0,0,2,0
116,0.113138686131387,0.219178082191781,0.389121501708198,0.462694459531664,0.740118353212392,1.20281281274406,0,0.319277108433735,0.26027397260274,0,"HT",2020,8,69652,2,0,0,2,8,2,4,2,5,0,2
127,0.113138686131387,0.219178082191781,0.378348262265426,0.453218727029079,0.719627395503438,1.17284612253252,0,0.319277108433735,0.26027397260274,0,"HT",2020,9,69652,2,4,0,2,2,5,2,2,2,4,4
113,0.113138686131387,0.219178082191781,0.386566607463468,0.460447271528087,0.735258883579538,1.19570615510763,0,0.319277108433735,0.26027397260274,0,"HT",2020,10,69652,2,5,0,2,3,1,5,3,3,1,1
2,0,0,0.5,0.5,0.5,1,0,0.5,0,0,"HH",2020,7,69702,0,0,2,0,1,0,0,0,3,2,0
5,0,0,0.4,0.4,0.4,0.8,0,0.5,0,0,"HH",2020,8,69702,0,0,0,3,3,2,4,0,2,5,3
6,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,0.5,0,0,"HH",2020,9,69702,0,0,4,2,2,2,2,6,2,3,4
5,0,0,0.4,0.4,0.4,0.8,0,0.5,0,0,"HH",2020,10,69702,0,0,5,2,1,3,1,4,0,3,3
6,0,0,0.342857142857143,0.361111111111111,0.466666666666667,0.827777777777778,0,0.434782608695652,0.4,0,"HH",2020,7,69705,0,0,2,0,1,0,0,0,3,2,0
16,0,0,0.257142857142857,0.277777777777778,0.35,0.627777777777778,0,0.434782608695652,0.4,0,"HH",2020,8,69705,0,0,0,3,3,2,4,0,2,5,3
20,0,0,0.308571428571429,0.327777777777778,0.42,0.747777777777778,0,0.434782608695652,0.4,0,"HH",2020,9,69705,0,0,4,2,2,2,2,6,2,3,4
16,0,0,0.257142857142857,0.277777777777778,0.35,0.627777777777778,0,0.434782608695652,0.4,0,"HH",2020,10,69705,0,0,5,2,1,3,1,4,0,3,3
17,0.055045871559633,0.210526315789474,0.473101085094232,0.502104695089045,0.921302113078242,1.42340680816729,0,0.27810650887574,0.315789473684211,0,"HH",2020,7,69737,0,0,2,0,1,0,0,0,3,2,0
47,0.055045871559633,0.210526315789474,0.285202781794395,0.324549417658924,0.55539489086277,0.879944308521694,0,0.27810650887574,0.315789473684211,0,"HH",2020,8,69737,0,0,0,3,3,2,4,0,2,5,3
59,0.055045871559633,0.210526315789474,0.272634523613625,0.312672990203701,0.530919861773902,0.843592851977603,0,0.27810650887574,0.315789473684211,0,"HH",2020,9,69737,0,0,4,2,2,2,2,6,2,3,4
48,0.055045871559633,0.210526315789474,0.307187162891046,0.345323649337411,0.598206580366775,0.943530229704186,0,0.27810650887574,0.315789473684211,0,"HH",2020,10,69737,0,0,5,2,1,3,1,4,0,3,3
20,0.0833333333333333,0,0.109090909090909,0.183333333333333,0.109090909090909,0.292424242424242,0.0416666666666667,0.230769230769231,0,0,"HH",2020,7,69766,9,0,2,0,1,0,0,0,3,2,0
30,0.0833333333333333,0,0.109090909090909,0.183333333333333,0.109090909090909,0.292424242424242,0.0416666666666667,0.230769230769231,0,0,"HH",2020,8,69766,9,0,0,3,3,2,4,0,2,5,3
38,0.0833333333333333,0,0.114832535885167,0.18859649122807,0.114832535885167,0.303429027113238,0.0416666666666667,0.230769230769231,0,0,"HH",2020,9,69766,9,0,4,2,2,2,2,6,2,3,4
31,0.0833333333333333,0,0.105571847507331,0.18010752688172,0.105571847507331,0.285679374389052,0.0416666666666667,0.230769230769231,0,0,"HH",2020,10,69766,9,0,5,2,1,3,1,4,0,3,3
0,0,0,0,0,0,0,0,0,0,0,"SK",2020,7,69813,0,3,0,1,3,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"SK",2020,8,69813,0,2,5,4,0,4,2,2,0,4,0
0,0,0,0,0,0,0,0,0,0,0,"SK",2020,9,69813,0,2,2,5,4,2,4,2,0,2,4
0,0,0,0,0,0,0,0,0,0,0,"SK",2020,10,69813,0,0,3,3,0,4,1,3,0,4,3
19,0.145454545454545,0,0.184770436730123,0.30334928229665,0.2668906308324,0.57023991312905,0.0909090909090909,0.232876712328767,0.222222222222222,0.111111111111111,"SK",2020,7,69825,0,3,0,1,3,1,0,0,0,0,0
50,0.145454545454545,0,0.187234042553191,0.305454545454545,0.270449172576832,0.575903718031377,0.0909090909090909,0.232876712328767,0.222222222222222,0.111111111111111,"SK",2020,10,69825,0,0,3,3,0,4,1,3,0,4,3
0,0,0,0,0,0,0,0,0,0,0,"NC",2020,7,69962,0,0,0,3,0,1,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,"NC",2020,8,69962,0,4,4,2,3,2,0,4,2,0,2
0,0,0,0,0,0,0,0,0,0,0,"NC",2020,9,69962,0,2,2,2,4,5,0,2,4,4,2
0,0,0,0,0,0,0,0,0,0,0,"NC",2020,10,69962,0,1,5,0,5,5,0,0,1,5,3
0,0,0,0,0,0,0,0,1,1,0,"NC",2020,7,69992,6,0,0,3,0,1,0,1,0,1,0
1,0,0,1,1,2,3,0,1,1,0,"NC",2020,8,69992,6,4,4,2,3,2,0,4,2,0,2
2,0,0,1,1,2,3,0,1,1,0,"NC",2020,9,69992,6,2,2,2,4,5,0,2,4,4,2
2,0,0,1,1,2,3,0,1,1,0,"NC",2020,10,69992,6,1,5,0,5,5,0,0,1,5,3
1,0,0,0,0,0,0,0,0,0,0,"NC",2020,7,69995,0,0,0,3,0,1,0,1,0,1,0
4,0,0,0,0,0,0,0,0,0,0,"NC",2020,8,69995,0,4,4,2,3,2,0,4,2,0,2
5,0,0,0,0,0,0,0,0,0,0,"NC",2020,9,69995,0,2,2,2,4,5,0,2,4,4,2
4,0,0,0,0,0,0,0,0,0,0,"NC",2020,10,69995,0,1,5,0,5,5,0,0,1,5,3
7,0,0.166666666666667,0.342857142857143,0.342857142857143,0.514285714285715,0.857142857142858,0.0555555555555556,0.346730245231608,0,0,"HT",2020,7,70410,0,2,0,1,0,1,0,0,0,2,0
32,0,0.166666666666667,0.3375,0.3375,0.506250000000001,0.843750000000001,0.0555555555555556,0.346730245231608,0,0,"HT",2020,8,70410,0,0,0,2,8,2,4,2,5,0,2
35,0,0.166666666666667,0.342857142857143,0.342857142857143,0.514285714285715,0.857142857142858,0.0555555555555556,0.346730245231608,0,0,"HT",2020,9,70410,0,4,0,2,2,5,2,2,2,4,4
31,0,0.166666666666667,0.348387096774194,0.348387096774194,0.522580645161291,0.870967741935485,0.0555555555555556,0.346730245231608,0,0,"HT",2020,10,70410,0,5,0,2,3,1,5,3,3,1,1
10,0.121951219512195,0.3,0.162698412698413,0.264808362369338,0.309126984126984,0.573935346496322,0,0.268221574344023,0,0,"LG",2020,7,71184,8,1,0,1,0,0,0,3,3,0,0
21,0.121951219512195,0.3,0.232426303854875,0.326032852165256,0.441609977324263,0.767642829489519,0,0.268221574344023,0,0,"LG",2020,8,71184,8,3,8,2,0,0,3,2,0,2,5
12,0.121951219512195,0.3,0.271164021164021,0.360046457607433,0.51521164021164,0.875258097819073,0,0.268221574344023,0,0,"LG",2020,9,71184,8,2,2,2,0,6,4,2,4,2,2
10,0.121951219512195,0.3,0.162698412698413,0.264808362369338,0.309126984126984,0.573935346496322,0,0.268221574344023,0,0,"LG",2020,10,71184,8,1,3,5,0,4,5,0,0,3,0
54,0.106463878326996,0.152777777777778,0.294801737424688,0.372561241663031,0.481091345967524,0.853652587630554,0,0.317655078391275,0.180555555555556,0,"LT",2020,7,71564,4,0,1,0,0,0,1,0,1,0,3
103,0.106463878326996,0.152777777777778,0.296232813819954,0.373834518759959,0.483426740850861,0.85726125961082,0,0.317655078391275,0.180555555555556,0,"LT",2020,8,71564,4,2,2,0,0,0,2,6,4,2,5
126,0.106463878326996,0.152777777777778,0.294801737424688,0.372561241663031,0.481091345967524,0.853652587630554,0,0.317655078391275,0.180555555555556,0,"LT",2020,9,71564,4,2,5,4,6,0,5,0,2,2,2
112,0.106463878326996,0.152777777777778,0.29611781660962,0.373732201850384,0.483239075190593,0.856971277040977,0,0.317655078391275,0.180555555555556,0,"LT",2020,10,71564,4,3,1,3,4,0,5,2,4,3,0
63,0.131578947368421,0.0526315789473684,0.50778502721243,0.577731365450664,0.712842712842713,1.29057407829338,0,0.37233259749816,0.263157894736842,0,"HH",2020,7,71752,4,0,2,0,1,0,0,0,3,2,0
68,0.131578947368421,0.0526315789473684,0.506636192309235,0.576745786033712,0.711229946524064,1.28797573255778,0,0.37233259749816,0.263157894736842,0,"HH",2020,8,71752,4,0,0,3,3,2,4,0,2,5,3
89,0.131578947368421,0.0526315789473684,0.456216539142023,0.533491030948157,0.640449438202247,1.1739404691504,0,0.37233259749816,0.263157894736842,0,"HH",2020,9,71752,4,0,4,2,2,2,2,6,2,3,4
73,0.131578947368421,0.0526315789473684,0.488789907648635,0.561435552351198,0.686176836861768,1.24761238921297,0,0.37233259749816,0.263157894736842,0,"HH",2020,10,71752,4,0,5,2,1,3,1,4,0,3,3
46,0.08,0.147058823529412,0.387849553484128,0.436821589205397,0.627403689459618,1.06422527866502,0.04,0.332310838445808,0.117647058823529,0.0294117647058824,"SK",2020,7,71837,2,3,0,1,3,1,0,0,0,0,0
77,0.08,0.147058823529412,0.347553495979283,0.399749216300941,0.562218890554723,0.961968106855663,0.04,0.332310838445808,0.117647058823529,0.0294117647058824,"SK",2020,8,71837,2,2,5,4,0,4,2,2,0,4,0
90,0.08,0.147058823529412,0.339830084957521,0.39264367816092,0.549725137431285,0.942368815592204,0.04,0.332310838445808,0.117647058823529,0.0294117647058824,"SK",2020,9,71837,2,2,2,5,4,2,4,2,0,2,4
70,0.08,0.147058823529412,0.345898479331763,0.398226600985222,0.559541657742558,0.957768258727779,0.04,0.332310838445808,0.117647058823529,0.0294117647058824,"SK",2020,10,71837,2,0,3,3,0,4,1,3,0,4,3
13,0.0161290322580645,0,0.312736443883985,0.323821339950372,0.451730418943534,0.775551758893906,0,0.28,0.444444444444444,0,"OB",2020,7,71842,8,0,0,0,3,0,1,0,0,0,3
27,0.0161290322580645,0,0.225865209471767,0.238351254480287,0.326249747014774,0.564601001495061,0,0.28,0.444444444444444,0,"OB",2020,8,71842,8,0,2,3,2,6,4,0,2,6,0
14,0.0161290322580645,0,0.2903981264637,0.30184331797235,0.419463960447567,0.721307278419917,0,0.28,0.444444444444444,0,"OB",2020,9,71842,8,6,2,4,2,0,2,0,2,4,5
11,0.0161290322580645,0,0.369597615499255,0.379765395894428,0.533863222387812,0.91362861828224,0,0.28,0.444444444444444,0,"OB",2020,10,71842,8,4,3,4,0,2,0,0,3,0,5
22,0.0601503759398496,0,0.241818181818182,0.287423103212577,0.303822843822844,0.591245947035421,0.0075187969924812,0.36773350751143,0.256410256410256,0,"LG",2020,7,72133,0,1,0,1,0,0,0,3,3,0,0
69,0.0601503759398496,0,0.277565217391304,0.321019941157241,0.348735785953177,0.669755727110418,0.0075187969924812,0.36773350751143,0.256410256410256,0,"LG",2020,8,72133,0,3,8,2,0,0,3,2,0,2,5
66,0.0601503759398496,0,0.274060606060606,0.317726133515607,0.344332556332556,0.662058689848163,0.0075187969924812,0.36773350751143,0.256410256410256,0,"LG",2020,9,72133,0,2,2,2,0,6,4,2,4,2,2
53,0.0601503759398496,0,0.260981132075472,0.305433394807774,0.327899371069182,0.633332765876957,0.0075187969924812,0.36773350751143,0.256410256410256,0,"LG",2020,10,72133,0,1,3,5,0,4,5,0,0,3,0
48,0.137795275590551,0.147058823529412,0.402112601106854,0.491560322201104,0.635733217865953,1.12729354006706,0,0.360692350642099,0.161764705882353,0,"HT",2020,7,72443,3,2,0,1,0,1,0,0,0,2,0
110,0.137795275590551,0.147058823529412,0.363468013468013,0.458697208303507,0.574636778746368,1.03333398704988,0,0.360692350642099,0.161764705882353,0,"HT",2020,8,72443,3,0,0,2,8,2,4,2,5,0,2
125,0.137795275590551,0.147058823529412,0.352939974457216,0.449744230247081,0.55799212722406,1.00773635747114,0,0.360692350642099,0.161764705882353,0,"HT",2020,9,72443,3,4,0,2,2,5,2,2,2,4,4
111,0.137795275590551,0.147058823529412,0.360193526860194,0.455912605518905,0.569459870829734,1.02537247634864,0,0.360692350642099,0.161764705882353,0,"HT",2020,10,72443,3,5,0,2,3,1,5,3,3,1,1
45,0.123222748815166,0.16,0.0925195124090152,0.221545174151809,0.146640926640927,0.368186100792736,0.004739336492891,0.321349963316214,0.14,0,"KT",2020,7,73113,7,0,1,0,1,0,3,0,1,0,0
77,0.123222748815166,0.16,0.144186253104959,0.265865932758282,0.2285313142456,0.494397247003882,0.004739336492891,0.321349963316214,0.14,0,"KT",2020,8,73113,7,3,2,0,2,0,2,3,4,2,5
66,0.123222748815166,0.16,0.147190133377979,0.268442721049356,0.233292383292383,0.50173510434174,0.004739336492891,0.321349963316214,0.14,0,"KT",2020,9,73113,7,2,2,0,2,4,2,4,5,4,2
59,0.123222748815166,0.16,0.117609549672477,0.24306790753895,0.186407957594398,0.429475865133348,0.004739336492891,0.321349963316214,0.14,0,"KT",2020,10,73113,7,2,2,0,5,3,0,4,3,2,3
27,0.041958041958042,0.0714285714285714,0.506995884773663,0.534576534576535,0.660178426601784,1.19475496117832,0.013986013986014,0.332332332332332,0.107142857142857,0,"HH",2020,7,73136,7,0,2,0,1,0,0,0,3,2,0
33,0.041958041958042,0.0714285714285714,0.449382716049383,0.48018648018648,0.585158150851581,1.06534463103806,0.013986013986014,0.332332332332332,0.107142857142857,0,"HH",2020,8,73136,7,0,0,3,3,2,4,0,2,5,3
66,0.041958041958042,0.0714285714285714,0.362962962962963,0.398601398601399,0.472627737226277,0.871229135827676,0.013986013986014,0.332332332332332,0.107142857142857,0,"HH",2020,9,73136,7,0,4,2,2,2,2,6,2,3,4
54,0.041958041958042,0.0714285714285714,0.380246913580247,0.414918414918415,0.495133819951338,0.910052234869753,0.013986013986014,0.332332332332332,0.107142857142857,0,"HH",2020,10,73136,7,0,5,2,1,3,1,4,0,3,3
39,0.028169014084507,0.176470588235294,0.35499050827518,0.377702110096476,0.57008812443595,0.947790234532426,0,0.301845819761129,0.0882352941176471,0,"HT",2020,7,73209,7,2,0,1,0,1,0,0,0,2,0
77,0.028169014084507,0.176470588235294,0.310564305350541,0.334840210091719,0.49874297545105,0.833583185542769,0,0.301845819761129,0.0882352941176471,0,"HT",2020,8,73209,7,0,0,2,8,2,4,2,5,0,2
56,0.028169014084507,0.176470588235294,0.33712572620289,0.36046636964645,0.541398624667258,0.901864994313708,0,0.301845819761129,0.0882352941176471,0,"HT",2020,9,73209,7,4,0,2,2,5,2,2,2,4,4
50,0.028169014084507,0.176470588235294,0.352408759124087,0.375211267605634,0.565942028985507,0.941153296591141,0,0.301845819761129,0.0882352941176471,0,"HT",2020,10,73209,7,5,0,2,3,1,5,3,3,1,1
6,0.0526315789473684,0.333333333333333,0.279411764705882,0.355263157894737,0.61574074074074,0.971003898635477,0,0.268702290076336,0.333333333333333,0,"NC",2020,7,73306,9,0,0,3,0,1,0,1,0,1,0
18,0.0526315789473684,0.333333333333333,0.279411764705882,0.355263157894737,0.61574074074074,0.971003898635477,0,0.268702290076336,0.333333333333333,0,"NC",2020,8,73306,9,4,4,2,3,2,0,4,2,0,2
15,0.0526315789473684,0.333333333333333,0.223529411764706,0.305263157894737,0.492592592592592,0.797855750487329,0,0.268702290076336,0.333333333333333,0,"NC",2020,9,73306,9,2,2,2,4,5,0,2,4,4,2
14,0.0526315789473684,0.333333333333333,0.239495798319328,0.319548872180451,0.527777777777777,0.847326649958228,0,0.268702290076336,0.333333333333333,0,"NC",2020,10,73306,9,1,5,0,5,5,0,0,1,5,3
12,0.109375,0,0.374269005847953,0.442708333333333,0.544391281233387,0.98709961456672,0,0.342265529841657,0.454545454545455,0,"WO",2020,7,73342,0,0,0,0,0,3,0,3,0,1,0
46,0.109375,0,0.244088482074752,0.326766304347826,0.35503779210873,0.681804096456557,0,0.342265529841657,0.454545454545455,0,"WO",2020,8,73342,0,3,2,5,5,5,2,0,0,4,0
31,0.109375,0,0.253537068477646,0.335181451612903,0.368781190512939,0.703962642125843,0,0.342265529841657,0.454545454545455,0,"WO",2020,9,73342,0,4,4,2,2,2,2,5,4,2,0
21,0.109375,0,0.267335004177109,0.347470238095238,0.388850915166705,0.736321153261943,0,0.342265529841657,0.454545454545455,0,"WO",2020,10,73342,0,3,1,3,0,0,3,5,3,0,0
0,0,0,0,0,0,0,0,0,0,0,"LG",2020,7,73801,0,1,0,1,0,0,0,3,3,0,0
0,0,0,0,0,0,0,0,0,0,0,"LG",2020,8,73801,0,3,8,2,0,0,3,2,0,2,5
0,0,0,0,0,0,0,0,0,0,0,"LG",2020,9,73801,0,2,2,2,0,6,4,2,4,2,2
0,0,0,0,0,0,0,0,0,0,0,"LG",2020,10,73801,0,1,3,5,0,4,5,0,0,3,0
68,0.120535714285714,0.0188679245283019,0.398050100293884,0.478668390433096,0.43636447159887,0.915032862031966,0.0758928571428571,0.335581787521079,0.0566037735849057,0,"HH",2020,7,74163,1,0,2,0,1,0,0,0,3,2,0
106,0.120535714285714,0.0188679245283019,0.366375892149088,0.451236263736263,0.401641457862126,0.85287772159839,0.0758928571428571,0.335581787521079,0.0566037735849057,0,"HH",2020,8,74163,1,0,0,3,3,2,4,0,2,5,3
74,0.120535714285714,0.0188679245283019,0.397582356345243,0.47826329076329,0.435851704887238,0.914114995650528,0.0758928571428571,0.335581787521079,0.0566037735849057,0,"HH",2020,9,74163,1,0,4,2,2,2,2,6,2,3,4
60,0.120535714285714,0.0188679245283019,0.411895321173672,0.49065934065934,0.451542366263178,0.942201706922519,0.0758928571428571,0.335581787521079,0.0566037735849057,0,"HH",2020,10,74163,1,0,5,2,1,3,1,4,0,3,3
41,0.106382978723404,0.0208333333333333,0.196290346136994,0.286066424494032,0.239837398373984,0.525903822868016,0.0265957446808511,0.324694024478042,0.125,0.0208333333333333,"OB",2020,7,74206,7,0,0,0,3,0,1,0,0,0,3
49,0.106382978723404,0.0208333333333333,0.211169497739215,0.299283543204516,0.25801749271137,0.557301035915886,0.0265957446808511,0.324694024478042,0.125,0.0208333333333333,"OB",2020,8,74206,7,0,2,3,2,6,4,0,2,6,0
85,0.106382978723404,0.0208333333333333,0.243466009158154,0.327972465581977,0.297478991596638,0.625451457178616,0.0265957446808511,0.324694024478042,0.125,0.0208333333333333,"OB",2020,9,74206,7,6,2,4,2,0,2,0,2,4,5
66,0.106382978723404,0.0208333333333333,0.226456178551987,0.312862669245648,0.276695526695527,0.589558195941174,0.0265957446808511,0.324694024478042,0.125,0.0208333333333333,"OB",2020,10,74206,7,4,3,4,0,2,0,0,3,0,5
12,0.032258064516129,0.1,0.861111111111111,0.865591397849462,1.20555555555556,2.07114695340502,0,0.308229813664596,0.1,0,"SK",2020,7,74215,5,3,0,1,3,1,0,0,0,0,0
16,0.032258064516129,0.1,0.717592592592593,0.726702508960573,1.00462962962963,1.7313321385902,0,0.308229813664596,0.1,0,"SK",2020,8,74215,5,2,5,4,0,4,2,2,0,4,0
22,0.032258064516129,0.1,0.574074074074074,0.587813620071684,0.803703703703704,1.39151732377539,0,0.308229813664596,0.1,0,"SK",2020,9,74215,5,2,2,5,4,2,4,2,0,2,4
17,0.032258064516129,0.1,0.675381263616558,0.685852835757959,0.945533769063181,1.63138660482114,0,0.308229813664596,0.1,0,"SK",2020,10,74215,5,0,3,3,0,4,1,3,0,4,3
52,0.0944444444444444,0.127659574468085,0.413851448566397,0.469209922868459,0.64279054777334,1.1120004706418,0,0.336963097398669,0.170212765957447,0,"KT",2020,7,74339,5,0,1,0,1,0,3,0,1,0,0
102,0.0944444444444444,0.127659574468085,0.359912332432599,0.420365056591742,0.559012771650632,0.979377828242375,0,0.336963097398669,0.170212765957447,0,"KT",2020,8,74339,5,3,2,0,2,0,2,3,4,2,5
120,0.0944444444444444,0.127659574468085,0.358671255424211,0.419241192411924,0.557085141403561,0.976326333815485,0,0.336963097398669,0.170212765957447,0,"KT",2020,9,74339,5,2,2,0,2,4,2,4,5,4,2
106,0.0944444444444444,0.127659574468085,0.358273174119633,0.418880707675001,0.556466844909218,0.975347552584219,0,0.336963097398669,0.170212765957447,0,"KT",2020,10,74339,5,2,2,0,5,3,0,4,3,2,3
46,0.138095238095238,0.163265306122449,0.21577367579129,0.339009241024087,0.335885823427055,0.674895064451142,0,0.299826689774697,0.102040816326531,0,"NC",2020,7,74465,5,0,0,3,0,1,0,1,0,1,0
97,0.138095238095238,0.163265306122449,0.233887224421781,0.354276374869787,0.364082424215482,0.718358799085269,0,0.299826689774697,0.102040816326531,0,"NC",2020,8,74465,5,4,4,2,3,2,0,4,2,0,2
68,0.138095238095238,0.163265306122449,0.22937285703864,0.350471408075425,0.357055098012794,0.707526506088219,0,0.299826689774697,0.102040816326531,0,"NC",2020,9,74465,5,2,2,2,4,5,0,2,4,4,2
63,0.138095238095238,0.163265306122449,0.225070047310643,0.346844754161827,0.350357094731168,0.697201848892996,0,0.299826689774697,0.102040816326531,0,"NC",2020,10,74465,5,1,5,0,5,5,0,0,1,5,3
38,0.0512820512820513,0.225,0.393704400495572,0.42479648252144,0.738195750929197,1.16299223345064,0,0.312403100775194,0.2,0,"SS",2020,7,74540,8,2,2,0,0,0,1,0,0,0,1
48,0.0512820512820513,0.225,0.368352223190933,0.400744416873449,0.690660418482999,1.09140483535645,0,0.312403100775194,0.2,0,"SS",2020,8,74540,8,5,0,2,2,2,0,6,4,0,4
63,0.0512820512820513,0.225,0.345414538962926,0.378983024144315,0.647652260555486,1.0266352846998,0,0.312403100775194,0.2,0,"SS",2020,9,74540,8,3,4,4,2,2,4,4,2,0,2
49,0.0512820512820513,0.225,0.360834830880914,0.39361253186138,0.676565307901713,1.07017783976309,0,0.312403100775194,0.2,0,"SS",2020,10,74540,8,3,1,2,3,3,5,0,4,0,0
0,0.0686274509803922,0.260869565217391,Inf,Inf,Inf,Inf,0,0.330357142857143,0.173913043478261,0,"HH",2020,7,74729,4,0,2,0,1,0,0,0,3,2,0
0,0.0686274509803922,0.260869565217391,Inf,Inf,Inf,Inf,0,0.330357142857143,0.173913043478261,0,"HH",2020,8,74729,4,0,0,3,3,2,4,0,2,5,3
0,0.0686274509803922,0.260869565217391,Inf,Inf,Inf,Inf,0,0.330357142857143,0.173913043478261,0,"HH",2020,9,74729,4,0,4,2,2,2,2,6,2,3,4
0,0.0686274509803922,0.260869565217391,Inf,Inf,Inf,Inf,0,0.330357142857143,0.173913043478261,0,"HH",2020,10,74729,4,0,5,2,1,3,1,4,0,3,3
15,0.157894736842105,0.346938775510204,0.743949771689497,0.789191729323308,1.54375,2.33294172932331,0,0.326747720364742,0.0816326530612245,0,"WO",2020,7,75125,4,0,0,0,0,3,0,3,0,1,0
35,0.157894736842105,0.346938775510204,0.478253424657534,0.570441729323308,0.992410714285714,1.56285244360902,0,0.326747720364742,0.0816326530612245,0,"WO",2020,8,75125,4,3,2,5,5,5,2,0,0,4,0
36,0.157894736842105,0.346938775510204,0.464968607305936,0.559504229323308,0.964843749999999,1.52434797932331,0,0.326747720364742,0.0816326530612245,0,"WO",2020,9,75125,4,4,4,2,2,2,2,5,4,2,0
24,0.157894736842105,0.346938775510204,0.619958143074581,0.687108395989975,1.28645833333333,1.97356672932331,0,0.326747720364742,0.0816326530612245,0,"WO",2020,10,75125,4,3,1,3,0,0,3,5,3,0,0
41,0.0740740740740741,0.027027027027027,0.272548698641349,0.330924420355315,0.321951219512195,0.65287563986751,0.00617283950617284,0.313049853372434,0.0540540540540541,0.027027027027027,"SK",2020,7,75151,5,3,0,1,3,1,0,0,0,0,0
