year,month,T_ID,P_ID,START_CK,RELIEF_CK,CG_CK,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,VS_T_ID_HH,VS_T_ID_HT,VS_T_ID_KT,VS_T_ID_LG,VS_T_ID_LT,VS_T_ID_NC,VS_T_ID_OB,VS_T_ID_SK,VS_T_ID_SS,VS_T_ID_WO,TB_SC_B,TB_SC_T,WLS_D,WLS_L,WLS_ND,WLS_S,WLS_W
2016,7,SS,66493,0,2,0,0,6,40,8,6,2,0,0,0,2,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2,0,0
2016,7,SS,72463,0,6,0,2,20,115,30,28,9,3,0,2,0,1,0,0,1,0,1,4,0,0,0,0,3,3,2,0,0,2,2,0,0,0,0,0,4,2,1,1,4,0,0
2016,7,SS,74454,4,0,0,0,75,403,110,89,24,5,0,3,0,1,4,3,11,0,3,7,3,1,0,0,16,11,1,0,1,1,0,0,1,0,0,0,1,3,0,3,0,0,1
2016,7,SS,74630,0,4,0,0,6,42,11,9,3,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,3,3,0,0,1,0,0,2,0,0,0,1,3,1,0,1,3,0,0
2016,7,SS,76455,4,0,0,0,72,422,112,98,28,6,0,3,0,0,1,2,9,0,2,18,0,0,0,0,19,17,0,0,0,1,1,1,1,0,0,0,3,1,0,0,2,0,2
2016,7,SS,76461,4,0,0,0,62,396,97,93,32,6,0,6,1,0,0,0,2,0,2,10,1,0,0,0,17,17,1,0,0,0,1,1,1,0,0,0,2,2,0,0,2,0,2
2016,7,SS,77446,0,14,0,3,22,160,36,30,7,2,0,1,0,0,0,0,6,0,0,11,0,1,0,0,6,6,3,0,1,2,3,3,2,0,0,0,8,6,0,0,14,0,0
2016,7,SS,77927,0,5,0,1,25,166,38,33,11,0,0,1,2,0,0,0,5,0,0,3,3,0,0,0,7,7,1,0,1,1,1,1,0,0,0,0,3,2,0,0,4,0,1
2016,7,SS,79440,3,1,0,0,45,255,66,52,11,2,1,2,2,2,0,1,13,0,0,13,1,1,0,0,7,7,1,0,1,0,1,1,0,0,0,0,2,2,0,0,4,0,0
2016,7,SS,79448,0,2,0,0,7,57,14,11,5,0,0,0,0,0,0,0,3,0,0,2,1,1,0,0,3,3,1,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0
2016,7,SS,79791,0,1,0,0,1,13,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2016,7,SS,99445,0,8,0,1,34,135,40,34,8,1,0,1,0,2,3,1,1,0,1,4,2,0,0,0,2,2,3,0,1,0,1,1,1,0,0,1,3,5,0,1,7,0,0
2016,7,WO,60339,1,4,0,0,25,161,37,32,10,1,0,2,0,0,0,1,4,0,0,5,0,1,0,0,5,5,0,1,0,1,0,1,1,1,0,0,4,1,0,1,4,0,0
2016,7,WO,61396,0,1,0,0,0,8,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2016,7,WO,62322,1,0,0,0,18,95,23,21,4,1,0,0,0,0,0,0,2,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2016,7,WO,62937,4,0,0,0,65,380,101,94,28,4,0,3,1,0,1,1,4,0,1,12,0,0,0,0,13,12,0,1,0,1,0,1,1,0,0,0,4,0,0,0,3,0,1
2016,7,WO,65320,3,0,0,0,34,191,56,46,18,2,1,1,3,1,1,2,7,0,0,6,2,1,0,0,9,7,0,1,0,0,0,1,0,1,0,0,2,1,0,0,2,0,1
2016,7,WO,65331,3,0,0,0,47,304,74,67,21,3,0,4,0,1,0,0,5,0,2,10,0,0,0,0,10,10,0,0,1,1,0,0,1,0,0,0,1,2,0,0,3,0,0
2016,7,WO,65343,0,4,0,0,9,65,17,13,4,0,0,1,2,0,0,0,4,0,0,5,0,0,0,0,4,4,0,1,0,2,0,0,1,0,0,0,3,1,0,0,4,0,0
2016,7,WO,65348,4,0,0,0,64,354,92,83,24,5,1,5,3,0,2,2,4,0,1,14,0,1,0,2,14,14,0,0,1,1,0,0,2,0,0,0,2,2,0,2,2,0,0
2016,7,WO,65368,0,2,0,0,10,48,14,13,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,0,0
2016,7,WO,66324,5,0,0,0,96,534,143,137,47,7,0,7,0,0,0,0,5,0,1,20,4,1,0,0,24,21,0,1,1,0,0,1,0,1,1,0,2,3,0,1,1,0,3
2016,7,WO,72749,0,11,0,1,42,196,56,47,10,1,0,4,1,0,0,3,6,0,0,8,1,1,0,0,8,7,0,1,3,2,0,2,0,2,1,0,5,6,0,0,8,0,3
2016,7,WO,74359,0,12,0,2,35,166,46,37,8,0,1,0,1,1,2,1,6,0,0,5,3,0,0,0,5,5,0,1,2,2,0,2,2,2,1,0,6,6,0,0,12,0,0
2016,7,WO,75342,0,12,0,3,34,259,57,46,14,5,0,0,0,1,0,0,11,1,0,14,1,0,0,0,5,5,0,2,2,2,0,2,2,1,1,0,7,5,0,1,9,0,2
2016,7,WO,76350,0,12,0,0,37,189,53,49,14,1,0,0,0,0,1,1,2,0,0,5,0,1,0,0,3,3,0,3,2,2,0,2,2,0,1,0,8,4,0,0,4,8,0
2016,7,WO,76430,0,12,0,2,32,217,58,50,19,4,1,1,1,0,0,1,7,1,0,15,1,1,0,0,9,9,0,2,1,1,0,3,2,2,1,0,7,5,0,0,9,0,3
2016,7,WO,97541,0,9,0,1,31,156,47,43,16,2,0,0,2,1,0,0,4,0,0,4,3,4,0,0,5,5,0,0,1,1,0,1,3,2,1,0,4,5,0,2,7,0,0
2016,8,HH,60764,0,3,0,0,7,36,10,9,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,2,0,0,3,0,0
2016,8,HH,60768,6,0,0,0,86,473,121,99,24,8,0,3,4,4,3,1,17,0,1,16,4,0,0,0,16,16,0,2,0,1,0,0,1,0,1,1,2,4,0,2,2,0,2
2016,8,HH,66742,3,0,0,0,20,168,41,33,14,1,0,1,4,1,1,0,6,0,1,6,0,1,0,0,10,8,0,0,0,1,1,1,0,0,0,0,1,2,0,1,2,0,0
2016,8,HH,66750,4,1,0,0,70,401,103,91,24,2,0,2,3,0,0,0,8,0,4,21,1,0,0,0,11,11,0,1,0,0,1,1,1,1,0,0,2,3,0,1,2,0,2
2016,8,HH,72447,0,11,0,3,35,218,59,49,17,1,0,2,4,0,1,1,6,1,2,10,1,0,0,0,8,7,0,4,2,1,1,1,1,0,1,0,3,8,0,0,10,0,1
2016,8,HH,73750,5,1,0,0,78,457,121,106,32,8,0,5,1,1,1,2,11,0,1,18,2,1,0,0,25,24,0,1,1,0,1,2,1,0,0,0,3,3,0,2,2,0,2
2016,8,HH,73801,2,1,0,0,17,175,44,34,20,1,0,3,4,0,0,2,8,0,0,5,1,0,0,1,19,17,0,0,1,0,0,1,1,0,0,0,2,1,0,1,2,0,0
2016,8,HH,74167,3,10,0,2,73,391,106,96,28,3,1,4,4,2,1,1,7,0,1,12,2,1,0,0,14,14,0,2,2,2,0,1,2,2,1,1,4,9,0,1,12,0,0
2016,8,HH,74731,0,13,0,2,66,388,99,90,27,4,0,2,4,1,0,0,7,0,2,19,0,0,0,1,19,18,0,4,2,1,1,1,1,0,2,1,5,8,0,3,8,0,2
2016,8,HH,74748,0,6,0,0,39,224,59,54,16,4,0,2,0,0,0,1,4,0,0,12,1,1,0,0,10,9,0,0,0,0,0,2,2,0,1,1,5,1,0,0,6,0,0
2016,8,HH,74857,0,11,0,0,31,207,46,40,9,1,0,0,0,1,1,0,5,1,0,14,0,1,0,1,3,1,0,2,2,1,1,2,1,1,1,0,4,7,0,0,6,5,0
2016,8,HH,78760,0,10,0,0,35,157,47,45,12,1,0,2,0,0,0,0,1,1,1,12,1,0,0,0,4,2,0,2,0,0,0,3,2,1,1,1,6,4,0,0,10,0,0
2016,8,HH,79758,0,2,0,0,11,87,24,20,10,1,0,1,0,0,0,1,2,0,1,2,0,0,0,0,11,10,0,0,0,0,0,1,0,0,1,0,2,0,0,0,2,0,0
2016,8,HH,79764,1,2,0,0,22,115,31,27,9,2,0,3,0,0,1,0,3,0,0,4,1,0,0,0,5,5,0,0,1,0,0,0,0,1,0,1,1,2,0,1,1,0,1
2016,8,HH,99737,0,11,0,2,40,235,54,50,9,0,0,0,2,0,0,0,4,0,0,17,1,0,0,0,5,4,0,2,1,2,1,2,1,1,0,1,4,7,0,1,9,0,1
2016,8,HT,60634,1,0,0,0,3,37,9,5,3,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,4,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2016,8,HT,60636,0,6,0,3,9,60,14,13,4,0,0,0,1,0,0,0,1,0,0,4,0,1,0,0,0,0,2,0,0,0,0,0,2,1,1,0,6,0,0,0,6,0,0
2016,8,HT,61643,3,1,0,0,35,264,62,52,19,4,1,0,0,0,0,1,9,0,0,11,0,2,0,0,14,12,0,0,1,1,0,0,1,1,0,0,3,1,0,1,2,0,1
2016,8,HT,61666,0,6,0,1,17,111,29,26,9,1,0,0,0,0,0,0,2,0,1,8,0,1,0,0,3,3,1,0,0,1,1,1,1,1,0,0,4,2,0,0,4,0,2
2016,8,HT,62648,3,5,0,0,59,388,93,73,18,1,0,3,3,0,1,0,17,0,2,18,2,0,0,0,15,15,1,0,1,1,1,1,2,0,1,0,4,4,0,3,4,1,0
2016,8,HT,63638,1,16,0,3,40,225,60,52,15,2,0,0,2,1,1,3,3,1,1,12,1,2,0,0,8,6,5,0,1,2,2,0,2,2,2,1,12,5,0,0,16,0,1
2016,8,HT,65696,0,5,0,0,29,161,44,40,13,3,0,1,0,0,0,0,3,0,1,9,1,1,0,0,6,6,1,0,1,0,0,0,1,0,2,0,2,3,0,0,5,0,0
2016,8,HT,66628,3,0,0,0,38,251,67,60,24,4,0,1,3,0,1,0,6,0,0,7,1,0,0,0,17,16,2,0,0,0,0,0,0,0,1,0,2,1,0,1,2,0,0
2016,8,HT,66643,5,0,0,0,90,547,137,123,39,6,1,0,3,2,2,3,8,0,1,26,0,2,0,1,18,15,1,0,0,0,1,0,0,1,2,0,3,2,0,0,2,0,3
2016,8,HT,70142,0,12,0,5,33,199,47,43,10,3,0,2,1,0,1,0,3,0,0,6,1,1,0,0,9,9,4,0,0,2,2,1,1,0,1,1,8,4,0,2,8,0,2
2016,8,HT,72523,3,7,0,1,65,401,96,78,17,3,1,3,0,2,2,0,16,0,0,24,3,2,0,1,12,9,3,0,0,1,1,1,0,1,1,2,5,5,0,1,9,0,0
2016,8,HT,75620,0,2,0,0,5,34,10,8,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,1,0
2016,8,HT,75668,0,8,0,1,24,172,44,32,10,5,0,1,1,0,1,0,9,0,2,4,1,1,0,0,7,7,0,0,1,0,1,1,3,0,1,1,3,5,0,0,8,0,0
2016,8,HT,76610,0,7,0,1,33,205,57,50,18,4,1,1,1,1,2,0,4,0,1,6,0,1,0,0,11,11,2,0,0,1,0,0,2,1,0,1,5,2,0,0,7,0,0
2016,8,HT,77637,4,0,0,0,76,413,112,95,29,3,0,4,4,2,4,0,13,0,0,18,6,0,0,0,19,16,0,0,0,1,0,0,1,0,1,1,2,2,0,1,1,0,2
2016,8,HT,95657,0,12,0,0,40,212,57,51,15,4,0,2,6,1,1,1,4,2,0,16,1,2,0,0,5,5,3,0,0,1,2,1,2,0,1,2,7,5,0,1,5,6,0
2016,8,HT,97336,1,10,0,5,43,207,59,57,17,4,0,1,1,1,1,0,1,0,0,10,1,2,0,0,7,7,3,0,0,2,1,1,1,0,2,1,6,5,0,1,9,0,1
2016,8,KT,60264,1,0,0,0,5,40,14,13,9,1,0,2,1,0,0,1,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2016,8,KT,64001,0,13,0,0,48,284,68,62,17,1,2,0,2,1,1,1,3,0,1,21,0,0,0,0,6,5,1,1,0,4,1,2,0,3,0,1,5,8,0,1,11,0,1
2016,8,KT,64017,0,10,0,0,31,177,49,46,19,5,0,3,0,1,1,0,2,0,0,5,0,1,0,0,10,9,0,0,0,2,0,4,0,1,1,2,5,5,0,0,10,0,0
2016,8,KT,64029,0,2,0,0,9,46,11,10,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0
2016,8,KT,65056,0,7,0,0,22,159,40,34,11,4,0,0,1,0,0,0,6,0,0,9,0,0,0,2,8,5,0,1,0,2,0,2,0,1,1,0,2,5,0,0,7,0,0
2016,8,KT,65057,0,15,0,1,31,179,48,43,11,2,1,1,0,0,0,0,4,0,1,12,1,1,0,0,7,7,2,1,0,3,1,4,0,2,1,1,7,8,0,1,13,0,1
2016,8,KT,65058,2,5,0,0,63,320,85,74,18,4,0,2,0,0,3,0,7,0,1,15,3,0,0,0,10,10,0,0,0,1,0,3,0,2,1,0,3,4,0,1,6,0,0
2016,8,KT,65060,5,0,0,0,60,337,95,87,31,10,1,3,0,2,1,1,5,0,1,8,0,1,0,0,15,13,0,1,0,1,1,1,0,0,0,1,1,4,0,2,2,0,1
2016,8,KT,65062,0,6,0,0,12,92,22,20,8,3,0,1,0,0,0,0,2,0,0,4,0,0,0,0,5,5,1,1,0,1,0,2,0,0,0,1,2,4,0,0,4,1,1
2016,8,KT,65067,0,1,0,0,3,21,6,6,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2016,8,KT,65331,5,0,0,0,90,545,139,125,42,6,0,3,2,1,2,1,8,0,3,26,4,2,3,1,20,17,0,0,0,1,1,1,0,1,1,0,2,3,0,4,0,0,1
2016,8,KT,66047,2,0,0,0,14,88,21,17,7,2,0,1,0,0,1,1,2,0,0,1,1,0,0,0,5,5,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0
2016,8,KT,66050,4,0,0,0,46,350,84,72,23,3,0,4,5,1,1,0,10,0,1,24,0,3,1,0,21,17,1,0,0,2,0,0,0,1,0,0,1,3,0,4,0,0,0
2016,8,KT,67845,4,0,0,0,57,338,82,75,21,1,0,3,2,1,1,0,5,0,1,12,1,3,0,0,13,11,1,0,0,0,0,1,0,1,0,1,3,1,0,1,2,0,1
2016,8,KT,75149,0,7,0,0,18,103,26,26,9,3,0,1,0,0,0,0,0,0,0,4,0,0,0,0,5,5,1,0,0,2,1,2,0,0,1,0,3,4,0,0,7,0,0
2016,8,KT,77318,0,4,0,0,17,101,24,21,4,1,0,0,1,0,0,0,2,0,1,8,0,4,0,0,3,3,1,0,0,0,1,1,0,0,1,0,3,1,0,0,3,1,0
2016,8,KT,77563,0,4,0,0,23,147,35,32,10,5,0,1,0,0,0,1,2,0,0,10,0,1,0,0,9,8,1,0,0,0,1,2,0,0,0,0,3,1,0,0,4,0,0
2016,8,KT,79191,0,10,0,0,35,215,55,45,13,4,0,1,1,0,3,0,7,0,0,8,0,2,0,0,8,7,1,1,0,3,0,2,0,1,1,1,5,5,0,0,10,0,0
2016,8,KT,99563,0,2,0,0,10,98,23,15,5,1,1,0,0,0,0,0,8,0,0,6,0,0,0,0,4,4,0,0,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0
2016,8,LG,60146,0,5,0,0,17,82,23,21,6,0,0,1,1,1,1,0,1,0,0,2,0,0,0,0,3,3,0,0,2,0,2,0,1,0,0,0,2,3,0,0,5,0,0
2016,8,LG,60181,0,11,0,7,31,224,47,38,9,2,0,2,1,0,1,1,7,0,0,11,0,0,0,0,6,6,2,1,2,0,0,1,2,2,0,1,6,5,0,1,10,0,0
2016,8,LG,61101,5,0,0,0,63,369,92,74,18,4,0,2,0,2,0,2,12,0,4,13,3,0,0,0,15,15,0,1,1,0,0,0,1,2,0,0,2,3,0,0,3,0,2
2016,8,LG,61329,0,12,0,4,28,166,41,37,9,1,0,1,1,0,0,0,2,1,2,8,1,1,0,1,4,4,1,1,0,0,1,2,4,1,1,1,3,9,0,0,11,0,1
2016,8,LG,61891,0,12,0,0,43,216,56,50,9,2,0,0,0,0,0,1,4,1,1,22,1,2,0,0,1,1,1,1,2,0,1,1,3,2,0,1,5,7,0,0,3,8,1
2016,8,LG,62463,1,6,0,0,42,253,72,61,21,3,0,1,0,1,1,0,10,0,0,4,1,0,0,1,14,13,1,0,1,0,0,0,2,2,1,0,3,4,0,1,6,0,0
2016,8,LG,62698,5,0,0,0,90,500,139,128,43,7,3,0,2,0,1,2,6,1,2,18,3,1,0,0,23,20,0,0,2,0,0,1,1,1,0,0,4,1,0,2,1,0,2
2016,8,LG,63111,5,0,0,0,83,484,123,100,24,4,0,0,4,1,1,3,13,0,6,26,0,2,0,0,12,12,0,1,0,0,0,0,1,1,1,1,0,5,0,1,1,0,3
2016,8,LG,66138,5,0,0,0,92,501,134,126,39,6,0,2,1,0,1,2,4,0,1,18,3,0,0,2,22,14,1,0,1,0,0,0,1,0,1,1,2,3,0,2,0,0,3
2016,8,LG,66160,1,2,0,0,12,101,25,17,7,1,1,1,2,0,0,1,7,0,0,2,0,0,0,0,8,8,0,0,1,0,1,0,1,0,0,0,1,2,0,1,2,0,0
2016,8,LG,70839,0,2,0,0,2,14,6,5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0
2016,8,LG,71118,0,7,0,0,24,118,33,30,11,3,0,0,0,0,1,0,2,0,0,5,3,0,0,0,3,3,0,2,0,0,1,0,1,1,1,1,1,6,0,0,6,0,1
2016,8,LG,73117,4,0,0,0,62,334,96,85,26,3,0,3,1,2,1,0,7,0,3,16,3,0,0,2,15,10,1,0,1,0,1,1,0,0,0,0,3,1,0,2,1,0,1
2016,8,LG,76650,0,8,0,1,16,108,29,26,11,3,0,0,0,0,0,0,2,1,1,7,0,0,0,0,3,3,0,0,3,0,1,1,1,1,1,0,4,4,0,0,8,0,0
2016,8,LG,76757,0,3,0,0,20,124,32,27,9,1,1,2,0,0,0,2,3,1,0,5,0,2,0,0,6,6,0,0,1,0,1,0,1,0,0,0,1,2,0,0,3,0,0
2016,8,LG,77147,0,4,0,1,21,119,34,28,8,1,0,1,4,0,0,1,4,0,1,8,0,0,0,0,6,6,0,1,1,0,1,0,1,0,0,0,1,3,0,0,4,0,0
2016,8,LG,79140,0,6,0,0,20,101,25,24,5,1,0,0,0,0,0,0,1,0,0,6,1,1,0,0,2,2,1,1,0,0,0,1,0,2,1,0,3,3,0,0,5,0,1
2016,8,LG,79339,0,1,0,0,4,27,7,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2016,8,LG,96462,0,7,0,2,23,131,31,26,4,1,0,2,1,1,0,0,5,1,0,8,0,1,0,0,5,4,0,0,1,0,0,1,2,2,1,0,3,4,0,0,6,0,1
2016,8,LT,60559,1,7,0,0,36,198,55,51,17,4,0,2,0,0,0,1,3,1,0,7,1,1,0,0,8,8,0,0,1,1,0,2,2,0,0,2,5,3,0,1,6,0,1
2016,8,LT,62655,0,8,0,0,17,118,27,24,10,3,0,2,0,1,1,1,1,0,0,4,0,0,0,0,4,4,1,1,0,0,0,1,1,1,0,3,4,4,0,0,8,0,0
2016,8,LT,63512,3,0,0,0,52,285,72,66,20,5,0,2,0,2,0,0,6,0,0,11,4,0,0,0,9,9,1,0,0,0,0,0,1,0,0,1,2,1,0,1,1,0,1
2016,8,LT,63935,0,7,0,1,24,118,38,33,11,0,0,2,0,0,1,0,4,0,0,3,2,0,0,0,5,5,0,1,1,1,0,0,1,1,1,1,4,3,0,0,7,0,0
2016,8,LT,64021,5,0,0,0,73,450,117,99,31,8,0,2,1,1,1,0,15,0,2,18,3,2,0,0,25,25,0,0,0,0,0,1,1,2,0,1,2,3,0,3,2,0,0
2016,8,LT,64596,0,12,0,1,13,95,24,17,4,1,0,1,0,0,0,0,7,0,0,7,0,2,0,0,4,4,0,2,1,0,0,2,1,2,1,3,7,5,0,1,11,0,0
2016,8,LT,64764,0,2,0,0,14,67,18,18,7,0,1,0,0,0,0,0,0,0,0,2,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,0,0
2016,8,LT,65543,5,0,0,0,84,514,128,113,34,6,2,3,4,3,1,0,13,0,1,35,1,3,0,1,18,17,0,0,0,0,0,1,0,1,1,2,2,3,0,2,2,0,1
2016,8,LT,65546,4,0,0,0,68,366,101,92,27,4,0,5,2,1,1,0,4,1,4,19,4,2,0,0,15,12,0,1,0,1,0,0,1,1,0,0,3,1,0,2,1,0,1
2016,8,LT,66565,0,1,0,0,3,22,5,4,1,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2016,8,LT,71801,0,2,0,0,3,25,8,6,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,0
2016,8,LT,72535,0,4,0,1,8,57,14,13,5,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,5,5,1,0,0,0,0,0,1,0,0,2,3,1,0,1,3,0,0
2016,8,LT,72551,0,11,0,1,35,181,48,41,9,3,0,0,0,0,0,0,5,0,2,7,3,0,0,0,5,4,0,2,1,1,0,2,0,4,0,1,6,5,0,0,9,1,1
2016,8,LT,72862,0,11,0,1,39,202,54,49,11,1,1,2,2,0,0,1,3,1,1,12,1,0,0,0,4,3,2,2,1,1,0,1,1,2,0,1,9,2,0,2,6,2,1
2016,8,LT,73211,5,0,0,0,91,474,130,117,29,5,1,3,3,1,2,0,11,0,0,15,3,2,0,1,12,12,1,1,1,1,0,0,1,0,0,0,5,0,0,1,2,0,2
2016,8,LT,75321,0,7,0,0,20,120,36,33,16,3,0,1,1,0,2,0,1,1,0,5,2,1,0,0,7,6,1,1,0,0,0,1,1,1,1,1,5,2,0,0,5,1,1
2016,8,LT,76540,0,2,0,0,13,66,19,17,6,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,2,0,0
2016,8,LT,78552,0,3,0,0,13,89,23,20,8,2,0,2,0,0,0,0,3,0,0,4,1,0,0,0,5,5,0,0,0,0,0,1,2,0,0,0,2,1,0,0,3,0,0
2016,8,NC,60263,2,2,0,0,40,249,62,52,14,2,0,1,0,1,0,0,9,0,1,17,0,1,0,0,7,5,0,1,1,0,0,0,0,0,1,1,2,2,0,0,4,0,0
2016,8,NC,62929,2,6,0,0,37,240,61,49,16,1,0,2,0,0,1,1,10,0,0,8,1,0,0,0,9,9,2,1,2,0,1,0,0,0,1,1,4,4,0,1,6,0,1
2016,8,NC,62966,5,0,0,0,73,417,113,103,31,5,1,4,3,0,0,2,7,0,1,16,2,1,1,0,17,15,1,0,0,1,0,0,1,0,1,1,2,3,0,1,2,0,2
2016,8,NC,63938,5,0,0,0,104,469,132,128,24,2,0,3,2,1,0,0,3,0,1,24,3,2,0,1,7,4,2,0,2,0,0,0,0,0,0,1,1,4,0,1,0,0,4
2016,8,NC,63950,0,12,0,0,55,321,83,71,16,4,1,0,4,0,1,0,10,0,1,12,0,3,0,1,13,12,3,1,3,1,1,0,1,0,1,1,5,7,0,2,9,0,1
2016,8,NC,63959,0,4,0,0,13,82,20,15,3,1,0,0,0,0,0,1,3,0,1,4,0,1,0,0,2,2,1,1,0,0,0,0,1,0,0,1,2,2,0,0,4,0,0
2016,8,NC,64960,0,3,0,0,9,59,15,13,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,2,1,0,0,0,1,0,0,0,1,0,2,1,0,0,3,0,0
2016,8,NC,65931,5,0,0,0,74,450,116,97,28,5,0,3,2,0,1,3,14,0,1,17,0,2,0,0,19,19,1,0,2,0,1,0,1,0,0,0,3,2,0,2,1,0,2
2016,8,NC,65933,3,5,0,0,49,299,69,56,11,0,0,0,0,0,0,0,12,0,1,15,4,1,0,0,4,4,2,1,2,1,1,0,0,0,1,0,4,4,0,0,6,0,2
2016,8,NC,66928,0,1,0,0,2,24,5,3,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2016,8,NC,66960,1,2,0,0,11,97,22,17,6,1,0,0,1,0,0,1,4,0,0,0,1,0,0,0,5,4,1,1,0,0,0,0,0,0,0,1,1,2,0,1,2,0,0
2016,8,NC,66990,0,1,0,0,11,52,17,17,7,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2016,8,NC,75852,0,2,0,0,3,19,5,4,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0
2016,8,NC,75867,0,10,0,2,36,204,50,46,12,1,0,3,1,0,1,1,2,0,0,12,0,1,0,0,3,3,2,1,1,1,2,0,1,0,0,2,5,5,0,0,10,0,0
2016,8,NC,76118,0,12,0,3,50,253,68,62,14,5,0,1,0,0,1,0,3,0,2,20,2,0,0,1,9,9,2,1,4,1,1,0,1,0,1,1,7,5,0,2,9,1,0
2016,8,NC,78352,0,8,0,0,21,142,40,32,12,1,0,0,1,0,0,1,6,0,1,5,0,0,0,0,7,7,1,0,2,1,1,0,1,0,1,1,4,4,0,1,5,2,0
2016,8,NC,78366,0,6,0,0,16,110,29,26,9,3,0,0,0,0,0,0,2,0,1,4,0,0,0,0,7,7,1,0,1,1,0,0,0,0,2,1,3,3,0,0,6,0,0
2016,8,OB,61214,0,8,0,0,30,187,53,50,23,9,0,0,2,0,0,0,3,1,0,5,2,2,0,0,13,13,0,2,0,4,1,1,0,0,0,0,7,1,0,1,7,0,0
2016,8,OB,61215,2,1,0,0,34,201,53,46,18,4,0,0,0,1,1,1,4,0,1,8,3,1,0,0,9,9,0,1,0,1,0,1,0,0,0,0,3,0,0,1,2,0,0
2016,8,OB,61240,4,0,0,0,78,428,107,97,23,4,1,4,2,0,0,0,8,0,2,15,2,0,0,0,8,8,0,1,0,0,1,1,0,0,0,1,4,0,0,0,0,0,4
2016,8,OB,61295,0,3,0,0,5,25,8,6,2,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,2,1,0,0,0,1,2,0,0,0,0,0,1,2,0,0,3,0,0
2016,8,OB,62242,0,13,0,1,41,203,55,49,9,1,0,0,2,0,1,0,5,0,0,11,0,0,0,0,2,2,2,3,0,3,1,0,0,1,2,1,6,7,0,0,12,1,0
2016,8,OB,63248,0,6,0,0,10,78,16,12,3,1,0,0,2,0,0,0,4,0,0,2,1,1,0,0,1,1,0,1,0,1,2,0,0,0,1,1,3,3,0,0,6,0,0
2016,8,OB,66201,0,14,0,0,40,203,51,50,13,0,0,1,0,0,0,0,0,0,1,12,3,0,0,0,6,6,1,3,0,4,2,2,0,0,1,1,11,3,0,0,13,0,1
2016,8,OB,66226,4,0,0,0,62,427,102,89,32,3,0,5,0,3,3,0,9,0,1,18,1,0,0,0,20,18,0,0,0,1,1,0,0,1,1,0,1,3,0,1,1,0,2
