"","year","P_ID","PA","AB","BB","HP","HIT","HR","KK"
"2592",2017,76753,55,54,0,0,18,3,15
"2593",2017,77464,15,11,4,0,2,0,4
"2594",2017,78288,70,64,4,1,16,0,10
"2595",2017,78756,82,69,7,2,28,1,8
"2596",2017,79705,26,24,1,0,6,2,7
"2597",2017,60634,0,0,0,0,0,0,0
"2598",2017,60636,0,0,0,0,0,0,0
"2599",2017,61643,0,0,0,0,0,0,0
"2600",2017,62864,49,45,3,1,10,0,5
"2601",2017,62893,4,4,0,0,1,0,2
"2602",2017,63636,3,3,0,0,0,0,0
"2603",2017,63722,19,18,1,0,3,0,2
"2604",2017,65653,6,5,1,0,0,0,2
"2605",2017,66606,40,34,4,0,7,1,5
"2606",2017,67646,0,0,0,0,0,0,0
"2607",2017,67650,96,90,2,2,32,5,16
"2608",2017,70410,69,62,5,1,25,2,7
"2609",2017,70756,78,64,13,1,12,3,12
"2610",2017,72443,93,72,15,3,28,2,16
"2611",2017,72559,11,10,0,1,0,0,0
"2612",2017,73606,33,28,0,1,2,0,11
"2613",2017,74605,6,6,0,0,2,0,1
"2614",2017,76350,0,0,0,0,0,0,0
"2615",2017,76368,3,2,1,0,1,0,0
"2616",2017,76849,87,81,3,0,24,0,10
"2617",2017,78603,69,60,8,0,25,1,3
"2618",2017,78629,81,71,8,2,24,6,23
"2619",2017,78643,2,2,0,0,1,0,0
"2620",2017,79608,78,69,8,0,18,2,14
"2621",2017,60343,49,45,2,1,18,2,9
"2622",2017,60558,87,78,5,1,24,2,17
"2623",2017,63450,97,84,3,7,26,1,13
"2624",2017,64006,33,28,2,1,8,1,4
"2625",2017,65062,0,0,0,0,0,0,0
"2626",2017,66052,7,6,1,0,2,0,2
"2627",2017,67006,13,11,1,1,3,0,3
"2628",2017,67025,106,96,7,3,30,8,26
"2629",2017,70553,26,24,1,0,0,0,7
"2630",2017,73113,81,73,7,1,22,2,18
"2631",2017,73153,15,13,2,0,4,0,3
"2632",2017,74215,97,91,5,0,26,8,17
"2633",2017,74339,75,66,8,0,25,1,9
"2634",2017,75149,0,0,0,0,0,0,0
"2635",2017,77462,37,32,3,1,9,0,6
"2636",2017,78361,67,63,3,0,22,0,14
"2637",2017,78517,50,40,7,1,8,0,10
"2638",2017,78548,64,50,11,1,11,4,12
"2639",2017,79453,19,19,0,0,3,0,0
"2640",2017,99810,6,6,0,0,0,0,1
"2641",2017,60100,20,16,4,0,3,0,2
"2642",2017,61102,68,62,1,2,18,3,19
"2643",2017,61114,14,11,2,0,2,0,2
"2644",2017,61186,90,78,8,3,20,0,17
"2645",2017,63077,16,15,0,0,1,0,5
"2646",2017,63123,73,69,2,0,16,1,21
"2647",2017,63913,60,52,3,2,12,1,10
"2648",2017,64153,58,56,1,1,10,1,16
"2649",2017,65115,64,58,5,1,20,0,5
"2650",2017,67134,75,64,10,0,18,2,10
"2651",2017,71842,23,23,0,0,7,1,7
"2652",2017,72133,108,87,18,3,30,4,15
"2653",2017,72456,70,60,6,1,16,2,11
"2654",2017,78135,69,63,3,2,14,1,11
"2655",2017,78217,4,4,0,0,0,0,2
"2656",2017,79109,11,8,3,0,4,1,3
"2657",2017,79192,62,56,4,0,17,0,13
"2658",2017,99606,56,48,6,2,16,1,8
"2659",2017,60523,4,4,0,0,0,0,2
"2660",2017,61204,44,41,3,0,13,1,7
"2661",2017,61591,25,21,2,0,5,0,8
"2662",2017,62556,85,71,6,2,17,1,16
"2663",2017,62559,1,1,0,0,0,0,1
"2664",2017,66508,25,22,1,0,4,0,10
"2665",2017,67539,1,1,0,0,0,0,1
"2666",2017,67598,106,94,9,2,30,2,25
"2667",2017,71552,107,98,6,0,34,3,22
"2668",2017,71564,122,105,12,3,34,10,19
"2669",2017,71565,6,4,1,1,1,0,2
"2670",2017,72535,0,0,0,0,0,0,0
"2671",2017,72546,75,73,1,0,21,2,13
"2672",2017,74540,87,80,5,1,20,3,16
"2673",2017,75321,0,0,0,0,0,0,0
"2674",2017,76509,62,54,6,1,10,0,11
"2675",2017,77318,0,0,0,0,0,0,0
"2676",2017,77532,127,106,20,0,39,9,16
"2677",2017,78513,125,117,6,1,33,2,17
"2678",2017,78566,13,10,2,1,4,0,4
"2679",2017,79356,53,46,6,1,14,3,8
"2680",2017,60566,7,7,0,0,4,0,0
"2681",2017,62016,4,4,0,0,0,0,0
"2682",2017,62907,120,99,16,5,38,1,14
"2683",2017,62908,0,0,0,0,0,0,0
"2684",2017,62925,6,6,0,0,2,0,0
"2685",2017,62934,49,46,3,0,7,0,10
"2686",2017,62947,119,110,6,2,33,4,31
"2687",2017,63920,19,16,3,0,5,0,2
"2688",2017,63963,102,90,6,5,29,4,10
"2689",2017,64944,28,28,0,0,5,1,6
"2690",2017,65064,0,0,0,0,0,0,0
"2691",2017,66965,8,8,0,0,1,0,1
"2692",2017,66968,1,1,0,0,0,0,1
"2693",2017,67935,116,99,13,3,26,5,25
"2694",2017,73213,79,72,2,1,22,1,12
"2695",2017,73306,52,44,7,0,9,0,12
"2696",2017,73339,63,60,1,0,13,2,9
"2697",2017,74358,5,5,0,0,3,1,1
"2698",2017,74465,62,53,7,2,9,1,15
"2699",2017,78122,57,50,1,4,13,0,8
"2700",2017,78813,100,90,8,0,23,3,17
"2701",2017,94629,54,50,4,0,16,4,12
"2702",2017,61208,46,40,4,1,12,1,4
"2703",2017,62234,109,99,8,2,27,3,16
"2704",2017,62244,30,24,3,1,9,0,7
"2705",2017,63257,7,7,0,0,2,1,2
"2706",2017,64086,1,1,0,0,0,0,0
"2707",2017,65269,7,7,0,0,1,0,1
"2708",2017,66203,7,7,0,0,2,0,1
"2709",2017,66209,4,4,0,0,0,0,0
"2710",2017,66244,106,98,7,1,32,4,12
"2711",2017,74206,40,34,6,0,15,3,7
"2712",2017,75334,58,51,4,2,16,3,12
"2713",2017,76232,91,78,9,4,14,1,14
"2714",2017,76249,107,91,10,3,27,2,13
"2715",2017,76267,72,65,5,1,13,1,9
"2716",2017,77211,0,0,0,0,0,0,0
"2717",2017,77248,71,60,7,0,17,1,17
"2718",2017,77263,1,1,0,0,1,0,0
"2719",2017,78224,115,97,17,0,27,5,22
"2720",2017,79215,108,98,6,2,42,3,11
"2721",2017,79240,72,63,3,2,17,0,11
"2722",2017,79290,2,2,0,0,1,0,1
"2723",2017,62884,58,50,3,2,18,1,12
"2724",2017,62895,28,24,3,1,5,1,7
"2725",2017,63634,10,10,0,0,0,0,5
"2726",2017,63704,111,102,4,3,38,0,14
"2727",2017,64868,31,27,3,0,9,0,3
"2728",2017,66838,43,39,3,1,9,1,7
"2729",2017,67872,96,83,10,3,21,2,23
"2730",2017,71184,51,46,1,1,14,1,8
"2731",2017,71837,27,25,2,0,7,1,7
"2732",2017,72860,41,35,1,1,6,0,6
"2733",2017,73209,102,99,2,0,29,5,24
"2734",2017,74846,69,61,6,1,16,6,12
"2735",2017,75151,65,61,2,2,21,3,12
"2736",2017,75847,56,46,7,1,13,2,15
"2737",2017,76158,62,60,2,0,16,5,19
"2738",2017,76802,67,57,4,2,13,0,4
"2739",2017,76812,28,26,1,1,8,0,5
"2740",2017,61104,3,3,0,0,0,0,0
"2741",2017,61404,55,49,5,0,9,0,7
"2742",2017,62404,112,101,10,1,36,0,28
"2743",2017,62415,110,99,8,0,29,2,17
"2744",2017,64610,76,67,7,0,22,0,9
"2745",2017,65412,22,19,1,1,8,1,2
"2746",2017,66409,3,3,0,0,0,0,1
"2747",2017,66451,0,0,0,0,0,0,0
"2748",2017,66462,83,77,4,1,23,0,12
"2749",2017,67450,110,96,9,3,33,6,16
"2750",2017,71432,40,33,6,0,11,2,10
"2751",2017,72466,66,63,1,2,21,1,12
"2752",2017,73824,19,15,2,2,5,1,6
"2753",2017,75566,84,73,10,0,22,5,16
"2754",2017,79456,47,45,0,2,17,0,3
"2755",2017,79465,44,40,4,0,10,1,10
"2756",2017,95436,102,89,8,2,21,3,14
"2757",2017,61353,93,87,5,1,24,3,18
"2758",2017,61366,4,3,1,0,1,0,2
"2759",2017,62332,11,10,1,0,1,1,2
"2760",2017,62353,24,22,0,2,5,0,9
"2761",2017,64300,111,98,11,1,33,5,13
"2762",2017,65357,16,15,1,0,3,0,5
"2763",2017,65898,23,22,1,0,5,1,5
"2764",2017,66354,39,37,2,0,8,1,16
"2765",2017,67341,118,106,11,0,33,0,15
"2766",2017,67394,107,97,9,0,27,6,27
"2767",2017,73342,64,57,7,0,21,1,13
"2768",2017,77463,83,75,7,0,21,0,22
"2769",2017,77564,102,86,11,4,26,1,15
"2770",2017,78168,100,82,14,1,22,1,12
"2771",2017,79300,19,17,1,0,3,0,4
"2772",2017,79334,74,68,4,2,21,5,18
"2773",2017,79365,38,35,1,1,8,2,12
"2774",2017,60805,28,27,0,0,5,0,5
"2775",2017,62700,48,45,2,0,12,2,10
"2776",2017,62768,64,59,3,2,17,1,18
"2777",2017,62797,74,63,9,0,16,0,17
"2778",2017,64706,0,0,0,0,0,0,0
"2779",2017,66702,65,61,1,1,15,0,3
"2780",2017,66710,9,9,0,0,3,0,3
"2781",2017,66716,31,24,4,0,9,1,3
"2782",2017,66740,57,45,9,1,18,4,11
"2783",2017,66749,14,11,2,1,1,0,6
"2784",2017,71752,26,22,4,0,4,0,3
"2785",2017,73136,75,69,4,2,9,4,31
"2786",2017,74163,10,10,0,0,4,0,0
"2787",2017,74729,65,58,2,5,18,5,18
"2788",2017,76720,34,30,3,0,8,0,13
"2789",2017,76753,83,76,5,1,30,2,13
"2790",2017,77243,3,3,0,0,1,0,2
"2791",2017,77464,10,6,3,0,0,0,0
"2792",2017,78288,52,44,6,0,8,0,5
"2793",2017,78552,0,0,0,0,0,0,0
"2794",2017,78745,6,6,0,0,0,0,2
"2795",2017,78756,99,90,5,2,25,1,11
"2796",2017,79705,31,24,5,1,6,1,5
"2797",2017,60605,0,0,0,0,0,0,0
"2798",2017,60636,0,0,0,0,0,0,0
"2799",2017,61666,0,0,0,0,0,0,0
"2800",2017,61743,7,7,0,0,2,0,2
"2801",2017,62007,1,1,0,0,0,0,0
"2802",2017,62864,49,45,2,0,12,0,2
"2803",2017,63636,8,8,0,0,2,0,4
"2804",2017,63722,14,13,1,0,5,0,4
"2805",2017,65653,47,42,1,1,14,1,9
"2806",2017,66606,43,38,1,2,11,0,4
"2807",2017,66657,1,0,0,1,0,0,0
"2808",2017,66804,3,3,0,0,2,0,0
"2809",2017,67646,0,0,0,0,0,0,0
"2810",2017,67650,93,85,4,1,28,5,19
"2811",2017,70410,84,76,7,1,23,2,9
"2812",2017,70756,86,78,7,0,22,7,18
"2813",2017,72443,93,81,9,2,18,1,14
"2814",2017,72559,7,7,0,0,1,0,1
"2815",2017,72641,0,0,0,0,0,0,0
"2816",2017,73606,54,47,6,0,17,2,10
"2817",2017,74605,11,11,0,0,2,0,0
"2818",2017,76368,1,0,0,0,0,0,0
"2819",2017,76849,20,19,1,0,9,1,2
"2820",2017,77648,2,2,0,0,1,0,0
"2821",2017,78603,95,88,5,1,30,1,5
"2822",2017,78629,84,68,12,3,18,4,16
"2823",2017,78643,16,13,3,0,2,0,3
"2824",2017,79608,90,82,6,0,25,5,9
"2825",2017,60343,46,42,2,0,11,3,9
"2826",2017,60558,70,65,1,1,21,1,15
"2827",2017,63088,31,30,1,0,8,1,10
"2828",2017,63450,76,70,1,2,26,2,15
"2829",2017,64006,0,0,0,0,0,0,0
"2830",2017,65044,5,5,0,0,1,0,2
"2831",2017,65056,0,0,0,0,0,0,0
"2832",2017,65060,0,0,0,0,0,0,0
"2833",2017,65096,2,2,0,0,0,0,0
"2834",2017,66052,21,20,0,0,7,1,7
"2835",2017,67006,2,2,0,0,0,0,1
"2836",2017,67025,93,86,6,0,26,4,23
"2837",2017,67092,2,2,0,0,0,0,1
"2838",2017,70553,27,25,2,0,7,0,5
"2839",2017,73113,67,61,4,1,11,2,24
"2840",2017,74215,84,79,3,1,22,3,13
"2841",2017,74339,61,56,4,1,23,2,5
"2842",2017,75730,0,0,0,0,0,0,0
"2843",2017,77462,37,34,1,1,11,0,10
"2844",2017,77563,0,0,0,0,0,0,0
"2845",2017,78517,71,63,5,2,17,1,18
"2846",2017,78548,49,44,3,0,10,0,4
"2847",2017,79453,18,17,1,0,3,1,1
"2848",2017,99563,0,0,0,0,0,0,0
"2849",2017,99810,40,36,4,0,12,2,5
"2850",2017,60100,12,11,0,1,2,0,2
"2851",2017,61102,91,83,3,4,26,6,16
"2852",2017,61114,80,73,4,2,25,3,13
"2853",2017,61186,7,7,0,0,1,0,2
"2854",2017,62147,5,5,0,0,2,0,1
"2855",2017,63077,0,0,0,0,0,0,0
"2856",2017,63123,69,64,3,1,14,2,21
"2857",2017,63913,27,26,0,0,7,0,3
"2858",2017,64115,2,2,0,0,0,0,1
"2859",2017,64153,81,67,10,0,14,4,13
"2860",2017,65109,24,17,5,1,4,0,3
"2861",2017,65115,89,78,8,2,24,0,9
"2862",2017,65157,30,26,3,0,7,0,6
"2863",2017,66162,0,0,0,0,0,0,0
"2864",2017,71842,7,6,0,1,0,0,2
"2865",2017,72133,106,92,12,0,29,3,17
"2866",2017,72456,37,34,2,0,7,0,6
"2867",2017,78135,72,64,6,1,16,1,12
"2868",2017,79109,44,34,8,2,6,0,13
"2869",2017,79113,81,71,7,0,22,2,18
"2870",2017,79150,7,6,0,0,0,0,3
"2871",2017,79192,51,44,2,1,8,0,5
"2872",2017,79198,3,3,0,0,1,0,1
"2873",2017,99606,55,49,5,0,15,0,12
"2874",2017,60523,17,14,3,0,4,0,5
"2875",2017,61204,11,11,0,0,2,0,2
"2876",2017,61591,0,0,0,0,0,0,0
"2877",2017,62556,31,26,1,2,5,0,7
"2878",2017,62559,2,2,0,0,0,0,0
"2879",2017,66508,1,1,0,0,0,0,1
"2880",2017,67539,2,2,0,0,0,0,0
"2881",2017,67598,75,68,4,2,27,3,14
"2882",2017,71552,57,53,4,0,15,2,10
"2883",2017,71564,78,70,7,0,19,5,11
"2884",2017,71565,9,7,0,1,0,0,4
"2885",2017,72546,60,54,2,0,18,1,3
"2886",2017,74540,75,66,4,5,21,2,20
"2887",2017,76509,57,53,2,1,15,0,7
"2888",2017,77532,85,76,9,0,23,0,9
"2889",2017,78513,83,76,5,2,25,4,9
"2890",2017,78566,38,34,3,0,12,1,10
"2891",2017,79356,36,34,2,0,8,0,8
"2892",2017,60263,0,0,0,0,0,0,0
"2893",2017,60566,13,13,0,0,4,0,0
"2894",2017,62016,4,4,0,0,0,0,1
"2895",2017,62907,78,72,4,0,25,1,6
"2896",2017,62908,4,4,0,0,0,0,1
"2897",2017,62925,10,8,2,0,1,1,2
"2898",2017,62931,2,2,0,0,0,0,0
"2899",2017,62934,59,57,2,0,18,5,9
"2900",2017,62947,95,80,12,2,25,4,16
"2901",2017,63903,1,1,0,0,0,0,1
"2902",2017,63920,16,15,0,0,3,0,3
"2903",2017,63959,0,0,0,0,0,0,0
"2904",2017,63963,80,70,5,2,21,2,10
"2905",2017,64944,4,2,2,0,0,0,1
"2906",2017,65064,0,0,0,0,0,0,0
"2907",2017,66965,9,9,0,0,2,0,1
"2908",2017,66968,3,3,0,0,1,0,1
"2909",2017,67935,84,67,14,3,26,8,22
"2910",2017,67944,9,9,0,0,1,0,4
"2911",2017,73213,71,63,3,3,27,3,2
"2912",2017,73306,33,31,2,0,9,1,9
"2913",2017,73339,40,36,3,1,13,1,5
"2914",2017,74358,5,5,0,0,0,0,2
"2915",2017,74465,40,31,9,0,8,3,8
"2916",2017,76118,0,0,0,0,0,0,0
"2917",2017,77454,1,1,0,0,0,0,1
"2918",2017,78122,53,48,0,2,17,2,3
"2919",2017,78813,74,66,5,1,27,3,12
"2920",2017,79364,4,4,0,0,0,0,0
"2921",2017,94629,44,40,4,0,12,2,10
"2922",2017,61208,20,19,1,0,3,0,4
"2923",2017,62234,74,65,4,1,12,0,14
"2924",2017,62244,44,38,3,1,9,1,8
"2925",2017,64086,3,2,1,0,1,0,1
"2926",2017,64266,2,2,0,0,0,0,1
"2927",2017,65269,3,3,0,0,0,0,2
"2928",2017,66203,17,15,1,0,4,0,5
"2929",2017,66209,13,13,0,0,5,0,4
"2930",2017,66244,83,71,11,1,20,3,25
"2931",2017,75334,89,80,9,0,29,9,21
"2932",2017,76232,65,55,7,1,14,3,9
"2933",2017,76249,88,73,12,3,21,4,10
"2934",2017,76267,42,37,5,0,15,0,10
"2935",2017,77211,0,0,0,0,0,0,0
"2936",2017,77248,62,52,10,0,10,1,17
"2937",2017,77263,0,0,0,0,0,0,0
"2938",2017,78224,88,69,16,1,23,4,25
"2939",2017,79215,81,71,6,3,29,5,7
"2940",2017,79240,77,67,4,1,19,1,9
"2941",2017,79290,12,11,1,0,3,0,1
"2942",2017,61869,30,27,2,0,3,0,11
"2943",2017,62802,4,4,0,0,0,0,2
"2944",2017,62884,43,42,0,0,12,0,13
"2945",2017,63634,3,3,0,0,1,1,1
"2946",2017,63704,80,74,3,0,17,2,20
"2947",2017,64868,8,7,0,0,1,0,4
"2948",2017,66838,51,48,1,1,15,3,9
"2949",2017,67872,74,66,8,0,23,12,25
"2950",2017,67893,2,2,0,0,0,0,1
"2951",2017,71184,30,25,2,0,10,0,2
"2952",2017,71837,23,23,0,0,6,2,7
"2953",2017,72860,25,23,1,0,7,0,5
"2954",2017,73209,39,34,2,2,8,0,7
"2955",2017,74846,40,37,3,0,8,1,10
"2956",2017,75151,75,68,4,1,28,3,9
"2957",2017,75847,74,66,7,1,24,8,21
"2958",2017,76158,17,15,2,0,2,0,7
"2959",2017,76802,46,43,2,1,17,0,4
"2960",2017,76812,35,28,4,1,9,1,6
"2961",2017,76869,3,3,0,0,0,0,2
"2962",2017,60456,8,7,1,0,1,0,1
"2963",2017,61104,2,2,0,0,0,0,1
"2964",2017,61197,11,10,0,0,2,1,2
"2965",2017,61404,45,37,4,0,9,2,6
"2966",2017,61411,0,0,0,0,0,0,0
"2967",2017,62404,84,76,4,1,25,2,15
"2968",2017,62415,79,69,7,0,19,1,9
"2969",2017,62499,14,14,0,0,3,0,7
"2970",2017,64610,72,65,4,0,20,0,7
"2971",2017,64793,16,15,1,0,2,0,6
"2972",2017,65412,34,27,5,0,5,2,10
"2973",2017,66406,8,8,0,0,3,0,1
"2974",2017,66462,69,62,6,0,18,0,3
"2975",2017,67450,89,81,7,1,33,7,11
"2976",2017,71432,8,6,2,0,1,0,1
"2977",2017,72466,29,27,1,1,9,0,5
"2978",2017,73824,12,10,1,0,2,0,3
"2979",2017,74630,0,0,0,0,0,0,0
"2980",2017,75566,69,64,2,2,17,5,12
"2981",2017,77466,17,17,0,0,3,0,6
"2982",2017,77927,0,0,0,0,0,0,0
"2983",2017,79402,19,18,1,0,7,2,5
"2984",2017,79465,47,42,4,0,14,2,11
"2985",2017,95436,57,51,6,0,13,2,12
"2986",2017,61353,51,50,1,0,17,1,14
"2987",2017,61366,4,4,0,0,0,0,3
"2988",2017,62332,5,5,0,0,1,0,1
"2989",2017,62353,24,21,3,0,4,0,6
"2990",2017,63339,1,1,0,0,0,0,1
"2991",2017,64300,86,79,6,0,23,2,11
"2992",2017,64346,12,12,0,0,4,1,4
"2993",2017,65357,4,4,0,0,2,0,1
"2994",2017,65399,36,31,1,3,6,2,6
"2995",2017,65898,23,18,5,0,1,0,8
"2996",2017,66354,23,21,1,1,3,0,6
"2997",2017,67304,10,10,0,0,2,0,3
"2998",2017,67341,88,79,8,0,24,0,10
"2999",2017,67394,79,66,7,6,22,8,16
"3000",2017,73342,24,21,2,0,4,0,8
"3001",2017,76746,10,9,1,0,5,2,0
"3002",2017,77463,29,26,3,0,8,0,11
"3003",2017,77564,44,42,2,0,3,1,12
"3004",2017,78168,84,79,4,0,25,0,19
"3005",2017,79300,1,1,0,0,0,0,0
"3006",2017,79334,84,76,5,3,17,4,21
"3007",2017,79365,32,31,0,0,9,1,5
"3008",2017,60805,0,0,0,0,0,0,0
"3009",2017,62700,10,10,0,0,3,0,0
"3010",2017,62768,5,4,1,0,2,2,0
"3011",2017,62797,8,8,0,0,1,1,1
"3012",2017,64706,1,1,0,0,0,0,0
"3013",2017,66702,8,7,1,0,1,0,1
"3014",2017,66710,1,1,0,0,0,0,0
"3015",2017,66716,0,0,0,0,0,0,0
"3016",2017,71752,10,9,1,0,4,0,0
"3017",2017,73136,8,8,0,0,2,1,3
"3018",2017,74163,2,0,2,0,0,0,0
"3019",2017,74729,8,8,0,0,3,0,2
"3020",2017,76753,11,11,0,0,3,0,2
"3021",2017,77243,1,1,0,0,0,0,0
"3022",2017,77452,0,0,0,0,0,0,0
"3023",2017,78288,8,8,0,0,1,0,1
"3024",2017,78756,11,10,1,0,3,0,0
"3025",2017,79705,2,1,0,0,1,0,0
"3026",2017,61743,1,1,0,0,1,0,0
"3027",2017,62864,8,7,0,0,2,0,1
"3028",2017,63636,1,1,0,0,1,0,0
"3029",2017,63722,2,2,0,0,1,0,0
"3030",2017,65653,3,2,1,0,1,0,0
"3031",2017,66606,3,3,0,0,0,0,0
"3032",2017,67650,12,10,2,0,2,0,3
"3033",2017,70410,13,13,0,0,4,0,1
"3034",2017,70756,12,10,2,0,4,0,1
"3035",2017,72443,12,10,2,0,3,0,3
"3036",2017,73606,6,5,1,0,0,0,3
"3037",2017,74605,2,1,0,0,0,0,1
"3038",2017,76368,1,1,0,0,0,0,1
"3039",2017,76849,9,9,0,0,3,1,1
"3040",2017,78603,10,8,0,1,0,0,1
"3041",2017,78629,11,8,3,0,1,1,1
"3042",2017,78643,2,2,0,0,0,0,0
"3043",2017,79608,11,10,1,0,4,2,2
"3044",2017,60343,9,9,0,0,2,0,2
"3045",2017,60558,15,15,0,0,8,2,3
"3046",2017,63088,3,3,0,0,2,1,1
"3047",2017,63450,14,13,0,1,4,0,2
"3048",2017,64006,0,0,0,0,0,0,0
"3049",2017,65044,1,1,0,0,0,0,1
"3050",2017,66052,7,6,1,0,2,1,1
"3051",2017,67025,16,15,1,0,5,0,2
"3052",2017,67092,1,1,0,0,0,0,1
"3053",2017,70553,10,10,0,0,5,0,1
"3054",2017,73113,1,1,0,0,0,0,0
"3055",2017,74215,15,14,0,0,3,0,5
"3056",2017,74339,13,13,0,0,5,0,1
"3057",2017,77462,3,2,0,1,1,0,1
"3058",2017,78517,3,3,0,0,0,0,1
"3059",2017,78548,4,1,3,0,0,0,0
"3060",2017,79453,8,8,0,0,4,0,1
"3061",2017,99810,9,9,0,0,5,0,2
"3062",2017,60100,4,4,0,0,1,0,0
"3063",2017,61102,8,7,0,1,2,1,1
"3064",2017,61114,8,7,0,0,1,0,0
"3065",2017,62147,0,0,0,0,0,0,0
"3066",2017,63123,4,4,0,0,0,0,3
"3067",2017,64153,7,7,0,0,2,0,3
"3068",2017,65109,6,6,0,0,1,0,3
"3069",2017,65115,6,5,1,0,3,0,0
"3070",2017,65157,3,3,0,0,1,0,1
"3071",2017,66162,1,1,0,0,1,0,0
"3072",2017,72133,2,2,0,0,1,0,0
"3073",2017,72456,4,3,1,0,1,0,1
"3074",2017,78135,7,6,1,0,0,0,0
"3075",2017,79113,6,6,0,0,1,0,3
"3076",2017,79192,2,2,0,0,0,0,2
"3077",2017,99606,6,6,0,0,1,0,0
"3078",2017,62556,0,0,0,0,0,0,0
"3079",2017,67598,3,2,1,0,1,0,1
"3080",2017,71552,4,3,1,0,0,0,2
"3081",2017,71564,4,4,0,0,0,0,0
"3082",2017,72546,3,1,0,0,1,0,0
"3083",2017,74540,4,4,0,0,0,0,1
"3084",2017,76509,3,3,0,0,2,0,0
"3085",2017,77532,4,4,0,0,1,0,0
"3086",2017,78513,4,4,0,0,1,0,0
"3087",2017,78566,2,2,0,0,0,0,0
"3088",2017,79356,1,1,0,0,0,0,0
"3089",2017,60566,2,2,0,0,0,0,0
"3090",2017,62907,6,5,0,1,2,0,0
"3091",2017,62931,5,5,0,0,2,0,1
"3092",2017,62934,3,2,1,0,1,0,0
"3093",2017,62947,6,5,1,0,3,0,1
"3094",2017,63903,0,0,0,0,0,0,0
"3095",2017,63920,1,1,0,0,0,0,0
"3096",2017,63963,5,5,0,0,2,0,0
"3097",2017,64944,1,1,0,0,1,0,0
"3098",2017,66968,0,0,0,0,0,0,0
"3099",2017,67935,6,5,0,1,1,0,2
"3100",2017,67944,3,3,0,0,0,0,1
"3101",2017,73213,5,5,0,0,2,0,0
"3102",2017,73306,0,0,0,0,0,0,0
"3103",2017,73339,3,2,1,0,0,0,0
"3104",2017,74465,1,1,0,0,1,1,0
"3105",2017,78122,1,1,0,0,0,0,1
"3106",2017,78813,4,3,1,0,1,0,0
"3107",2017,94629,2,2,0,0,0,0,2
"3108",2017,61208,0,0,0,0,0,0,0
"3109",2017,62234,8,6,1,0,1,0,0
"3110",2017,62244,0,0,0,0,0,0,0
"3111",2017,64086,1,1,0,0,0,0,1
"3112",2017,66209,1,1,0,0,0,0,0
"3113",2017,66244,9,8,1,0,1,1,2
"3114",2017,75334,9,7,2,0,2,1,0
"3115",2017,76232,9,9,0,0,3,0,2
"3116",2017,76249,9,6,1,2,1,0,2
"3117",2017,76267,8,5,2,0,1,0,0
"3118",2017,77248,8,8,0,0,4,0,1
"3119",2017,78224,9,7,1,1,1,0,3
"3120",2017,79215,7,7,0,0,2,1,0
"3121",2017,79240,1,1,0,0,0,0,0
"3122",2017,61869,2,2,0,0,1,0,0
"3123",2017,62802,0,0,0,0,0,0,0
"3124",2017,63634,1,1,0,0,0,0,0
"3125",2017,63704,5,4,1,0,1,0,2
"3126",2017,64868,2,2,0,0,0,0,1
"3127",2017,66838,2,2,0,0,0,0,0
"3128",2017,67872,4,4,0,0,2,0,1
"3129",2017,67893,2,2,0,0,0,0,1
"3130",2017,71184,1,1,0,0,1,0,0
"3131",2017,71837,2,2,0,0,0,0,1
"3132",2017,72860,2,1,1,0,1,0,0
"3133",2017,73209,3,3,0,0,0,0,0
"3134",2017,74846,3,3,0,0,0,0,1
"3135",2017,75151,1,1,0,0,1,0,0
"3136",2017,75847,2,2,0,0,1,0,0
"3137",2017,76158,1,0,1,0,0,0,0
"3138",2017,76802,2,2,0,0,0,0,1
"3139",2017,76812,2,2,0,0,0,0,0
"3140",2017,76869,1,1,0,0,0,0,0
"3141",2017,61404,1,1,0,0,1,0,0
"3142",2017,62404,10,7,2,0,1,0,2
"3143",2017,62415,10,8,2,0,3,0,0
"3144",2017,64610,10,10,0,0,4,0,0
"3145",2017,64793,6,6,0,0,1,0,2
"3146",2017,65412,1,1,0,0,0,0,0
"3147",2017,66462,8,6,2,0,4,0,1
"3148",2017,67450,10,9,1,0,0,0,2
"3149",2017,71432,5,4,1,0,2,0,1
"3150",2017,75566,9,8,1,0,1,0,2
"3151",2017,77466,1,1,0,0,1,0,0
"3152",2017,79465,3,2,1,0,0,0,1
"3153",2017,95436,9,9,0,0,4,2,1
"3154",2017,61353,5,5,0,0,3,0,2
"3155",2017,62332,3,3,0,0,1,0,2
"3156",2017,62353,1,1,0,0,0,0,1
"3157",2017,64300,1,1,0,0,1,0,0
"3158",2017,64346,2,2,0,0,1,0,0
"3159",2017,65357,3,1,2,0,1,0,0
"3160",2017,65399,3,2,1,0,0,0,2
"3161",2017,65898,2,2,0,0,1,0,0
"3162",2017,66354,0,0,0,0,0,0,0
"3163",2017,67304,4,3,1,0,1,0,2
"3164",2017,67341,5,5,0,0,1,0,1
"3165",2017,67394,5,5,0,0,3,3,1
"3166",2017,76746,2,2,0,0,0,0,0
"3167",2017,77564,1,1,0,0,0,0,1
"3168",2017,78168,5,5,0,0,2,0,0
"3169",2017,79334,3,3,0,0,0,0,0
"3170",2018,60100,12,10,2,0,0,0,2
"3171",2018,60805,0,0,0,0,0,0,0
"3172",2018,62700,30,28,2,0,8,1,5
"3173",2018,62797,25,23,1,1,7,0,0
