"","year","P_ID","PA","AB","HIT","H2","H3","HR","SB","CS","SF","BB","HP","KK","GD"
"1383",2017,71842,3,3,0,0,0,0,0,0,0,0,0,2,0
"1384",2017,72133,4,4,2,0,0,0,0,0,0,0,0,2,0
"1385",2017,72456,1,1,0,0,0,0,0,0,0,0,0,0,0
"1386",2017,74823,1,1,0,0,0,0,0,0,0,0,0,0,0
"1387",2017,78135,4,4,2,0,0,1,0,0,0,0,0,0,0
"1388",2017,79109,4,3,0,0,0,0,0,0,0,1,0,2,1
"1389",2017,79113,2,2,0,0,0,0,0,0,0,0,0,0,0
"1390",2017,79192,4,3,0,0,0,0,0,0,0,1,0,1,0
"1391",2017,99606,3,3,0,0,0,0,0,0,0,0,0,0,0
"1392",2017,60558,0,0,0,0,0,0,0,0,0,0,0,0,0
"1393",2017,61204,0,0,0,0,0,0,0,0,0,0,0,0,0
"1394",2017,62556,2,2,0,0,0,0,0,0,0,0,0,0,0
"1395",2017,66508,1,1,0,0,0,0,0,0,0,0,0,1,0
"1396",2017,67598,4,3,0,0,0,0,0,0,0,0,1,1,0
"1397",2017,71552,4,4,0,0,0,0,0,0,0,0,0,0,0
"1398",2017,71564,4,4,3,0,0,1,0,0,0,0,0,0,0
"1399",2017,71565,0,0,0,0,0,0,0,1,0,0,0,0,0
"1400",2017,72546,2,2,0,0,0,0,0,0,0,0,0,0,0
"1401",2017,74540,4,4,1,1,0,0,0,0,0,0,0,2,0
"1402",2017,76509,4,4,1,0,0,0,0,0,0,0,0,2,0
"1403",2017,77532,4,4,0,0,0,0,0,0,0,0,0,1,0
"1404",2017,78513,4,4,1,1,0,0,0,0,0,0,0,1,0
"1405",2017,78536,1,1,1,0,0,0,0,0,0,0,0,0,0
"1406",2017,60566,0,0,0,0,0,0,0,1,0,0,0,0,0
"1407",2017,62934,5,5,0,0,0,0,0,0,0,0,0,2,0
"1408",2017,62947,4,3,1,0,0,0,1,0,0,1,0,1,0
"1409",2017,63963,4,3,2,1,0,0,0,1,0,1,0,0,0
"1410",2017,66965,0,0,0,0,0,0,0,0,0,0,0,0,0
"1411",2017,66968,0,0,0,0,0,0,1,0,0,0,0,0,0
"1412",2017,67935,4,2,2,1,0,1,0,0,0,1,1,0,0
"1413",2017,73213,4,4,1,1,0,0,0,0,0,0,0,1,0
"1414",2017,73306,5,4,1,1,0,0,0,0,0,0,1,2,0
"1415",2017,74358,0,0,0,0,0,0,0,0,0,0,0,0,0
"1416",2017,74465,4,3,0,0,0,0,0,0,0,1,0,1,0
"1417",2017,78122,4,4,2,0,0,0,0,0,0,0,0,0,0
"1418",2017,78813,4,4,2,1,0,0,0,0,0,0,0,2,0
"1419",2017,62234,1,1,0,0,0,0,1,0,0,0,0,0,0
"1420",2017,66209,0,0,0,0,0,0,0,0,0,0,0,0,0
"1421",2017,66244,4,3,0,0,0,0,0,0,1,0,0,1,0
"1422",2017,74206,3,2,0,0,0,0,1,0,0,0,1,1,0
"1423",2017,75334,3,2,0,0,0,0,0,0,0,1,0,0,0
"1424",2017,76232,4,4,0,0,0,0,0,0,0,0,0,2,0
"1425",2017,76249,4,3,1,0,0,0,0,0,1,0,0,2,0
"1426",2017,77248,4,3,1,0,0,0,1,0,0,0,1,1,0
"1427",2017,78224,4,3,0,0,0,0,0,0,0,1,0,1,0
"1428",2017,79215,3,3,0,0,0,0,0,0,0,0,0,0,0
"1429",2017,79240,3,3,2,1,0,0,0,0,0,0,0,0,0
"1430",2017,61869,0,0,0,0,0,0,0,0,0,0,0,0,0
"1431",2017,62802,4,3,1,0,0,0,0,0,0,0,0,0,0
"1432",2017,62895,4,4,1,0,0,0,0,0,0,0,0,0,0
"1433",2017,66838,4,4,1,0,0,0,0,0,0,0,0,1,0
"1434",2017,71837,4,4,2,0,0,0,1,0,0,0,0,1,0
"1435",2017,74846,4,4,0,0,0,0,0,0,0,0,0,2,0
"1436",2017,75151,4,4,0,0,0,0,0,0,0,0,0,2,1
"1437",2017,75847,4,3,1,1,0,0,0,0,0,0,1,1,0
"1438",2017,76802,4,3,1,0,0,0,0,0,0,0,0,1,0
"1439",2017,76812,4,4,1,0,0,0,0,0,0,0,0,0,0
"1440",2017,60456,0,0,0,0,0,0,0,0,0,0,0,0,0
"1441",2017,61104,0,0,0,0,0,0,0,0,0,0,0,0,0
"1442",2017,61404,4,3,0,0,0,0,0,0,0,0,0,0,1
"1443",2017,62404,4,4,2,1,0,1,0,0,0,0,0,0,0
"1444",2017,62415,4,3,1,0,0,0,0,0,0,1,0,0,0
"1445",2017,64610,2,2,1,0,0,0,0,0,0,0,0,0,0
"1446",2017,67450,4,4,1,0,0,1,0,0,0,0,0,1,0
"1447",2017,72466,2,2,0,0,0,0,0,0,0,0,0,2,0
"1448",2017,75566,4,4,0,0,0,0,0,0,0,0,0,0,0
"1449",2017,78454,1,1,0,0,0,0,0,0,0,0,0,1,0
"1450",2017,79456,3,3,1,0,0,0,0,0,0,0,0,1,0
"1451",2017,79465,1,1,0,0,0,0,0,0,0,0,0,1,0
"1452",2017,95436,4,4,1,0,0,0,0,0,0,0,0,1,0
"1453",2017,61353,4,3,1,0,0,0,0,0,0,1,0,1,0
"1454",2017,62332,0,0,0,0,0,0,0,0,0,0,0,0,0
"1455",2017,62353,1,1,0,0,0,0,0,0,0,0,0,1,0
"1456",2017,64300,3,3,1,0,1,0,0,0,0,0,0,1,0
"1457",2017,65399,1,1,1,1,0,0,0,0,0,0,0,0,0
"1458",2017,66306,3,3,1,1,0,0,0,0,0,0,0,0,0
"1459",2017,67341,1,1,0,0,0,0,0,0,0,0,0,0,0
"1460",2017,73342,4,3,0,0,0,0,0,0,0,1,0,0,0
"1461",2017,74215,4,4,1,0,0,0,0,0,0,0,0,1,0
"1462",2017,77463,3,3,0,0,0,0,0,0,0,0,0,0,2
"1463",2017,77564,4,3,0,0,0,0,0,0,0,1,0,1,0
"1464",2017,78168,4,3,0,0,0,0,0,0,0,1,0,1,0
"1465",2017,79300,0,0,0,0,0,0,0,0,0,0,0,0,0
"1466",2017,79365,2,2,0,0,0,0,0,0,0,0,0,0,0
"1467",2017,60805,2,2,2,0,0,0,0,0,0,0,0,0,0
"1468",2017,61700,41,38,8,1,0,0,0,0,0,3,0,8,0
"1469",2017,62700,111,103,32,4,3,2,1,3,0,6,1,24,1
"1470",2017,62768,14,12,7,3,1,0,0,0,0,1,0,3,0
"1471",2017,62797,26,25,5,2,0,0,0,0,0,1,0,4,2
"1472",2017,64086,31,28,5,2,0,1,1,0,1,0,1,6,1
"1473",2017,66702,6,5,0,0,0,0,0,0,0,0,0,2,0
"1474",2017,66710,4,4,0,0,0,0,0,0,0,0,0,2,0
"1475",2017,66740,67,63,17,5,0,5,0,0,0,3,1,8,3
"1476",2017,66749,13,10,3,0,0,0,0,0,0,3,0,5,0
"1477",2017,71347,108,98,25,3,0,0,3,0,0,7,0,20,0
"1478",2017,71610,4,4,1,0,0,0,0,0,0,0,0,1,0
"1479",2017,71752,77,64,26,4,0,2,0,0,1,12,0,7,2
"1480",2017,73136,43,37,13,2,1,2,0,0,1,4,1,10,0
"1481",2017,73602,22,18,1,0,0,0,0,0,0,1,1,4,1
"1482",2017,73725,42,40,9,1,0,0,0,0,0,2,0,10,1
"1483",2017,73738,0,0,0,0,0,0,0,0,0,0,0,0,0
"1484",2017,74163,43,37,9,0,0,0,3,0,0,4,1,4,0
"1485",2017,74729,82,74,20,5,0,1,0,0,0,5,2,22,0
"1486",2017,75808,85,79,22,4,0,1,1,1,0,3,2,7,2
"1487",2017,76753,93,84,27,3,0,1,1,2,2,5,1,20,3
"1488",2017,77243,6,4,1,1,0,0,0,0,0,1,1,0,1
"1489",2017,77464,1,1,0,0,0,0,0,0,0,0,0,1,0
"1490",2017,78288,36,30,8,2,0,0,0,0,0,4,1,4,1
"1491",2017,78756,1,1,0,0,0,0,0,0,0,0,0,1,0
"1492",2017,79705,8,7,1,0,0,0,0,0,0,1,0,2,1
"1493",2017,98144,21,21,3,0,0,0,0,0,0,0,0,6,1
"1494",2017,99314,0,0,0,0,0,0,0,0,0,0,0,0,0
"1495",2017,60636,0,0,0,0,0,0,0,0,0,0,0,0,0
"1496",2017,60648,3,3,0,0,0,0,0,0,0,0,0,1,0
"1497",2017,60658,2,2,0,0,0,0,0,0,0,0,0,1,0
"1498",2017,61643,0,0,0,0,0,0,0,0,0,0,0,0,0
"1499",2017,61666,0,0,0,0,0,0,0,0,0,0,0,0,0
"1500",2017,62007,15,15,5,0,0,2,1,0,0,0,0,3,0
"1501",2017,62637,0,0,0,0,0,0,0,0,0,0,0,0,0
"1502",2017,62648,0,0,0,0,0,0,0,0,0,0,0,0,0
"1503",2017,62864,62,55,13,2,0,0,1,0,0,5,0,11,2
"1504",2017,63634,7,6,2,0,0,0,0,0,0,0,0,2,0
"1505",2017,63636,2,2,0,0,0,0,0,0,0,0,0,1,1
"1506",2017,63704,19,15,3,0,0,0,1,0,0,3,1,3,0
"1507",2017,63722,17,14,4,0,0,0,0,0,0,2,0,4,0
"1508",2017,65653,1,0,0,0,0,0,0,0,0,1,0,0,0
"1509",2017,66606,3,3,0,0,0,0,1,0,0,0,0,2,0
"1510",2017,66804,1,1,0,0,0,0,0,0,0,0,0,1,0
"1511",2017,67644,3,2,0,0,0,0,0,0,0,0,1,1,0
"1512",2017,67650,107,93,24,2,0,1,9,2,3,8,3,18,0
"1513",2017,70142,0,0,0,0,0,0,0,0,0,0,0,0,0
"1514",2017,70410,86,82,15,6,0,0,2,0,0,3,1,9,5
"1515",2017,70756,29,22,4,0,0,0,0,0,2,3,2,5,0
"1516",2017,72443,100,86,32,14,1,5,0,1,1,11,2,9,2
"1517",2017,72523,0,0,0,0,0,0,0,0,0,0,0,0,0
"1518",2017,72559,27,24,7,3,0,0,1,0,2,1,0,6,0
"1519",2017,73606,65,60,16,2,0,0,0,0,0,3,0,20,0
"1520",2017,74605,62,54,9,3,0,0,0,0,0,7,1,7,2
"1521",2017,76639,0,0,0,0,0,0,0,0,0,0,0,0,0
"1522",2017,76849,72,67,25,2,1,1,2,0,1,2,0,9,0
"1523",2017,77648,4,4,0,0,0,0,0,0,0,0,0,2,0
"1524",2017,78603,92,83,29,6,0,0,2,2,2,4,1,8,3
"1525",2017,78629,96,76,23,1,1,3,0,0,2,13,5,20,1
"1526",2017,79608,82,75,26,7,0,2,1,0,1,4,1,8,3
"1527",2017,95657,0,0,0,0,0,0,0,0,0,0,0,0,0
"1528",2017,60343,46,40,10,2,0,2,0,0,0,4,0,8,2
"1529",2017,60558,36,34,8,1,0,0,2,0,0,2,0,11,0
"1530",2017,62265,15,15,3,0,0,0,1,0,0,0,0,5,1
"1531",2017,63088,6,6,1,0,0,0,0,0,0,0,0,0,0
"1532",2017,63450,24,22,5,1,0,1,0,0,0,1,1,6,1
"1533",2017,64006,66,63,16,3,1,0,3,1,0,0,2,18,1
"1534",2017,65062,0,0,0,0,0,0,0,0,0,0,0,0,0
"1535",2017,67005,4,4,0,0,0,0,0,0,0,0,0,4,0
"1536",2017,67024,66,52,10,2,0,2,1,0,2,11,1,15,0
"1537",2017,70553,75,68,16,2,0,0,1,0,1,3,0,14,1
"1538",2017,73113,88,77,23,3,0,6,0,1,1,10,0,15,0
"1539",2017,73153,88,83,21,2,1,0,6,1,0,4,0,11,1
"1540",2017,74339,95,88,22,3,0,0,0,0,0,6,0,13,2
"1541",2017,77609,11,11,1,0,0,0,0,0,0,0,0,1,0
"1542",2017,78361,43,37,6,1,0,1,0,1,1,5,0,8,1
"1543",2017,78517,28,25,1,0,0,0,0,1,0,2,0,9,1
"1544",2017,78548,58,49,11,2,0,1,0,2,0,8,1,10,1
"1545",2017,78753,20,20,2,1,0,0,1,0,0,0,0,3,0
"1546",2017,78892,25,23,6,1,0,1,0,0,0,2,0,3,1
"1547",2017,79453,29,26,7,0,0,0,0,0,1,2,0,5,1
"1548",2017,99810,72,69,17,5,0,0,0,0,0,1,0,9,0
"1549",2017,60140,0,0,0,0,0,0,0,0,0,0,0,0,0
"1550",2017,61102,52,46,6,1,0,1,1,0,0,1,1,6,1
"1551",2017,61186,8,8,3,2,0,0,0,0,0,0,0,3,0
"1552",2017,62164,17,13,1,0,0,1,1,0,0,3,1,8,0
"1553",2017,63077,0,0,0,0,0,0,0,0,0,0,0,0,0
"1554",2017,63913,42,39,11,0,1,0,2,1,0,2,1,14,2
"1555",2017,64153,65,59,19,4,0,0,2,4,0,4,2,13,1
"1556",2017,65103,101,91,30,4,0,5,3,4,0,8,2,9,4
"1557",2017,65115,3,3,1,0,0,0,0,0,0,0,0,0,0
"1558",2017,66145,0,0,0,0,0,0,0,0,0,0,0,0,0
"1559",2017,71842,37,32,8,0,0,0,0,0,0,2,2,6,4
"1560",2017,72133,99,86,23,1,0,1,0,0,3,9,1,19,3
"1561",2017,72456,63,58,20,2,0,0,1,0,2,1,0,10,4
"1562",2017,74823,48,45,15,0,0,0,1,2,0,2,1,10,0
"1563",2017,76100,32,29,4,0,1,0,0,0,0,3,0,8,0
"1564",2017,78135,97,86,31,5,0,2,6,1,1,8,2,14,2
"1565",2017,78217,57,48,12,3,1,0,2,2,0,7,0,16,1
"1566",2017,79109,101,90,31,6,1,4,4,1,2,8,0,21,3
"1567",2017,79113,4,3,0,0,0,0,0,0,0,1,0,0,0
"1568",2017,79140,0,0,0,0,0,0,0,0,0,0,0,0,0
"1569",2017,79192,73,69,15,2,0,0,2,0,0,1,3,16,1
"1570",2017,99606,47,40,12,4,0,0,0,0,0,7,0,5,0
"1571",2017,60523,43,32,10,2,1,1,2,0,1,8,0,7,2
"1572",2017,60558,26,19,2,0,0,1,4,1,0,4,3,8,1
"1573",2017,61204,11,8,2,1,0,0,0,0,0,2,0,1,0
"1574",2017,61591,19,17,2,0,0,0,0,0,0,1,0,8,0
"1575",2017,62556,56,49,7,1,0,1,0,1,1,3,2,16,1
"1576",2017,62559,6,5,0,0,0,0,0,0,0,1,0,3,0
"1577",2017,65506,1,1,0,0,0,0,0,0,0,0,0,0,0
"1578",2017,65514,0,0,0,0,0,0,0,0,0,0,0,0,0
"1579",2017,66508,37,35,10,2,0,0,4,1,0,1,1,11,0
"1580",2017,67504,6,6,0,0,0,0,0,0,0,0,0,5,0
"1581",2017,67598,101,90,22,8,0,3,4,3,1,8,1,24,5
"1582",2017,71552,89,75,22,3,0,2,0,0,2,12,0,14,3
"1583",2017,71564,106,88,36,2,0,6,0,0,0,14,4,14,4
"1584",2017,71565,64,57,17,0,1,1,1,2,0,6,1,12,3
"1585",2017,72546,73,68,17,3,1,0,0,1,1,1,1,16,0
"1586",2017,73211,0,0,0,0,0,0,0,0,0,0,0,0,0
"1587",2017,74540,84,71,20,4,0,3,0,0,2,8,3,20,3
"1588",2017,76509,90,74,23,4,0,0,1,0,0,10,3,17,1
"1589",2017,77532,115,94,27,1,2,0,3,1,1,19,1,12,1
"1590",2017,78513,34,31,12,2,0,4,0,0,0,1,1,7,1
"1591",2017,78536,21,19,3,2,0,0,0,0,0,1,0,10,0
"1592",2017,60566,71,67,20,1,0,0,3,0,0,2,0,9,1
"1593",2017,62016,2,2,0,0,0,0,0,0,0,0,0,1,0
"1594",2017,62907,28,27,10,0,1,0,0,0,0,0,0,5,0
"1595",2017,62908,8,8,2,0,1,0,0,0,0,0,0,2,0
"1596",2017,62917,1,1,0,0,0,0,0,0,0,0,0,1,0
"1597",2017,62929,0,0,0,0,0,0,0,0,0,0,0,0,0
"1598",2017,62934,62,54,10,4,1,0,2,0,0,5,3,14,0
"1599",2017,62947,114,106,37,8,0,5,5,2,0,6,2,24,1
"1600",2017,62951,0,0,0,0,0,0,0,0,0,0,0,0,0
"1601",2017,63920,42,35,9,0,1,0,0,2,0,7,0,9,1
"1602",2017,63963,99,84,23,2,1,3,0,0,2,12,1,22,2
"1603",2017,64944,10,10,3,3,0,0,0,0,0,0,0,3,0
"1604",2017,65064,0,0,0,0,0,0,0,0,0,0,0,0,0
"1605",2017,66965,26,22,4,1,0,1,0,0,0,4,0,2,1
"1606",2017,66968,1,1,0,0,0,0,0,0,0,0,0,0,0
"1607",2017,67935,111,90,26,3,0,8,1,0,1,17,3,32,2
"1608",2017,73213,17,14,6,0,1,0,0,0,0,1,1,3,0
"1609",2017,73306,88,79,20,6,0,1,0,0,1,4,4,15,2
"1610",2017,73339,39,37,8,0,0,1,2,0,0,2,0,4,0
"1611",2017,74358,20,19,2,1,0,0,0,0,0,1,0,6,0
"1612",2017,74465,58,54,11,4,0,2,1,0,0,4,0,20,3
"1613",2017,75441,12,10,1,1,0,0,0,0,0,2,0,2,0
"1614",2017,77454,1,1,0,0,0,0,1,0,0,0,0,1,0
"1615",2017,78122,85,75,19,4,0,0,0,0,1,0,6,8,3
"1616",2017,78813,91,85,28,4,1,5,2,1,1,4,0,15,2
"1617",2017,61208,35,33,9,1,0,1,0,0,0,2,0,5,2
"1618",2017,62234,32,28,9,0,1,0,2,0,0,3,0,4,0
"1619",2017,62244,23,20,8,0,0,2,0,0,1,1,0,9,0
"1620",2017,63257,23,22,2,0,0,1,0,0,0,1,0,4,0
"1621",2017,64086,21,20,4,0,1,0,0,0,0,1,0,7,0
"1622",2017,64266,3,3,1,0,0,0,0,0,0,0,0,1,0
"1623",2017,66209,5,5,2,0,0,0,0,0,0,0,0,1,0
"1624",2017,66244,102,89,28,2,0,5,0,0,1,12,0,12,3
"1625",2017,74206,82,70,17,4,0,0,2,0,3,9,0,11,0
"1626",2017,75334,85,75,15,3,0,1,0,0,1,8,1,15,0
"1627",2017,76232,79,64,21,7,0,3,1,0,1,12,2,11,2
"1628",2017,76249,112,99,30,5,0,2,0,2,0,7,6,20,1
"1629",2017,76267,55,50,15,1,0,0,2,0,1,4,0,9,2
"1630",2017,77248,79,66,11,0,0,0,3,2,0,13,0,12,3
"1631",2017,77263,0,0,0,0,0,0,0,0,0,0,0,0,0
"1632",2017,78224,113,102,37,5,1,5,1,1,1,10,0,19,0
"1633",2017,78288,8,7,3,0,0,0,0,0,0,1,0,0,0
"1634",2017,79215,59,47,9,4,0,0,4,0,0,7,4,12,2
"1635",2017,79240,92,77,18,3,0,0,2,0,0,11,2,7,2
"1636",2017,79290,20,17,4,1,0,0,0,0,1,1,1,5,0
"1637",2017,61869,57,52,15,2,0,3,1,0,0,3,1,13,1
"1638",2017,62802,73,64,17,2,2,2,0,1,0,8,0,23,1
"1639",2017,62864,1,1,0,0,0,0,0,0,0,0,0,0,0
"1640",2017,62895,82,73,25,5,1,9,0,1,0,5,4,16,2
"1641",2017,63634,28,26,9,0,0,6,0,0,1,0,1,10,1
"1642",2017,63704,45,39,10,2,0,0,2,0,0,2,3,11,0
"1643",2017,64868,21,17,2,0,0,0,1,0,0,3,1,4,0
"1644",2017,66838,99,93,25,4,1,6,1,3,1,2,3,18,3
"1645",2017,67827,11,9,1,0,0,0,0,0,0,2,0,2,1
"1646",2017,71837,61,55,14,1,0,1,3,1,0,6,0,14,2
"1647",2017,72860,22,18,6,1,1,0,0,0,0,2,0,4,0
"1648",2017,73209,53,48,12,2,0,3,0,0,0,3,1,12,2
"1649",2017,74846,69,59,17,2,0,2,0,0,2,7,1,16,1
"1650",2017,75151,87,75,18,5,0,2,0,1,2,6,4,14,2
"1651",2017,75847,106,86,26,2,0,12,1,1,2,15,3,22,0
"1652",2017,76802,70,63,14,3,0,0,0,0,1,5,0,2,3
"1653",2017,76812,76,71,16,0,0,1,0,1,1,2,0,15,3
"1654",2017,60456,28,27,4,0,0,0,0,0,0,0,0,8,0
"1655",2017,61104,22,21,4,0,0,0,0,0,0,1,0,6,1
"1656",2017,61197,3,3,1,0,0,0,1,0,0,0,0,1,0
"1657",2017,61404,89,82,29,6,1,3,0,0,0,6,1,13,1
"1658",2017,61463,12,12,5,0,0,0,0,0,0,0,0,4,0
"1659",2017,61742,3,3,1,0,0,0,0,0,0,0,0,2,0
"1660",2017,62404,113,100,25,7,2,3,2,1,0,11,2,23,0
"1661",2017,62415,112,102,27,1,0,2,6,2,1,7,0,16,2
"1662",2017,64610,88,82,24,1,0,0,2,2,0,5,0,11,0
"1663",2017,65412,20,18,3,0,0,2,0,0,0,1,0,5,0
"1664",2017,67450,69,56,8,0,0,1,0,0,0,9,4,20,3
"1665",2017,67454,3,3,1,0,0,0,0,0,0,0,0,1,0
"1666",2017,71432,17,15,0,0,0,0,0,0,0,2,0,5,0
"1667",2017,72466,69,61,26,5,0,3,0,0,1,5,1,12,2
"1668",2017,73824,2,1,1,0,0,1,0,0,0,0,1,0,0
"1669",2017,75566,97,86,20,4,0,1,0,0,0,7,1,20,1
"1670",2017,78454,8,7,0,0,0,0,0,0,0,1,0,2,0
"1671",2017,78467,4,4,0,0,0,0,0,0,0,0,0,3,0
"1672",2017,79402,12,12,3,0,0,0,0,0,0,0,0,1,0
"1673",2017,79456,74,68,19,1,2,0,0,2,1,5,0,14,5
"1674",2017,79465,37,34,7,1,0,1,0,0,0,2,1,8,1
"1675",2017,95436,106,95,24,3,1,4,1,0,2,8,1,16,3
"1676",2017,61353,51,47,10,0,1,1,2,1,0,4,0,12,2
"1677",2017,62332,23,22,5,1,0,1,0,0,0,1,0,7,1
"1678",2017,62353,35,30,9,1,0,0,3,1,0,3,2,7,0
"1679",2017,63339,4,3,0,0,0,0,0,0,0,1,0,2,0
"1680",2017,64300,100,89,22,5,0,4,0,1,1,9,0,13,1
"1681",2017,65357,10,8,3,0,1,0,0,0,0,2,0,0,0
"1682",2017,65399,82,70,21,3,0,7,1,0,1,8,3,19,0
"1683",2017,65898,15,15,4,1,0,0,0,0,0,0,0,3,0
"1684",2017,66306,23,21,2,1,0,0,0,0,0,2,0,8,2
"1685",2017,66354,28,23,5,0,0,0,0,0,0,5,0,12,0
"1686",2017,67341,102,97,30,4,0,2,1,0,0,5,0,11,3
"1687",2017,73342,51,44,14,5,0,0,0,0,1,6,0,9,0
"1688",2017,74215,113,101,36,3,0,2,0,0,2,7,3,10,4
"1689",2017,76746,33,29,12,1,0,1,0,0,0,3,1,8,1
"1690",2017,77463,79,71,27,6,1,2,0,0,1,5,2,12,1
"1691",2017,77564,97,88,27,8,0,0,0,1,2,6,1,14,2
"1692",2017,78168,111,101,35,4,2,1,5,1,1,9,0,7,1
"1693",2017,79300,7,6,1,0,0,0,0,0,0,1,0,1,0
"1694",2017,79365,42,39,8,1,0,0,1,0,0,2,1,10,1
"1695",2017,60667,2,2,0,0,0,0,0,0,0,0,0,1,0
"1696",2017,60805,3,3,0,0,0,0,0,0,0,0,0,1,0
"1697",2017,61700,18,14,2,0,1,0,1,1,0,4,0,3,0
"1698",2017,62700,109,99,26,4,1,2,2,0,0,6,2,19,1
"1699",2017,62768,34,32,4,1,0,0,0,0,0,0,1,11,2
"1700",2017,62797,86,70,20,4,0,1,1,1,0,9,5,10,2
"1701",2017,64724,3,3,0,0,0,0,0,0,0,0,0,1,0
"1702",2017,66702,12,12,1,0,0,0,0,0,0,0,0,4,0
"1703",2017,66707,3,2,0,0,0,0,0,0,0,1,0,1,0
"1704",2017,66710,0,0,0,0,0,0,0,0,0,0,0,0,0
"1705",2017,66740,113,94,32,5,0,4,2,1,2,13,4,15,2
"1706",2017,71347,104,97,30,2,0,1,3,1,1,4,0,17,1
"1707",2017,71610,39,37,8,2,0,1,1,0,0,1,1,12,0
"1708",2017,71752,81,72,26,4,0,5,0,0,0,7,2,16,1
"1709",2017,73136,40,34,13,0,0,2,1,0,0,2,1,8,0
"1710",2017,73602,46,39,10,1,0,0,0,1,0,6,1,7,1
"1711",2017,73725,5,3,1,0,0,0,0,0,0,0,0,0,0
"1712",2017,74163,5,4,3,0,0,0,2,0,0,1,0,0,0
"1713",2017,74167,0,0,0,0,0,0,0,0,0,0,0,0,0
"1714",2017,74729,5,5,0,0,0,0,0,0,0,0,0,3,0
"1715",2017,74857,0,0,0,0,0,0,0,0,0,0,0,0,0
"1716",2017,75808,107,92,30,5,0,2,2,3,0,9,3,13,3
"1717",2017,76753,106,93,31,10,0,2,0,0,1,8,1,15,1
"1718",2017,77243,6,5,2,0,0,1,0,0,0,1,0,1,0
"1719",2017,78288,37,32,12,2,0,0,0,0,0,1,3,3,2
"1720",2017,78745,6,6,0,0,0,0,0,0,0,0,0,2,0
"1721",2017,79705,30,24,5,1,0,0,0,0,0,5,1,8,0
"1722",2017,98144,5,5,1,0,0,0,0,0,0,0,0,2,0
"1723",2017,60658,0,0,0,0,0,0,0,0,0,0,0,0,0
"1724",2017,61666,0,0,0,0,0,0,0,0,0,0,0,0,0
"1725",2017,61743,5,4,0,0,0,0,0,0,0,1,0,1,0
"1726",2017,62007,23,21,4,2,0,0,0,0,0,1,1,8,0
"1727",2017,62864,87,78,17,1,1,1,0,0,0,5,3,13,0
"1728",2017,63636,12,10,3,2,0,0,0,0,1,0,0,2,0
"1729",2017,63722,8,8,1,0,0,0,0,0,0,0,0,5,0
"1730",2017,65653,26,20,5,1,0,0,0,1,0,5,0,3,0
"1731",2017,66606,29,27,9,2,0,1,0,1,1,1,0,5,1
"1732",2017,66657,5,4,2,0,0,0,0,1,0,1,0,0,0
"1733",2017,66804,2,2,1,0,0,0,0,0,0,0,0,1,0
"1734",2017,67650,103,93,29,7,2,5,1,1,1,7,2,22,1
"1735",2017,70142,0,0,0,0,0,0,0,0,0,0,0,0,0
"1736",2017,70410,58,55,8,2,0,1,0,0,0,3,0,10,1
"1737",2017,70756,79,69,23,4,0,3,0,0,0,10,0,16,1
"1738",2017,72443,118,94,31,3,0,9,0,0,0,23,1,13,4
"1739",2017,72559,15,13,3,1,0,0,0,1,0,1,1,0,0
"1740",2017,73606,73,61,19,11,0,1,1,1,0,10,1,12,2
"1741",2017,74605,15,15,1,0,0,0,0,0,0,0,0,2,1
"1742",2017,76849,105,97,26,2,1,2,0,2,1,4,1,16,1
"1743",2017,78603,99,87,34,6,0,1,0,1,1,11,0,13,1
"1744",2017,78629,107,90,26,5,1,1,0,0,2,9,6,16,1
"1745",2017,79608,107,90,28,4,2,3,2,0,1,13,1,13,6
"1746",2017,95657,0,0,0,0,0,0,0,0,0,0,0,0,0
"1747",2017,97336,0,0,0,0,0,0,0,0,0,0,0,0,0
"1748",2017,60343,54,46,16,5,0,2,0,1,0,7,0,10,2
"1749",2017,60558,71,64,16,3,1,2,0,3,1,2,1,18,1
"1750",2017,62265,15,12,3,1,0,1,0,0,0,2,1,3,0
"1751",2017,63088,0,0,0,0,0,0,0,0,0,0,0,0,0
"1752",2017,63450,72,66,21,4,1,1,0,0,0,5,1,16,2
"1753",2017,64006,72,68,15,3,0,2,4,1,0,4,0,16,1
"1754",2017,64029,0,0,0,0,0,0,0,0,0,0,0,0,0
"1755",2017,65062,0,0,0,0,0,0,0,0,0,0,0,0,0
"1756",2017,65516,0,0,0,0,0,0,0,0,0,0,0,0,0
"1757",2017,67005,1,1,0,0,0,0,1,0,0,0,0,0,0
"1758",2017,67024,35,30,4,2,0,0,1,0,0,5,0,11,2
"1759",2017,70553,58,53,14,2,1,1,1,0,1,1,2,11,2
"1760",2017,73113,95,78,14,4,0,2,0,0,0,14,1,26,4
"1761",2017,73153,115,109,33,1,2,0,5,2,1,5,0,17,4
"1762",2017,74339,89,78,23,3,0,2,0,0,1,9,0,11,3
"1763",2017,77462,39,39,15,3,0,4,1,0,0,0,0,8,2
"1764",2017,78517,28,26,7,1,0,1,2,0,1,0,1,9,1
"1765",2017,78548,66,54,15,3,0,1,0,0,1,10,0,15,1
"1766",2017,78753,29,28,7,1,0,0,1,0,0,0,0,7,0
"1767",2017,78892,17,15,3,0,0,1,0,0,0,2,0,3,0
"1768",2017,79191,0,0,0,0,0,0,0,0,0,0,0,0,0
"1769",2017,79453,95,88,38,10,0,1,0,1,0,3,3,16,2
