"","year","month","T_ID","P_ID","PA","AB","RBI","RUN","HIT","H2","H3","HR","SB","CS","SH","SF","BB","IB","HP","KK","GD","ERR","LOB","P_AB_CN","P_HIT_CN","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","BAT_ORDER","HOME","AWAY","KBB","SB_rate"
"1425",2016,10,"LG",65115,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,2,0,0
"1426",2016,10,"LG",65120,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0
"1427",2016,10,"LG",71842,8,7,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,2,1,1,0,0,0,0,1,0,0,1,2,0,8,1,3,2,0
"1428",2016,10,"LG",72133,19,18,1,3,5,0,0,0,0,0,0,0,1,0,0,4,1,0,2,3,1,0,0,0,0,1,0,1,1,2,0,3,2,3,4,0
"1429",2016,10,"LG",72456,12,6,1,1,2,0,0,0,0,1,3,0,3,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,1,2,0,9,2,3,0.333333333333333,0
"1430",2016,10,"LG",76100,7,4,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,2,0,1,2,3,0.5,0
"1431",2016,10,"LG",78135,7,6,1,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,1,0,1,1,1,0,2,2,2,0,0
"1432",2016,10,"LG",78217,18,16,0,0,3,0,0,0,2,0,0,0,2,0,0,2,0,0,4,5,0,0,0,0,0,1,0,1,1,2,0,1,2,3,1,1
"1433",2016,10,"LG",79109,18,14,2,2,5,1,0,0,1,0,0,0,3,0,1,3,0,0,6,4,3,0,0,0,0,1,0,1,1,2,0,5,2,3,1,1
"1434",2016,10,"LG",79113,11,8,2,3,2,0,0,2,0,0,0,0,3,0,0,2,1,0,1,3,0,0,0,0,0,1,0,1,1,2,0,2,2,3,0.666666666666667,0
"1435",2016,10,"LG",79192,10,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,1,0,0,0,0,0,1,0,1,0,2,0,4,1,3,0,0
"1436",2016,10,"LG",79198,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,2,0,8,1,2,0,0
"1437",2016,10,"LG",97109,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0
"1438",2016,10,"LG",99606,8,7,1,1,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,1,2,0,9,2,2,0,0
"1439",2016,10,"LT",60523,13,12,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,1,0,0,0,1,0,1,0,0,0,2,7,4,0,1,0
"1440",2016,10,"LT",60558,9,8,0,0,2,0,0,0,0,0,0,0,1,0,0,2,1,0,2,2,0,0,0,0,1,0,2,0,0,0,1,2,4,0,2,0
"1441",2016,10,"LT",61204,6,5,1,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,2,8,2,1,1,1
"1442",2016,10,"LT",61591,8,7,2,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,4,2,2,0,0,0,1,0,2,1,0,0,0,9,3,1,1,0
"1443",2016,10,"LT",62556,27,23,0,4,5,1,0,0,0,0,0,0,3,0,1,7,0,0,5,6,1,0,0,0,1,0,2,1,0,0,2,2,5,1,2.33333333333333,0
"1444",2016,10,"LT",62558,12,11,6,1,4,2,0,1,0,0,0,0,1,0,0,4,0,0,3,5,2,0,0,0,1,0,2,1,0,0,2,9,5,1,4,0
"1445",2016,10,"LT",62559,18,16,1,0,4,0,0,0,0,0,0,0,1,0,1,4,0,0,4,4,1,0,0,0,1,0,1,1,0,0,2,6,4,1,4,0
"1446",2016,10,"LT",65506,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,1,3,0,0,0
"1447",2016,10,"LT",65513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7,2,0,0,0
"1448",2016,10,"LT",66508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,6,1,1,0,0
"1449",2016,10,"LT",71552,9,7,4,3,2,0,0,2,0,0,0,0,1,0,1,3,0,0,0,3,1,0,0,0,0,0,1,1,0,0,2,4,3,1,3,0
"1450",2016,10,"LT",71562,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,6,1,1,0,0
"1451",2016,10,"LT",72546,4,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,2,0,0,0
"1452",2016,10,"LT",74540,8,8,1,1,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,5,2,0,0,0
"1453",2016,10,"LT",76313,23,21,4,2,9,2,0,1,1,0,0,1,1,0,0,2,0,0,6,6,2,0,0,0,1,0,2,1,0,0,2,4,5,1,2,1
"1454",2016,10,"LT",76509,18,16,1,2,3,0,0,0,0,0,0,0,2,0,0,5,1,1,4,5,1,0,0,0,1,0,2,1,0,0,2,5,5,1,2.5,0
"1455",2016,10,"LT",77532,27,26,0,3,7,0,0,0,1,0,0,0,1,0,0,5,0,0,7,3,0,0,0,0,1,0,2,1,0,0,2,3,5,1,5,1
"1456",2016,10,"LT",78513,26,25,1,1,5,1,0,0,1,1,0,0,0,0,1,8,1,0,3,9,2,0,0,0,1,0,2,1,0,0,2,1,5,1,0,0.5
"1457",2016,10,"LT",79356,18,15,4,4,4,1,0,2,1,0,0,0,3,0,0,6,1,0,2,3,1,0,0,0,1,0,2,1,0,0,1,5,4,1,2,1
"1458",2016,10,"NC",60566,12,11,1,1,4,1,0,0,3,0,0,0,0,0,1,1,1,0,5,4,1,0,0,2,0,2,0,0,1,0,2,5,5,2,0,1
"1459",2016,10,"NC",62907,22,19,1,4,6,2,0,0,2,0,0,1,1,0,1,3,0,1,5,4,0,0,0,2,0,2,0,0,0,0,2,1,4,2,3,1
"1460",2016,10,"NC",62929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0
"1461",2016,10,"NC",62934,19,17,0,3,3,0,0,0,0,0,0,0,2,0,0,5,0,0,2,2,1,0,0,2,0,2,0,0,1,0,2,2,5,2,2.5,0
"1462",2016,10,"NC",62947,25,22,3,4,6,1,0,0,1,0,0,0,3,0,0,5,0,0,4,6,2,0,0,2,0,2,0,0,1,0,2,3,5,2,1.66666666666667,1
"1463",2016,10,"NC",63920,11,8,0,2,2,0,0,0,0,2,0,0,3,0,0,2,0,0,2,4,0,0,0,2,0,2,0,0,1,0,0,1,3,2,0.666666666666667,0
"1464",2016,10,"NC",63959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0
"1465",2016,10,"NC",63963,15,14,0,0,3,0,0,0,0,0,0,0,1,0,0,3,0,0,3,5,0,0,0,2,0,1,0,0,1,0,2,2,5,1,3,0
"1466",2016,10,"NC",64944,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0
"1467",2016,10,"NC",66968,6,6,0,2,1,0,0,0,0,1,0,0,0,0,0,2,0,1,2,0,0,0,0,2,0,2,0,0,1,0,1,9,4,2,0,0
"1468",2016,10,"NC",73213,20,18,0,1,8,1,0,0,0,0,0,0,2,0,0,2,0,0,5,3,2,0,0,2,0,2,0,0,1,0,2,8,5,2,1,0
"1469",2016,10,"NC",73306,12,11,1,0,2,1,0,0,0,0,0,1,0,0,0,4,0,0,1,2,0,0,0,2,0,2,0,0,1,0,2,6,5,2,0,0
"1470",2016,10,"NC",73339,16,14,5,3,6,2,0,0,2,0,0,0,2,0,0,2,0,0,3,6,3,0,0,2,0,2,0,0,0,0,2,7,4,2,1,1
"1471",2016,10,"NC",74223,13,11,0,3,5,0,0,0,0,0,1,0,1,0,0,1,1,0,2,3,0,0,0,2,0,2,0,0,1,0,1,9,4,2,1,0
"1472",2016,10,"NC",74465,24,17,9,5,6,0,0,4,0,0,0,0,5,0,2,4,1,1,6,8,2,0,0,2,0,2,0,0,0,0,2,5,4,2,0.8,0
"1473",2016,10,"NC",75441,29,27,4,4,10,3,0,0,1,1,0,0,1,0,1,5,0,0,5,8,3,0,0,2,0,2,0,0,1,0,2,4,5,2,5,0.5
"1474",2016,10,"NC",77454,11,11,5,2,6,2,0,0,0,2,0,0,0,0,0,3,0,0,3,4,4,0,0,2,0,2,0,0,1,0,1,9,4,2,0,0
"1475",2016,10,"NC",78122,12,12,1,1,3,0,0,1,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,1,0,2,0,0,0,0,2,9,3,2,0,0
"1476",2016,10,"NC",78352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0
"1477",2016,10,"NC",78813,21,18,2,1,4,2,0,0,1,1,0,1,2,0,0,3,0,0,5,5,0,0,0,2,0,2,0,0,1,0,2,4,5,2,1.5,0.5
"1478",2016,10,"NC",94629,12,10,4,2,3,1,0,1,0,0,0,1,1,0,0,2,0,0,1,5,2,0,0,2,0,2,0,0,0,0,2,4,4,2,2,0
"1479",2016,10,"OB",61208,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0
"1480",2016,10,"OB",62244,6,6,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,5,2,1,0,0
"1481",2016,10,"OB",66203,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,8,2,1,0,0
"1482",2016,10,"OB",66209,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,1,0,0
"1483",2016,10,"OB",66244,8,5,1,3,3,1,0,1,0,0,0,0,3,0,0,1,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,6,2,0,0.333333333333333,0
"1484",2016,10,"OB",74206,7,7,3,2,4,1,0,1,0,0,0,0,0,0,0,1,0,1,1,3,1,1,0,0,1,1,0,0,0,0,0,9,2,1,0,0
"1485",2016,10,"OB",75334,15,12,2,3,3,0,0,1,0,0,0,0,3,0,0,5,0,0,2,2,1,1,0,0,1,1,0,0,0,0,0,3,2,1,1.66666666666667,0
"1486",2016,10,"OB",75566,5,4,1,0,3,2,0,0,0,0,0,0,1,0,0,0,0,1,3,1,1,1,0,0,0,1,0,0,0,0,0,7,2,0,0,0
"1487",2016,10,"OB",76232,7,7,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,1,1,0,0,0,0,0,5,2,1,0,0
"1488",2016,10,"OB",76249,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,2,2,1,0,0
"1489",2016,10,"OB",76267,7,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,1,1,0,0,0,0,0,2,2,1,0,0
"1490",2016,10,"OB",77248,6,5,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,0
"1491",2016,10,"OB",78224,15,14,5,1,3,1,0,1,0,0,0,0,1,0,0,3,0,0,2,5,3,1,0,0,1,1,0,0,0,0,0,4,2,1,3,0
"1492",2016,10,"OB",78288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5,2,0,0,0
"1493",2016,10,"OB",79215,14,14,2,3,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,1,2,1,0,0
"1494",2016,10,"OB",79231,7,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,0,1,0,0,1,1,0,0,0,0,0,1,2,1,1,0
"1495",2016,10,"OB",79240,13,9,2,3,3,1,0,0,0,0,0,0,4,0,0,1,1,0,3,1,1,1,0,0,1,1,0,0,0,0,0,7,2,1,0.25,0
"1496",2016,10,"OB",79290,8,8,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
"1497",2016,10,"SK",62802,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0.5,0
"1498",2016,10,"SK",62864,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,1,1,0,0
"1499",2016,10,"SK",62895,11,9,0,3,3,0,0,0,1,0,0,0,1,0,1,2,0,0,2,1,0,0,0,0,1,0,1,0,0,1,0,2,1,2,2,1
"1500",2016,10,"SK",66805,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0
"1501",2016,10,"SK",66838,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5,1,1,1,0
"1502",2016,10,"SK",71837,8,6,2,2,1,1,0,0,0,0,0,0,2,0,0,3,1,0,2,3,1,0,0,0,1,0,0,0,0,1,0,6,1,1,1.5,0
"1503",2016,10,"SK",71848,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,8,1,1,0,0
"1504",2016,10,"SK",73209,12,12,1,2,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,1,1,2,0,0
"1505",2016,10,"SK",74846,5,5,2,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5,1,1,0,0
"1506",2016,10,"SK",75151,10,10,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,1,3,0,0,0,0,1,0,1,0,0,1,0,4,1,2,0,0
"1507",2016,10,"SK",75847,14,13,4,1,4,1,0,1,0,0,0,0,1,0,0,5,0,0,3,3,1,0,0,0,1,0,1,0,0,1,0,3,1,2,5,0
"1508",2016,10,"SK",76158,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,1,0,1,0,0,1,0,8,1,2,0,0
"1509",2016,10,"SK",76802,8,8,2,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,5,1,1,0,0
"1510",2016,10,"SK",76812,9,8,0,2,3,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,7,1,2,2,0
"1511",2016,10,"SK",76849,9,9,1,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,4,2,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1
"1512",2016,10,"SK",76869,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,2,0,0
"1513",2016,10,"SS",60456,19,18,0,1,7,0,0,0,0,1,0,0,1,0,0,4,0,0,4,2,0,0,2,0,2,0,0,0,1,0,0,2,3,2,4,0
"1514",2016,10,"SS",60724,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0
"1515",2016,10,"SS",61463,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,2,0,0
"1516",2016,10,"SS",61742,10,9,0,1,1,0,0,0,0,0,0,0,1,0,0,4,0,0,1,5,0,0,2,0,1,0,0,0,1,0,0,5,2,2,4,0
"1517",2016,10,"SS",62404,16,14,0,4,2,0,0,0,0,0,0,0,2,0,0,4,1,0,2,5,0,0,2,0,2,0,0,0,1,0,0,3,3,2,2,0
"1518",2016,10,"SS",62406,6,5,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,2,0,0,0,1,0,0,9,2,2,1,0
"1519",2016,10,"SS",62415,5,4,0,1,1,0,0,0,1,1,0,0,1,0,0,2,0,0,3,1,0,0,2,0,1,0,0,0,0,0,0,4,2,1,2,0.5
"1520",2016,10,"SS",63440,9,8,3,2,3,2,0,1,0,0,0,0,0,0,1,2,0,0,2,1,1,0,2,0,1,0,0,0,1,0,0,8,2,2,0,0
"1521",2016,10,"SS",64499,11,11,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,2,1,1,0,0,2,0,2,0,0,0,0,0,0,9,3,1,0,0
"1522",2016,10,"SS",66409,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,2,0,0,0
"1523",2016,10,"SS",66469,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,6,0,1,1,0
"1524",2016,10,"SS",71432,20,19,2,2,7,2,0,1,0,0,0,0,1,0,0,3,0,0,4,2,0,0,2,0,2,0,0,0,1,0,0,1,3,2,3,0
"1525",2016,10,"SS",72443,21,15,6,1,7,2,0,0,0,0,0,1,4,1,1,0,1,0,8,4,3,0,2,0,2,0,0,0,1,0,0,4,3,2,0,0
"1526",2016,10,"SS",78454,7,6,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,2,0,1,0,0,0,1,0,0,7,2,2,1,0
"1527",2016,10,"SS",78467,4,4,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,3,0,0,2,0,2,0,0,0,1,0,0,4,3,2,0,1
"1528",2016,10,"SS",79402,19,17,2,2,3,1,0,0,0,0,1,0,1,0,0,2,0,1,2,4,2,0,2,0,2,0,0,0,1,0,0,7,3,2,2,0
"1529",2016,10,"SS",79456,12,12,1,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,4,4,1,0,1,0,2,0,0,0,1,0,0,6,3,1,0,1
"1530",2016,10,"SS",79465,6,5,0,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,1,2,0,1,0
"1531",2016,10,"SS",95436,12,9,3,1,3,1,0,1,0,0,0,0,3,0,0,1,0,0,2,3,0,0,2,0,2,0,0,0,1,0,0,5,3,2,0.333333333333333,0
"1532",2016,10,"WO",61353,22,20,3,1,2,0,0,0,0,0,0,1,1,0,0,9,0,0,2,4,1,1,0,0,0,2,2,0,0,0,0,2,0,5,9,0
"1533",2016,10,"WO",61366,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,6,0,4,2,0
"1534",2016,10,"WO",62332,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,8,0,3,1,0
"1535",2016,10,"WO",63339,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,9,0,4,0,0
"1536",2016,10,"WO",64300,19,17,2,3,4,1,0,0,2,0,0,0,1,0,1,1,0,1,2,2,1,1,0,0,0,2,2,0,0,0,0,3,0,5,1,1
"1537",2016,10,"WO",64346,13,11,1,3,5,1,0,0,0,1,0,0,2,0,0,2,1,0,2,2,1,1,0,0,0,1,2,0,0,0,0,9,0,4,1,0
"1538",2016,10,"WO",65898,7,6,3,2,3,0,0,0,0,0,0,1,0,0,0,1,0,2,2,2,1,1,0,0,0,1,2,0,0,0,0,1,0,4,0,0
"1539",2016,10,"WO",66306,9,8,1,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,2,2,0,0,0,0,4,0,5,1,0
"1540",2016,10,"WO",66354,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,8,0,3,0,0
"1541",2016,10,"WO",73342,12,12,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,1,0,0,0,2,1,0,0,0,0,6,0,4,0,0
"1542",2016,10,"WO",74215,20,19,3,1,6,0,0,1,0,0,0,1,0,0,0,4,0,0,4,3,0,1,0,0,0,2,2,0,0,0,0,4,0,5,0,0
"1543",2016,10,"WO",76368,3,2,1,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,9,0,3,1,1
"1544",2016,10,"WO",77463,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,1,0,0,0,1,1,0,0,0,0,3,0,3,0,0
"1545",2016,10,"WO",77564,13,11,1,1,1,1,0,0,0,0,0,0,2,0,0,4,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,5,0,3,2,0
"1546",2016,10,"WO",78168,17,15,1,1,6,1,0,0,0,0,0,0,1,0,1,1,1,1,6,3,1,0,0,0,0,2,2,0,0,0,0,1,0,4,1,0
"1547",2016,10,"WO",79130,5,5,0,1,2,0,0,0,1,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,4,0,3,0,1
"1548",2016,10,"WO",79300,13,12,3,2,5,1,0,1,0,2,0,0,1,0,0,1,0,0,2,2,2,1,0,0,0,2,2,0,0,0,0,6,0,5,1,0
"1549",2016,10,"WO",79365,12,10,1,1,1,0,0,0,0,0,0,1,0,0,1,2,1,0,0,2,0,1,0,0,0,2,1,0,0,0,0,7,0,4,0,0
"1550",2017,3,"HH",61700,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0
"1551",2017,3,"HH",62768,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
"1552",2017,3,"HH",64086,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,9,0,1,0,0
"1553",2017,3,"HH",66702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
"1554",2017,3,"HH",66740,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0
"1555",2017,3,"HH",71347,4,3,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0
"1556",2017,3,"HH",71752,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0
"1557",2017,3,"HH",73602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0
"1558",2017,3,"HH",73725,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
"1559",2017,3,"HH",74729,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,1,0
"1560",2017,3,"HH",75808,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0
"1561",2017,3,"HH",76753,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,0,0
"1562",2017,3,"HH",77464,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,0,1,0,0
"1563",2017,3,"HH",98144,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0
"1564",2017,3,"HT",60648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0
"1565",2017,3,"HT",63634,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,1,1,0
"1566",2017,3,"HT",63704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0
"1567",2017,3,"HT",63722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,1,0,0
"1568",2017,3,"HT",67650,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
"1569",2017,3,"HT",70410,5,4,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0
"1570",2017,3,"HT",70756,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0
"1571",2017,3,"HT",72443,5,4,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,4,0,1,1,0
"1572",2017,3,"HT",72559,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,1,0,0
"1573",2017,3,"HT",73606,5,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0
"1574",2017,3,"HT",74605,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,1,0,0
"1575",2017,3,"HT",77648,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,1,0
"1576",2017,3,"HT",78603,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,9,0,1,1,0
"1577",2017,3,"HT",78629,5,3,5,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0
"1578",2017,3,"KT",60343,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,1,0,0
"1579",2017,3,"KT",64006,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,0
