"year","month","P_ID","T_ID","AB","HIT","H2","H3","HR","BB","HP","KK","GD","PA","SB","CS","SF","BAT_ORDER","stadium_MH","stadium_MS","stadium_JS","stadium_SW","stadium_DJ","stadium_DG","stadium_GJ","stadium_GC","stadium_SJ","stadium_PH","stadium_US","stadium_CJ","stadium_CW","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","HOME","AWAY"
2016,6,76858,"SK",0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,3,3,2,3,0,0,3,0,0,0,0,2,0,3,3,6,3,6,0,3,0,12,14
2016,6,76869,"SK",53,22,1,3,0,4,2,10,0,60,4,1,1,2,12,0,3,3,2,3,0,0,3,0,0,0,0,2,0,3,3,6,3,6,0,3,0,12,14
2016,6,77243,"HH",3,1,0,0,0,0,0,2,0,3,0,0,0,8,0,2,0,2,11,3,0,3,0,0,0,3,0,0,3,2,3,3,2,0,2,3,6,14,10
2016,6,77248,"OB",82,20,2,0,0,7,0,19,1,92,0,0,3,6,3,2,11,3,0,3,3,0,0,0,0,0,0,0,3,5,0,3,5,0,6,3,0,11,14
2016,6,77454,"NC",7,2,0,0,0,2,0,1,0,9,0,2,0,8,3,10,5,3,0,0,0,0,2,0,0,0,0,2,3,3,2,2,0,5,3,0,3,10,13
2016,6,77462,"KT",15,1,0,0,1,1,1,6,1,17,0,0,0,6,0,0,2,14,0,3,0,3,2,0,0,0,0,2,0,0,3,2,3,5,3,3,3,14,10
2016,6,77463,"WO",41,15,2,0,1,4,0,9,1,45,0,0,0,7,0,3,3,0,0,0,2,14,0,0,0,3,0,6,2,3,3,3,3,0,0,5,0,14,11
2016,6,77532,"LT",107,29,8,0,2,10,0,22,3,118,7,0,1,1,3,0,3,0,3,0,3,3,10,0,0,0,0,3,3,2,0,0,2,3,6,3,3,10,15
2016,6,77564,"WO",86,23,7,1,3,9,0,14,6,97,2,0,2,6,0,3,3,0,0,0,2,14,0,0,0,3,0,6,2,3,3,3,3,0,0,5,0,14,11
2016,6,77609,"KT",13,1,1,0,0,0,0,5,1,14,1,0,1,7,0,0,2,14,0,3,0,3,2,0,0,0,0,2,0,0,3,2,3,5,3,3,3,14,10
2016,6,77648,"HT",14,3,0,0,0,0,0,3,0,16,0,1,2,2,0,3,5,0,3,0,14,0,0,0,0,0,0,3,0,0,8,3,3,3,0,3,2,14,11
2016,6,77669,"LT",2,1,0,0,0,0,0,1,0,2,0,0,0,4,3,0,3,0,3,0,3,3,10,0,0,0,0,3,3,2,0,0,2,3,6,3,3,10,15
2016,6,77869,"SK",8,2,1,0,0,0,0,4,0,8,0,0,0,6,12,0,3,3,2,3,0,0,3,0,0,0,0,2,0,3,3,6,3,6,0,3,0,12,14
2016,6,78122,"NC",54,10,2,0,0,3,1,8,1,61,0,0,3,9,3,10,5,3,0,0,0,0,2,0,0,0,0,2,3,3,2,2,0,5,3,0,3,10,13
2016,6,78168,"WO",101,27,5,2,1,11,0,13,1,113,7,3,1,1,0,3,3,0,0,0,2,14,0,0,0,3,0,6,2,3,3,3,3,0,0,5,0,14,11
2016,6,78217,"LG",52,13,1,1,0,5,0,10,1,59,4,1,2,2,3,0,13,3,3,0,3,0,0,0,0,0,0,3,8,3,0,0,2,0,3,3,3,13,12
2016,6,78224,"OB",90,31,6,0,5,19,0,16,2,111,4,0,2,4,3,2,11,3,0,3,3,0,0,0,0,0,0,0,3,5,0,3,5,0,6,3,0,11,14
2016,6,78352,"NC",0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,5,3,0,0,0,0,2,0,0,0,0,2,3,3,2,2,0,5,3,0,3,10,13
2016,6,78361,"KT",79,20,4,0,1,6,1,21,2,86,2,2,0,5,0,0,2,14,0,3,0,3,2,0,0,0,0,2,0,0,3,2,3,5,3,3,3,14,10
2016,6,78454,"SS",1,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,3,0,0,12,3,5,3,0,0,0,0,3,3,3,3,3,0,3,3,0,5,12,14
2016,6,78467,"SS",6,0,0,0,0,0,0,3,0,6,0,1,0,4,0,0,3,0,0,12,3,5,3,0,0,0,0,3,3,3,3,3,0,3,3,0,5,12,14
2016,6,78517,"KT",11,2,0,0,0,1,0,4,0,12,1,0,0,2,0,0,2,14,0,3,0,3,2,0,0,0,0,2,0,0,3,2,3,5,3,3,3,14,10
2016,6,78629,"HT",68,21,4,1,4,13,4,19,0,85,0,0,0,7,0,3,5,0,3,0,14,0,0,0,0,0,0,3,0,0,8,3,3,3,0,3,2,14,11
2016,6,78643,"HT",10,0,0,0,0,1,0,4,1,12,0,0,1,8,0,3,5,0,3,0,14,0,0,0,0,0,0,3,0,0,8,3,3,3,0,3,2,14,11
2016,6,78756,"HH",1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,2,11,3,0,3,0,0,0,3,0,0,3,2,3,3,2,0,2,3,6,14,10
2016,6,78813,"NC",1,0,0,0,0,0,0,1,0,1,0,0,0,8,3,10,5,3,0,0,0,0,2,0,0,0,0,2,3,3,2,2,0,5,3,0,3,10,13
2016,6,78850,"LT",9,1,0,0,0,1,0,3,0,10,1,0,0,5,3,0,3,0,3,0,3,3,10,0,0,0,0,3,3,2,0,0,2,3,6,3,3,10,15
2016,6,78892,"KT",1,0,0,0,0,1,0,0,0,2,0,0,0,7,0,0,2,14,0,3,0,3,2,0,0,0,0,2,0,0,3,2,3,5,3,3,3,14,10
2016,6,79109,"LG",29,4,0,1,0,8,0,11,3,39,2,0,2,9,3,0,13,3,3,0,3,0,0,0,0,0,0,3,8,3,0,0,2,0,3,3,3,13,12
2016,6,79113,"LG",38,9,0,1,0,3,0,7,0,44,3,0,3,2,3,0,13,3,3,0,3,0,0,0,0,0,0,3,8,3,0,0,2,0,3,3,3,13,12
2016,6,79130,"WO",10,1,0,0,0,4,0,3,0,14,0,0,0,2,0,3,3,0,0,0,2,14,0,0,0,3,0,6,2,3,3,3,3,0,0,5,0,14,11
2016,6,79140,"LG",0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,13,3,3,0,3,0,0,0,0,0,0,3,8,3,0,0,2,0,3,3,3,13,12
2016,6,79150,"LG",68,17,3,0,0,8,0,16,0,77,1,0,1,1,3,0,13,3,3,0,3,0,0,0,0,0,0,3,8,3,0,0,2,0,3,3,3,13,12
2016,6,79192,"LG",92,37,5,0,2,8,1,16,2,102,3,1,1,5,3,0,13,3,3,0,3,0,0,0,0,0,0,3,8,3,0,0,2,0,3,3,3,13,12
2016,6,79198,"LG",9,3,0,0,0,0,0,2,0,11,1,0,2,9,3,0,13,3,3,0,3,0,0,0,0,0,0,3,8,3,0,0,2,0,3,3,3,13,12
2016,6,79215,"OB",88,29,10,1,5,9,0,11,0,99,3,2,2,1,3,2,11,3,0,3,3,0,0,0,0,0,0,0,3,5,0,3,5,0,6,3,0,11,14
2016,6,79231,"OB",55,11,2,0,0,6,1,14,1,64,2,0,2,2,3,2,11,3,0,3,3,0,0,0,0,0,0,0,3,5,0,3,5,0,6,3,0,11,14
2016,6,79240,"OB",93,31,4,0,1,6,3,5,1,103,1,1,1,7,3,2,11,3,0,3,3,0,0,0,0,0,0,0,3,5,0,3,5,0,6,3,0,11,14
2016,6,79290,"OB",33,13,2,0,3,2,0,8,0,35,1,0,0,7,3,2,11,3,0,3,3,0,0,0,0,0,0,0,3,5,0,3,5,0,6,3,0,11,14
2016,6,79300,"WO",17,7,0,0,0,2,0,2,0,21,0,0,2,3,0,3,3,0,0,0,2,14,0,0,0,3,0,6,2,3,3,3,3,0,0,5,0,14,11
2016,6,79334,"WO",16,4,1,0,0,3,0,6,0,19,0,0,0,8,0,3,3,0,0,0,2,14,0,0,0,3,0,6,2,3,3,3,3,0,0,5,0,14,11
2016,6,79356,"LT",8,0,0,0,0,1,0,3,0,9,0,0,0,8,3,0,3,0,3,0,3,3,10,0,0,0,0,3,3,2,0,0,2,3,6,3,3,10,15
2016,6,79364,"KT",50,12,1,0,0,7,2,11,1,61,0,0,2,8,0,0,2,14,0,3,0,3,2,0,0,0,0,2,0,0,3,2,3,5,3,3,3,14,10
2016,6,79365,"WO",41,7,2,0,0,4,1,7,3,47,1,0,1,8,0,3,3,0,0,0,2,14,0,0,0,3,0,6,2,3,3,3,3,0,0,5,0,14,11
2016,6,79402,"SS",58,14,4,0,0,5,2,5,0,67,0,1,2,9,0,0,3,0,0,12,3,5,3,0,0,0,0,3,3,3,3,3,0,3,3,0,5,12,14
2016,6,79453,"KT",71,20,2,1,1,7,0,7,0,80,1,0,2,2,0,0,2,14,0,3,0,3,2,0,0,0,0,2,0,0,3,2,3,5,3,3,3,14,10
2016,6,79456,"SS",85,22,2,0,2,3,1,11,4,93,1,0,4,8,0,0,3,0,0,12,3,5,3,0,0,0,0,3,3,3,3,3,0,3,3,0,5,12,14
2016,6,79465,"SS",94,21,4,0,1,14,1,10,2,110,1,0,1,1,0,0,3,0,0,12,3,5,3,0,0,0,0,3,3,3,3,3,0,3,3,0,5,12,14
2016,6,94629,"NC",71,22,3,0,6,8,0,14,1,80,2,1,1,5,3,10,5,3,0,0,0,0,2,0,0,0,0,2,3,3,2,2,0,5,3,0,3,10,13
2016,6,95158,"HH",11,3,0,0,0,0,1,4,0,12,0,0,0,8,0,2,0,2,11,3,0,3,0,0,0,3,0,0,3,2,3,3,2,0,2,3,6,14,10
2016,6,95436,"SS",104,28,6,0,6,13,2,16,1,121,0,2,2,3,0,0,3,0,0,12,3,5,3,0,0,0,0,3,3,3,3,3,0,3,3,0,5,12,14
2016,6,98144,"HH",29,4,0,0,0,2,0,10,0,32,0,0,1,8,0,2,0,2,11,3,0,3,0,0,0,3,0,0,3,2,3,3,2,0,2,3,6,14,10
2016,6,99606,"LG",73,24,4,0,0,8,2,8,1,83,2,0,0,3,3,0,13,3,3,0,3,0,0,0,0,0,0,3,8,3,0,0,2,0,3,3,3,13,12
2016,6,99810,"KT",33,13,1,0,0,3,0,4,0,36,0,0,0,2,0,0,2,14,0,3,0,3,2,0,0,0,0,2,0,0,3,2,3,5,3,3,3,14,10
2016,7,60100,"LG",13,4,2,0,0,1,0,5,0,14,0,0,0,2,0,3,11,0,0,2,0,3,3,0,0,0,0,3,0,0,0,6,3,3,2,2,3,11,11
2016,7,60343,"KT",42,8,1,0,2,0,0,8,2,44,1,0,2,8,3,0,0,11,3,0,3,0,0,0,0,0,0,3,5,0,0,3,0,0,3,3,3,11,9
2016,7,60404,"HH",4,0,0,0,0,0,0,1,0,4,0,0,0,5,2,0,6,0,10,0,0,0,3,0,0,0,0,0,0,3,3,3,0,4,5,3,0,10,11
2016,7,60456,"SS",44,14,1,1,0,2,0,5,2,49,0,0,3,6,0,0,3,3,3,6,0,0,0,3,0,0,0,3,0,3,2,3,3,3,0,0,1,9,9
2016,7,60523,"LT",59,16,4,0,0,4,2,10,2,66,1,1,1,8,0,2,3,3,0,0,0,0,9,3,0,0,0,3,3,3,6,0,2,0,0,3,0,9,11
2016,7,60605,"HT",4,0,0,0,0,0,0,1,0,5,0,0,1,4,3,0,3,2,0,0,9,3,3,0,0,0,0,0,0,5,0,3,3,3,6,0,3,9,14
2016,7,60667,"HH",0,0,0,0,0,0,0,0,0,1,0,0,1,6,2,0,6,0,10,0,0,0,3,0,0,0,0,0,0,3,3,3,0,4,5,3,0,10,11
2016,7,61102,"LG",50,12,0,0,1,4,2,12,1,58,0,0,2,8,0,3,11,0,0,2,0,3,3,0,0,0,0,3,0,0,0,6,3,3,2,2,3,11,11
2016,7,61186,"LG",44,16,2,0,1,7,0,5,0,53,3,1,2,2,0,3,11,0,0,2,0,3,3,0,0,0,0,3,0,0,0,6,3,3,2,2,3,11,11
2016,7,61204,"LT",7,0,0,0,0,0,0,2,0,7,1,0,0,8,0,2,3,3,0,0,0,0,9,3,0,0,0,3,3,3,6,0,2,0,0,3,0,9,11
2016,7,61204,"OB",3,2,1,0,0,0,0,1,0,3,0,0,0,2,0,3,14,0,1,0,0,3,0,0,0,0,0,4,3,0,3,0,3,0,0,3,5,11,10
2016,7,61208,"OB",6,4,0,1,0,0,0,0,0,6,0,0,0,1,0,3,14,0,1,0,0,3,0,0,0,0,0,4,3,0,3,0,3,0,0,3,5,11,10
2016,7,61353,"WO",94,36,5,1,4,6,2,12,1,102,11,5,0,2,3,0,2,3,0,1,0,12,0,0,0,0,0,0,3,3,3,0,3,5,3,1,0,12,9
2016,7,61463,"SS",15,4,0,0,0,2,0,6,0,17,0,1,0,7,0,0,3,3,3,6,0,0,0,3,0,0,0,3,0,3,2,3,3,3,0,0,1,9,9
2016,7,61554,"LT",18,5,0,0,1,1,1,7,0,20,4,0,0,1,0,2,3,3,0,0,0,0,9,3,0,0,0,3,3,3,6,0,2,0,0,3,0,9,11
2016,7,61652,"HT",0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,2,0,0,9,3,3,0,0,0,0,0,0,5,0,3,3,3,6,0,3,9,14
2016,7,61700,"HH",40,8,2,2,0,3,1,7,2,45,0,0,1,9,2,0,6,0,10,0,0,0,3,0,0,0,0,0,0,3,3,3,0,4,5,3,0,10,11
2016,7,61743,"HT",7,2,1,0,0,0,0,3,0,8,0,0,1,8,3,0,3,2,0,0,9,3,3,0,0,0,0,0,0,5,0,3,3,3,6,0,3,9,14
2016,7,62056,"SK",0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,3,2,0,3,0,3,0,0,0,0,0,0,5,6,3,2,0,3,0,0,0,3,11,11
2016,7,62234,"OB",33,17,2,0,1,0,1,7,0,34,3,1,0,2,0,3,14,0,1,0,0,3,0,0,0,0,0,4,3,0,3,0,3,0,0,3,5,11,10
2016,7,62244,"OB",29,5,1,1,0,2,0,7,0,33,0,1,2,8,0,3,14,0,1,0,0,3,0,0,0,0,0,4,3,0,3,0,3,0,0,3,5,11,10
2016,7,62265,"KT",34,10,2,0,0,1,1,5,2,37,0,1,1,7,3,0,0,11,3,0,3,0,0,0,0,0,0,3,5,0,0,3,0,0,3,3,3,11,9
2016,7,62332,"WO",8,1,0,0,0,3,0,1,0,11,0,0,0,8,3,0,2,3,0,1,0,12,0,0,0,0,0,0,3,3,3,0,3,5,3,1,0,12,9
2016,7,62353,"WO",36,9,1,1,1,9,0,10,1,45,3,1,0,9,3,0,2,3,0,1,0,12,0,0,0,0,0,0,3,3,3,0,3,5,3,1,0,12,9
2016,7,62404,"SS",56,21,1,3,3,5,1,6,0,63,0,2,1,1,0,0,3,3,3,6,0,0,0,3,0,0,0,3,0,3,2,3,3,3,0,0,1,9,9
2016,7,62406,"SS",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,3,6,0,0,0,3,0,0,0,3,0,3,2,3,3,3,0,0,1,9,9
2016,7,62415,"SS",79,23,2,0,0,6,0,9,0,88,10,0,3,2,0,0,3,3,3,6,0,0,0,3,0,0,0,3,0,3,2,3,3,3,0,0,1,9,9
2016,7,62558,"LT",12,3,0,1,0,2,0,4,0,15,0,0,1,5,0,2,3,3,0,0,0,0,9,3,0,0,0,3,3,3,6,0,2,0,0,3,0,9,11
2016,7,62559,"LT",52,16,4,0,1,7,1,13,3,61,1,0,1,7,0,2,3,3,0,0,0,0,9,3,0,0,0,3,3,3,6,0,2,0,0,3,0,9,11
2016,7,62655,"LT",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,3,0,0,0,0,9,3,0,0,0,3,3,3,6,0,2,0,0,3,0,9,11
2016,7,62668,"HT",1,0,0,0,0,0,0,0,0,1,0,0,0,5,3,0,3,2,0,0,9,3,3,0,0,0,0,0,0,5,0,3,3,3,6,0,3,9,14
2016,7,62700,"HH",13,4,2,0,0,1,1,6,0,16,0,0,1,7,2,0,6,0,10,0,0,0,3,0,0,0,0,0,0,3,3,3,0,4,5,3,0,10,11
2016,7,62797,"HH",74,21,5,2,0,5,2,11,1,82,1,0,1,7,2,0,6,0,10,0,0,0,3,0,0,0,0,0,0,3,3,3,0,4,5,3,0,10,11
2016,7,62864,"SK",18,3,1,0,0,2,0,5,1,20,0,0,0,8,11,3,2,0,3,0,3,0,0,0,0,0,0,5,6,3,2,0,3,0,0,0,3,11,11
2016,7,62893,"SK",31,10,0,0,0,2,1,10,0,35,1,0,1,2,11,3,2,0,3,0,3,0,0,0,0,0,0,5,6,3,2,0,3,0,0,0,3,11,11
2016,7,62907,"NC",59,20,5,2,0,6,1,9,2,68,1,1,2,2,0,11,0,0,0,3,3,3,0,0,0,0,0,0,3,0,3,2,0,3,3,3,3,11,9
2016,7,62934,"NC",33,12,4,0,6,5,0,8,3,40,1,0,2,8,0,11,0,0,0,3,3,3,0,0,0,0,0,0,3,0,3,2,0,3,3,3,3,11,9
2016,7,62947,"NC",74,14,2,0,3,10,2,14,1,86,0,0,0,3,0,11,0,0,0,3,3,3,0,0,0,0,0,0,3,0,3,2,0,3,3,3,3,11,9
2016,7,63077,"LG",1,0,0,0,0,0,0,1,0,1,1,0,0,9,0,3,11,0,0,2,0,3,3,0,0,0,0,3,0,0,0,6,3,3,2,2,3,11,11
2016,7,63088,"KT",2,0,0,0,0,0,0,1,0,2,0,0,0,9,3,0,0,11,3,0,3,0,0,0,0,0,0,3,5,0,0,3,0,0,3,3,3,11,9
2016,7,63257,"OB",1,1,1,0,0,0,0,0,0,1,0,0,0,2,0,3,14,0,1,0,0,3,0,0,0,0,0,4,3,0,3,0,3,0,0,3,5,11,10
2016,7,63440,"SS",16,4,0,0,1,0,0,6,1,17,0,0,1,8,0,0,3,3,3,6,0,0,0,3,0,0,0,3,0,3,2,3,3,3,0,0,1,9,9
2016,7,63448,"KT",3,1,0,0,0,0,0,1,0,3,0,0,0,1,3,0,0,11,3,0,3,0,0,0,0,0,0,3,5,0,0,3,0,0,3,3,3,11,9
2016,7,63634,"HT",36,8,3,0,1,5,0,10,2,44,0,0,3,8,3,0,3,2,0,0,9,3,3,0,0,0,0,0,0,5,0,3,3,3,6,0,3,9,14
2016,7,63636,"HT",8,1,0,0,0,0,0,5,0,8,0,0,0,9,3,0,3,2,0,0,9,3,3,0,0,0,0,0,0,5,0,3,3,3,6,0,3,9,14
2016,7,63700,"HH",4,0,0,0,0,0,0,1,0,4,0,0,0,2,2,0,6,0,10,0,0,0,3,0,0,0,0,0,0,3,3,3,0,4,5,3,0,10,11
2016,7,63704,"HT",69,22,1,0,2,7,0,12,0,78,0,0,2,2,3,0,3,2,0,0,9,3,3,0,0,0,0,0,0,5,0,3,3,3,6,0,3,9,14
2016,7,63913,"SS",42,13,1,0,2,9,2,12,1,56,3,0,3,6,0,0,3,3,3,6,0,0,0,3,0,0,0,3,0,3,2,3,3,3,0,0,1,9,9
2016,7,63920,"NC",60,14,0,0,1,14,1,15,0,78,1,1,2,1,0,11,0,0,0,3,3,3,0,0,0,0,0,0,3,0,3,2,0,3,3,3,3,11,9
2016,7,64006,"KT",34,10,2,0,1,0,0,5,0,34,3,0,0,9,3,0,0,11,3,0,3,0,0,0,0,0,0,3,5,0,0,3,0,0,3,3,3,11,9
2016,7,64007,"KT",13,1,0,0,0,0,1,6,1,14,0,0,0,7,3,0,0,11,3,0,3,0,0,0,0,0,0,3,5,0,0,3,0,0,3,3,3,11,9
2016,7,64086,"HH",21,9,1,0,2,5,0,4,0,26,0,3,0,3,2,0,6,0,10,0,0,0,3,0,0,0,0,0,0,3,3,3,0,4,5,3,0,10,11
2016,7,64100,"LG",24,5,2,0,0,2,0,3,1,27,0,0,1,8,0,3,11,0,0,2,0,3,3,0,0,0,0,3,0,0,0,6,3,3,2,2,3,11,11
2016,7,64115,"LG",2,0,0,0,0,0,0,0,0,2,0,0,0,6,0,3,11,0,0,2,0,3,3,0,0,0,0,3,0,0,0,6,3,3,2,2,3,11,11
2016,7,64153,"LG",15,2,2,0,0,0,0,4,0,15,0,0,0,7,0,3,11,0,0,2,0,3,3,0,0,0,0,3,0,0,0,6,3,3,2,2,3,11,11
2016,7,64166,"KT",15,3,0,0,0,1,0,5,0,17,1,0,1,1,3,0,0,11,3,0,3,0,0,0,0,0,0,3,5,0,0,3,0,0,3,3,3,11,9
2016,7,64300,"WO",74,20,4,2,0,15,1,9,1,91,9,1,1,3,3,0,2,3,0,1,0,12,0,0,0,0,0,0,3,3,3,0,3,5,3,1,0,12,9
2016,7,64346,"WO",5,0,0,0,0,0,0,3,0,5,0,0,0,1,3,0,2,3,0,1,0,12,0,0,0,0,0,0,3,3,3,0,3,5,3,1,0,12,9
2016,7,64493,"SS",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,6,0,0,0,3,0,0,0,3,0,3,2,3,3,3,0,0,1,9,9
2016,7,64499,"SS",8,1,0,0,0,0,0,2,0,9,0,0,1,5,0,0,3,3,3,6,0,0,0,3,0,0,0,3,0,3,2,3,3,3,0,0,1,9,9
2016,7,64610,"HT",72,24,2,0,0,4,0,9,0,78,2,0,2,9,3,0,3,2,0,0,9,3,3,0,0,0,0,0,0,5,0,3,3,3,6,0,3,9,14
2016,7,64646,"HT",4,3,0,0,0,0,0,1,0,4,0,0,0,8,3,0,3,2,0,0,9,3,3,0,0,0,0,0,0,5,0,3,3,3,6,0,3,9,14
2016,7,64699,"HT",94,32,7,0,5,5,2,10,2,102,2,0,1,5,3,0,3,2,0,0,9,3,3,0,0,0,0,0,0,5,0,3,3,3,6,0,3,9,14
2016,7,64890,"SK",2,0,0,0,0,0,0,1,0,2,0,0,0,1,11,3,2,0,3,0,3,0,0,0,0,0,0,5,6,3,2,0,3,0,0,0,3,11,11
2016,7,64895,"SK",2,0,0,0,0,1,0,2,0,3,0,0,0,1,11,3,2,0,3,0,3,0,0,0,0,0,0,5,6,3,2,0,3,0,0,0,3,11,11
2016,7,64914,"NC",72,20,2,1,9,12,2,18,0,87,4,0,1,4,0,11,0,0,0,3,3,3,0,0,0,0,0,0,3,0,3,2,0,3,3,3,3,11,9
2016,7,65005,"KT",67,22,6,0,8,15,0,13,2,83,0,0,1,3,3,0,0,11,3,0,3,0,0,0,0,0,0,3,5,0,0,3,0,0,3,3,3,11,9
2016,7,65103,"LG",86,17,6,0,3,7,3,15,0,98,3,2,2,4,0,3,11,0,0,2,0,3,3,0,0,0,0,3,0,0,0,6,3,3,2,2,3,11,11
2016,7,65464,"SK",9,2,1,0,0,0,0,1,0,9,0,0,0,3,11,3,2,0,3,0,3,0,0,0,0,0,0,5,6,3,2,0,3,0,0,0,3,11,11
2016,7,65506,"LT",1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,3,3,0,0,0,0,9,3,0,0,0,3,3,3,6,0,2,0,0,3,0,9,11
2016,7,65513,"LT",4,0,0,0,0,1,0,0,0,5,0,0,0,8,0,2,3,3,0,0,0,0,9,3,0,0,0,3,3,3,6,0,2,0,0,3,0,9,11
2016,7,65653,"HT",82,17,2,0,3,9,2,19,2,95,4,0,2,1,3,0,3,2,0,0,9,3,3,0,0,0,0,0,0,5,0,3,3,3,6,0,3,9,14
2016,7,65707,"HH",7,2,0,0,0,0,0,1,0,7,0,0,0,3,2,0,6,0,10,0,0,0,3,0,0,0,0,0,0,3,3,3,0,4,5,3,0,10,11
2016,7,65827,"SK",0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,3,2,0,3,0,3,0,0,0,0,0,0,5,6,3,2,0,3,0,0,0,3,11,11
2016,7,65898,"WO",6,3,0,0,1,0,0,1,0,6,0,0,0,9,3,0,2,3,0,1,0,12,0,0,0,0,0,0,3,3,3,0,3,5,3,1,0,12,9
2016,7,66203,"OB",3,1,0,0,0,0,0,0,0,3,0,0,0,7,0,3,14,0,1,0,0,3,0,0,0,0,0,4,3,0,3,0,3,0,0,3,5,11,10
2016,7,66209,"OB",2,0,0,0,0,0,0,0,0,2,0,0,0,4,0,3,14,0,1,0,0,3,0,0,0,0,0,4,3,0,3,0,3,0,0,3,5,11,10
2016,7,66244,"OB",75,20,6,0,4,12,0,11,1,89,0,0,2,6,0,3,14,0,1,0,0,3,0,0,0,0,0,4,3,0,3,0,3,0,0,3,5,11,10
2016,7,66306,"WO",69,26,7,0,1,15,2,10,3,88,0,0,2,5,3,0,2,3,0,1,0,12,0,0,0,0,0,0,3,3,3,0,3,5,3,1,0,12,9
2016,7,66409,"SS",1,0,0,0,0,0,0,1,0,1,0,0,0,7,0,0,3,3,3,6,0,0,0,3,0,0,0,3,0,3,2,3,3,3,0,0,1,9,9
2016,7,66452,"SS",61,20,3,0,7,19,0,6,5,82,0,0,2,5,0,0,3,3,3,6,0,0,0,3,0,0,0,3,0,3,2,3,3,3,0,0,1,9,9
2016,7,66508,"LT",50,12,2,0,0,8,0,15,0,59,3,1,1,2,0,2,3,3,0,0,0,0,9,3,0,0,0,3,3,3,6,0,2,0,0,3,0,9,11
2016,7,66523,"LT",35,9,1,1,1,8,2,13,0,46,1,1,1,3,0,2,3,3,0,0,0,0,9,3,0,0,0,3,3,3,6,0,2,0,0,3,0,9,11
2016,7,66702,"HH",2,0,0,0,0,0,0,1,0,2,0,0,0,2,2,0,6,0,10,0,0,0,3,0,0,0,0,0,0,3,3,3,0,4,5,3,0,10,11
2016,7,66740,"HH",81,28,3,0,7,8,1,12,2,90,0,0,0,6,2,0,6,0,10,0,0,0,3,0,0,0,0,0,0,3,3,3,0,4,5,3,0,10,11
2016,7,66805,"SK",86,31,5,0,3,5,2,14,0,94,5,0,1,1,11,3,2,0,3,0,3,0,0,0,0,0,0,5,6,3,2,0,3,0,0,0,3,11,11
2016,7,66825,"SK",0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,3,2,0,3,0,3,0,0,0,0,0,0,5,6,3,2,0,3,0,0,0,3,11,11
2016,7,66838,"SK",36,10,1,0,3,1,0,12,0,37,0,1,0,8,11,3,2,0,3,0,3,0,0,0,0,0,0,5,6,3,2,0,3,0,0,0,3,11,11
2016,7,66859,"SK",0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,3,2,0,3,0,3,0,0,0,0,0,0,5,6,3,2,0,3,0,0,0,3,11,11
2016,7,66928,"NC",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,3,3,3,0,0,0,0,0,0,3,0,3,2,0,3,3,3,3,11,9
2016,7,70410,"HT",53,20,5,0,2,3,1,7,4,59,0,1,2,3,3,0,3,2,0,0,9,3,3,0,0,0,0,0,0,5,0,3,3,3,6,0,3,9,14
2016,7,70553,"KT",45,7,0,0,0,2,0,7,0,50,0,0,3,9,3,0,0,11,3,0,3,0,0,0,0,0,0,3,5,0,0,3,0,0,3,3,3,11,9
2016,7,70646,"KT",20,4,0,0,1,1,0,2,0,21,0,0,0,7,3,0,0,11,3,0,3,0,0,0,0,0,0,3,5,0,0,3,0,0,3,3,3,11,9
2016,7,70756,"HT",84,25,5,0,4,6,2,13,2,93,0,0,1,4,3,0,3,2,0,0,9,3,3,0,0,0,0,0,0,5,0,3,3,3,6,0,3,9,14
2016,7,71207,"HT",22,5,2,0,0,4,0,4,0,28,0,0,2,7,3,0,3,2,0,0,9,3,3,0,0,0,0,0,0,5,0,3,3,3,6,0,3,9,14
2016,7,71347,"HH",27,6,1,1,0,5,0,5,1,32,0,0,0,5,2,0,6,0,10,0,0,0,3,0,0,0,0,0,0,3,3,3,0,4,5,3,0,10,11
2016,7,71432,"SS",24,6,1,0,1,4,0,7,0,30,0,0,2,7,0,0,3,3,3,6,0,0,0,3,0,0,0,3,0,3,2,3,3,3,0,0,1,9,9
2016,7,71552,"LT",44,10,2,0,1,8,0,13,2,53,0,0,1,6,0,2,3,3,0,0,0,0,9,3,0,0,0,3,3,3,6,0,2,0,0,3,0,9,11
