,year,month,T_ID,P_ID,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_AB_CN,P_HIT_CN,VS_T_ID_HH,VS_T_ID_HT,VS_T_ID_KT,VS_T_ID_LG,VS_T_ID_LT,VS_T_ID_NC,VS_T_ID_OB,VS_T_ID_SK,VS_T_ID_SS,VS_T_ID_WO,BAT_ORDER,HOME,AWAY,XR
727,2016,7,HT,78629,98,69,18,22,28,4,0,8,0,1,0,1,25,0,3,13,3,0,23,12,5,0,0,5,0,3,3,3,6,0,3,4,9,14,26.966
728,2016,7,HT,78643,57,51,5,5,14,3,0,1,0,0,1,1,3,0,1,13,1,2,9,9,2,0,0,4,0,3,2,3,6,0,3,8,8,13,6.465999999999998
729,2016,7,KT,60343,44,42,4,3,8,1,0,2,1,0,1,1,0,0,0,8,2,2,7,5,0,3,5,0,0,2,0,0,2,2,3,8,9,8,2.7259999999999995
730,2016,7,KT,62265,37,34,8,4,10,2,0,0,0,1,1,0,1,0,1,5,2,1,9,10,4,3,4,0,0,3,0,0,0,3,3,7,10,6,2.8999999999999986
731,2016,7,KT,63088,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,1,0,-0.188
732,2016,7,KT,63448,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,2,2,0.31200000000000006
733,2016,7,KT,64006,34,34,5,4,10,2,0,1,3,0,0,0,0,0,0,5,0,1,11,7,3,3,5,0,0,3,0,0,2,3,3,9,11,8,4.719999999999999
734,2016,7,KT,64007,14,13,0,1,1,0,0,0,0,0,0,0,0,0,1,6,1,1,3,1,0,3,3,0,0,3,0,0,0,3,1,7,7,6,-0.658
735,2016,7,KT,64166,17,15,0,4,3,0,0,0,1,0,1,0,1,0,0,5,0,1,2,3,0,3,4,0,0,1,0,0,3,2,1,1,5,9,0.9400000000000002
736,2016,7,KT,65005,83,67,17,15,22,6,0,8,0,0,0,1,15,0,0,13,2,0,14,18,5,3,5,0,0,3,0,0,3,3,3,3,11,9,20.316000000000003
737,2016,7,KT,70553,50,45,3,3,7,0,0,0,0,0,2,1,2,0,0,7,0,2,7,8,2,3,4,0,0,3,0,0,3,2,2,9,9,8,1.0539999999999996
738,2016,7,KT,70646,21,20,2,2,4,0,0,1,0,0,0,0,1,0,0,2,0,2,1,2,0,0,2,0,0,0,0,0,3,0,1,7,3,3,1.8239999999999996
739,2016,7,KT,73113,70,55,8,7,13,4,0,0,1,1,0,0,15,0,0,13,1,0,18,18,4,3,5,0,0,3,0,0,3,1,3,5,9,9,8.086
740,2016,7,KT,73153,91,85,3,13,30,1,0,0,4,5,1,0,5,0,0,9,0,0,17,14,4,3,5,0,0,3,0,0,3,3,3,1,11,9,11.057999999999998
741,2016,7,KT,74339,73,65,13,11,23,3,0,1,0,0,0,2,6,0,0,5,3,0,11,25,9,3,5,0,0,3,0,0,3,1,3,4,9,9,10.75
742,2016,7,KT,76304,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,5,2,3,0.402
743,2016,7,KT,77104,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,1,0,-0.18
744,2016,7,KT,77609,15,14,2,1,3,2,0,0,0,0,0,0,1,0,0,3,1,3,3,3,1,3,1,0,0,0,0,0,3,2,2,7,5,6,0.8959999999999998
745,2016,7,KT,78361,53,43,7,6,15,3,0,1,2,0,3,0,6,0,1,7,0,0,14,7,5,0,5,0,0,3,0,0,3,3,0,2,8,6,9.383999999999999
746,2016,7,KT,78517,6,4,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,3,0,0,3,0,0,0,0,0,0,0,1,2,7,3,3,0.4760000000000001
747,2016,7,KT,78753,53,46,3,5,11,1,0,0,0,2,0,0,7,0,0,6,3,0,10,10,3,3,3,0,0,3,0,0,0,3,2,2,8,6,3.1519999999999997
748,2016,7,KT,79364,29,24,3,1,4,0,0,0,0,0,1,1,3,0,0,2,1,2,2,8,2,3,3,0,0,1,0,0,2,2,2,8,7,6,1.1440000000000001
749,2016,7,KT,79453,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,2,2,1,0.04200000000000001
750,2016,7,KT,99810,52,46,5,5,12,1,0,0,0,1,0,0,5,0,1,6,1,0,10,18,4,3,2,0,0,0,0,0,3,2,3,6,7,6,4.462
751,2016,7,LG,60100,14,13,0,2,4,2,0,0,0,0,0,0,1,0,0,5,0,0,2,2,0,2,0,0,0,2,0,0,2,0,1,2,4,3,1.93
752,2016,7,LG,61102,58,50,5,6,12,0,0,1,0,0,1,1,4,0,2,12,1,2,9,13,3,3,0,0,0,6,2,3,0,1,3,8,9,9,5.404000000000001
753,2016,7,LG,61186,53,44,6,9,16,2,0,1,3,1,2,0,7,0,0,5,0,0,14,10,5,3,0,0,0,5,2,2,1,2,2,2,9,8,9.5
754,2016,7,LG,63077,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,9,1,1,0.08199999999999999
755,2016,7,LG,64100,27,24,2,3,5,2,0,0,0,0,1,0,2,0,0,3,1,0,6,6,2,1,0,0,0,3,3,2,2,2,2,8,7,8,1.556
756,2016,7,LG,64115,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,2,-0.18
757,2016,7,LG,64153,15,15,3,1,2,2,0,0,0,0,0,0,0,0,0,4,0,0,1,5,2,0,0,0,0,2,3,3,0,0,2,7,5,5,0.238
758,2016,7,LG,65103,98,86,20,19,17,6,0,3,3,2,0,2,7,0,3,15,0,2,13,29,7,3,0,0,0,6,3,3,2,2,3,4,11,11,10.149999999999999
759,2016,7,LG,72133,105,84,21,16,30,1,0,2,1,0,0,3,17,2,1,9,3,0,23,34,11,3,0,0,0,6,3,3,2,2,3,1,11,11,17.988
760,2016,7,LG,72456,74,64,4,9,17,3,0,0,1,0,1,1,6,0,2,4,2,1,14,15,3,3,0,0,0,6,3,3,2,2,3,2,11,11,7.368000000000001
761,2016,7,LG,73824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0,0.0
762,2016,7,LG,74823,48,44,6,4,13,1,0,1,2,2,2,0,2,0,0,4,1,0,9,9,4,2,0,0,0,6,2,2,1,2,3,2,8,10,4.947999999999999
763,2016,7,LG,76100,54,44,4,7,11,1,0,1,1,2,0,0,8,0,2,12,1,0,12,8,2,3,0,0,0,3,0,2,2,2,3,3,8,7,6.164
764,2016,7,LG,78135,18,15,2,2,6,1,1,0,1,0,1,0,2,0,0,3,0,0,4,2,2,0,0,0,0,2,3,2,0,0,0,2,4,3,3.825999999999999
765,2016,7,LG,78217,67,61,5,16,24,6,0,1,4,2,0,0,6,0,0,12,0,0,11,15,5,1,0,0,0,6,3,3,2,2,3,1,9,11,12.953999999999999
766,2016,7,LG,79109,87,76,17,15,27,4,2,5,3,1,0,0,10,0,1,15,2,6,20,30,7,3,0,0,0,6,3,3,1,2,3,6,10,11,18.85
767,2016,7,LG,79150,36,29,3,5,7,4,0,0,1,0,0,1,6,0,0,9,0,1,8,8,1,2,0,0,0,4,1,2,2,2,1,9,8,6,4.818
768,2016,7,LG,79192,85,73,21,13,24,4,1,3,1,1,1,0,9,0,2,15,0,1,20,25,13,3,0,0,0,6,3,3,2,2,3,5,11,11,15.349999999999996
769,2016,7,LG,79198,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,0,-0.098
770,2016,7,LG,99606,62,54,7,10,12,4,0,1,1,0,1,0,6,0,1,10,1,0,12,18,3,3,0,0,0,6,3,2,2,2,2,3,10,10,6.190000000000001
771,2016,7,LT,60523,66,59,7,5,16,4,0,0,1,1,1,0,4,0,2,10,2,1,15,12,6,3,3,3,6,0,2,0,0,3,0,8,9,11,6.129999999999998
772,2016,7,LT,61204,7,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,3,2,0,0,0,0,0,0,8,0,5,-0.46599999999999997
773,2016,7,LT,61554,20,18,1,5,5,0,0,1,4,0,0,0,1,0,1,7,0,1,7,5,0,3,3,3,5,0,1,0,0,3,0,1,9,9,3.614
774,2016,7,LT,62558,15,12,1,1,3,0,1,0,0,0,1,0,2,0,0,4,0,0,4,4,1,2,1,1,4,0,1,0,0,2,0,5,5,6,1.9180000000000006
775,2016,7,LT,62559,61,52,8,8,16,4,0,1,1,0,0,1,7,0,1,13,3,3,12,14,4,3,3,3,6,0,2,0,0,2,0,7,9,10,8.535999999999998
776,2016,7,LT,62655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0.0
777,2016,7,LT,65506,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,2,1,-0.09
778,2016,7,LT,65513,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,3,0,1,0,0,0,0,2,0,8,6,2,-0.019999999999999962
779,2016,7,LT,66508,59,50,2,8,12,2,0,0,3,1,1,0,8,0,0,15,0,1,13,12,1,3,3,2,5,0,0,0,0,3,0,2,8,8,5.879999999999999
780,2016,7,LT,66523,46,35,7,9,9,1,1,1,1,1,0,1,8,0,2,13,0,0,9,11,3,3,3,1,3,0,0,0,0,0,0,3,6,4,7.286
781,2016,7,LT,71552,53,44,5,4,10,2,0,1,0,0,0,1,8,0,0,13,2,0,6,6,2,3,3,3,3,0,0,0,0,3,0,6,6,9,5.465999999999999
782,2016,7,LT,71562,38,35,0,4,8,0,0,0,1,0,0,0,2,0,1,6,0,0,8,8,0,0,2,0,3,0,2,0,0,3,0,7,5,5,2.7219999999999995
783,2016,7,LT,71565,20,17,3,4,3,2,0,1,0,0,2,0,1,0,0,6,0,0,2,4,1,0,0,0,3,0,2,0,0,2,0,2,3,4,1.992
784,2016,7,LT,72546,78,68,5,11,20,1,0,1,1,0,2,0,7,0,0,9,2,1,13,16,3,3,3,3,6,0,2,0,0,3,0,9,9,11,8.668000000000001
785,2016,7,LT,72862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0.0
786,2016,7,LT,74540,76,63,21,15,21,8,0,5,2,0,0,0,10,1,3,14,0,2,17,21,7,3,3,3,5,0,2,0,0,3,0,5,9,10,17.758
787,2016,7,LT,75321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0.0
788,2016,7,LT,76313,81,73,22,15,26,5,2,4,4,4,0,1,4,0,3,10,0,3,17,26,12,3,3,3,4,0,2,0,0,3,0,4,9,9,16.71999999999999
789,2016,7,LT,76435,13,13,1,1,2,0,1,0,0,1,0,0,0,0,0,6,0,1,0,3,1,3,3,2,4,0,1,0,0,0,0,8,7,6,0.18199999999999994
790,2016,7,LT,76509,79,73,12,9,19,2,0,2,2,0,0,0,5,0,1,11,2,0,17,27,7,3,3,3,6,0,2,0,0,3,0,3,9,11,8.532
791,2016,7,LT,76536,7,6,2,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,1,0,0,0,2,0,2,0,0,3,0,8,2,5,0.28800000000000003
792,2016,7,LT,77532,96,83,12,17,31,4,0,2,4,1,0,0,12,0,1,13,0,0,21,17,6,3,3,3,6,0,2,0,0,3,0,1,9,11,18.296
793,2016,7,NC,62907,68,59,13,6,20,5,2,0,1,1,0,2,6,0,1,9,2,4,20,13,8,0,3,0,3,2,0,2,3,3,2,2,10,8,10.638000000000002
794,2016,7,NC,62934,40,33,13,13,12,4,0,6,1,0,2,0,5,0,0,8,3,0,5,10,3,0,3,0,3,2,0,3,3,3,2,8,11,8,11.415999999999999
795,2016,7,NC,62947,86,74,11,13,14,2,0,3,0,0,0,0,10,0,2,14,1,2,15,20,4,0,3,0,3,2,0,3,3,3,3,3,11,9,8.458
796,2016,7,NC,63920,78,60,6,13,14,0,0,1,1,1,1,1,14,0,1,15,0,0,19,16,4,0,3,0,3,2,0,3,3,3,3,1,11,9,8.949999999999998
797,2016,7,NC,64914,87,72,20,20,20,2,1,9,4,0,0,1,12,1,2,18,0,0,12,16,4,0,3,0,3,2,0,3,3,3,3,4,11,9,20.276
798,2016,7,NC,66928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0.0
799,2016,7,NC,73213,52,42,9,8,15,4,0,2,0,0,1,1,5,0,3,3,3,3,11,11,5,0,0,0,3,2,0,3,1,3,3,8,9,6,9.725999999999999
800,2016,7,NC,73306,55,49,5,5,10,3,0,1,0,0,1,0,2,0,3,11,4,1,9,14,3,0,3,0,3,2,0,3,3,2,3,2,11,8,3.262000000000001
801,2016,7,NC,73339,62,56,4,9,17,2,0,0,2,0,0,1,5,0,0,7,1,0,8,15,6,0,3,0,3,2,0,3,2,2,3,7,10,8,7.334000000000001
802,2016,7,NC,74223,18,17,2,3,6,2,0,0,0,0,0,1,0,0,0,2,1,0,2,5,1,0,1,0,2,1,0,2,1,3,2,9,6,6,2.3339999999999996
803,2016,7,NC,74465,78,67,14,18,26,2,0,8,1,0,1,1,7,1,2,10,1,2,16,12,5,0,3,0,3,2,0,3,1,3,3,5,9,9,20.279999999999998
804,2016,7,NC,75441,24,20,3,2,5,0,0,0,0,0,1,1,2,0,0,5,0,1,1,7,2,0,3,0,3,2,0,3,1,2,1,4,9,6,2.1000000000000005
805,2016,7,NC,76118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,1,0.0
806,2016,7,NC,77454,8,7,0,5,2,0,0,0,4,0,0,0,1,0,0,2,0,0,6,1,0,0,2,0,3,2,0,1,2,2,3,9,8,7,1.594
807,2016,7,NC,78122,51,40,5,3,8,3,0,0,0,0,5,1,5,0,0,2,1,0,9,15,2,0,3,0,2,2,0,2,3,3,3,9,9,9,3.5640000000000005
808,2016,7,NC,78813,22,21,3,2,8,1,0,0,2,0,0,1,0,0,0,5,1,1,6,7,3,0,2,0,3,2,0,1,2,2,0,5,8,4,3.27
809,2016,7,NC,94629,61,47,5,5,7,4,0,0,0,0,1,0,12,1,1,10,1,0,5,11,2,0,3,0,1,2,0,3,3,2,3,5,9,8,4.700000000000001
810,2016,7,OB,61204,3,3,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,3,2,2,1,3,0,1,0,0,0,0,2,1,2,6,2,1.1219999999999999
811,2016,7,OB,61208,6,6,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,1,0,0,0,1,1,4,2,2.36
812,2016,7,OB,62234,34,33,2,9,17,2,0,1,3,1,0,0,0,0,1,7,0,0,7,8,2,3,3,0,3,0,1,0,0,3,3,2,9,7,8.943999999999997
813,2016,7,OB,62244,33,29,1,4,5,1,1,0,0,1,2,0,2,0,0,7,0,0,4,8,0,3,2,0,3,0,1,0,0,1,4,8,7,7,1.484
814,2016,7,OB,63257,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0.72
815,2016,7,OB,66203,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,7,1,3,0.32
816,2016,7,OB,66209,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,4,2,1,-0.18
817,2016,7,OB,66244,89,75,16,13,20,6,0,4,0,0,0,2,12,0,0,11,1,1,15,17,4,4,3,0,3,0,3,0,0,3,5,6,11,10,14.292000000000002
818,2016,7,OB,74206,77,63,9,9,18,2,0,1,2,1,0,2,12,0,0,5,0,1,20,17,4,4,3,0,3,0,3,0,0,3,5,9,11,10,10.95
819,2016,7,OB,75334,74,60,11,11,16,4,0,4,0,0,1,1,12,0,0,9,1,1,14,16,3,3,2,0,3,0,3,0,0,3,3,4,8,9,12.627999999999998
820,2016,7,OB,76232,48,36,5,5,9,1,0,2,0,0,0,1,8,0,3,3,4,2,10,9,1,1,3,0,2,0,3,0,0,3,1,5,7,6,6.675999999999998
821,2016,7,OB,76249,85,76,17,12,18,3,1,3,0,0,0,2,4,0,3,11,2,0,13,18,7,4,3,0,3,0,1,0,0,3,5,3,11,8,9.892000000000003
822,2016,7,OB,76267,21,20,1,0,4,2,0,0,0,0,1,0,0,0,0,5,0,0,3,5,1,2,3,0,2,0,0,0,0,2,4,8,9,4,1.0
823,2016,7,OB,77248,46,44,3,4,8,1,0,0,1,2,0,0,2,0,0,6,1,1,7,11,3,4,3,0,0,0,3,0,0,0,4,2,8,6,0.7819999999999997
824,2016,7,OB,78224,91,83,12,11,25,4,1,4,1,0,0,1,7,0,0,15,2,2,13,17,3,4,3,0,3,0,3,0,0,3,5,4,11,10,14.429999999999996
825,2016,7,OB,78257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0.0
826,2016,7,OB,78288,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,2,8,3,2,-0.14
827,2016,7,OB,79215,95,89,12,16,34,5,0,2,4,1,0,1,4,0,1,16,1,0,19,15,6,4,3,0,3,0,3,0,0,3,5,1,11,10,16.901999999999997
828,2016,7,OB,79231,8,7,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,3,2,0,3,0,0,3,0,2,0,0,1,2,3,4,7,-0.322
829,2016,7,OB,79240,87,77,13,14,25,2,1,3,2,2,1,0,8,0,1,10,1,0,16,21,6,4,3,0,3,0,3,0,0,3,5,7,11,10,13.989999999999998
830,2016,7,OB,79290,26,23,1,3,3,1,0,0,0,0,0,0,3,0,0,6,0,0,4,3,0,1,3,0,2,0,2,0,0,2,2,8,6,6,0.8920000000000001
831,2016,7,OB,99222,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,8,3,0,-0.29400000000000004
832,2016,7,SK,62056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0.0
833,2016,7,SK,62864,20,18,0,1,3,1,0,0,0,0,0,0,2,0,0,5,1,2,6,4,0,5,5,2,0,0,1,0,0,0,3,8,9,7,0.64
834,2016,7,SK,62893,35,31,2,6,10,0,0,0,1,0,1,0,2,0,1,10,0,0,13,10,3,4,5,1,1,0,2,0,0,0,3,2,9,7,4.269999999999999
835,2016,7,SK,64890,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,-0.188
836,2016,7,SK,64895,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0.14400000000000002
837,2016,7,SK,65464,9,9,0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,2,0,0,0,2,0,0,0,2,3,3,5,0.582
838,2016,7,SK,65827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0.0
839,2016,7,SK,66805,94,86,7,15,31,5,0,3,5,0,1,0,5,1,2,14,0,5,20,17,6,5,6,3,2,0,3,0,0,0,2,1,10,11,17.587999999999997
840,2016,7,SK,66825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0.0
841,2016,7,SK,66838,37,36,8,4,10,1,0,3,0,1,0,0,1,0,0,12,0,0,6,6,2,3,4,1,0,0,3,0,0,0,3,8,7,7,5.623999999999999
842,2016,7,SK,66859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0.0
843,2016,7,SK,71837,83,75,5,7,18,2,0,1,3,2,1,1,4,0,2,18,1,0,15,20,3,5,6,3,2,0,3,0,0,0,3,9,11,11,6.985999999999996
844,2016,7,SK,71848,11,11,0,1,2,0,0,0,1,0,0,0,0,0,0,3,0,0,2,2,0,0,2,3,0,0,3,0,0,0,0,9,3,5,0.34599999999999986
845,2016,7,SK,71857,44,38,5,5,13,3,0,0,0,0,0,1,5,0,0,7,2,0,8,11,4,3,3,1,2,0,3,0,0,0,3,6,6,9,6.084
846,2016,7,SK,74846,98,90,14,11,24,3,0,4,1,0,1,1,6,0,0,20,2,1,14,23,7,5,6,3,2,0,3,0,0,0,3,2,11,11,12.109999999999998
847,2016,7,SK,75151,93,82,18,12,28,5,0,5,0,0,0,1,6,1,4,8,1,1,17,23,8,5,6,3,2,0,3,0,0,0,3,4,11,11,18.085999999999995
848,2016,7,SK,75847,83,70,20,15,21,6,0,9,0,0,0,0,12,0,1,14,1,1,17,15,6,5,6,3,1,0,3,0,0,0,3,5,11,10,19.808000000000003
849,2016,7,SK,76158,43,36,7,7,8,0,0,4,0,0,0,0,7,0,0,15,3,0,5,16,1,2,2,3,2,0,2,0,0,0,0,5,5,6,6.390000000000001
850,2016,7,SK,76802,86,75,5,9,25,8,0,0,1,0,2,2,6,0,1,4,4,3,20,19,3,5,6,3,2,0,3,0,0,0,3,3,11,11,11.427999999999999
851,2016,7,SK,76812,75,61,15,7,20,6,0,3,0,0,1,3,8,1,2,11,3,2,13,20,7,5,6,3,2,0,3,0,0,0,3,8,11,11,13.412
852,2016,7,SK,76849,33,30,2,3,9,0,1,1,1,1,1,0,2,0,0,2,1,1,9,8,0,5,3,0,2,0,0,0,0,0,1,9,6,5,4.284
853,2016,7,SK,76858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0.0
854,2016,7,SK,76869,29,26,1,7,7,1,1,0,3,2,0,1,1,0,1,8,0,0,6,10,1,5,6,3,2,0,3,0,0,0,3,4,11,11,3.336
855,2016,7,SK,77869,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,5,2,1,0.13199999999999998
856,2016,7,SS,60456,49,44,4,5,14,1,1,0,0,0,2,1,2,0,0,5,2,2,8,9,2,0,0,3,0,2,3,3,0,0,1,6,6,6,5.309999999999999
857,2016,7,SS,61463,17,15,2,0,4,0,0,0,0,1,0,0,2,0,0,6,0,0,2,6,1,3,0,0,2,2,0,0,0,0,0,7,4,3,1.3220000000000003
858,2016,7,SS,62404,63,56,14,12,21,1,3,3,0,2,1,0,5,0,1,6,0,1,11,18,9,0,0,3,0,3,3,3,0,0,1,1,7,6,13.401999999999997
859,2016,7,SS,62406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,1,1,0.0
860,2016,7,SS,62415,88,79,4,17,23,2,0,0,10,0,3,0,6,0,0,9,0,1,9,18,5,3,0,3,2,3,3,3,0,0,1,2,9,9,10.788
861,2016,7,SS,63440,17,16,4,2,4,0,0,1,0,0,1,0,0,0,0,6,1,1,1,7,3,0,0,2,0,1,2,0,0,0,1,8,4,2,1.4819999999999998
862,2016,7,SS,63913,56,42,9,11,13,1,0,2,3,0,1,2,9,0,2,12,1,0,14,10,4,3,0,3,2,2,3,2,0,0,1,6,8,8,10.384
863,2016,7,SS,64493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,4,1,1,0.0
864,2016,7,SS,64499,9,8,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,8,2,0,3,0,2,2,1,3,3,0,0,1,5,7,8,0.12400000000000005
865,2016,7,SS,66409,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,-0.098
866,2016,7,SS,66452,82,61,18,16,20,3,0,7,0,0,0,2,19,0,0,6,5,3,17,19,5,3,0,3,2,3,3,3,0,0,1,5,9,9,18.652
867,2016,7,SS,71432,30,24,5,5,6,1,0,1,0,0,2,0,4,2,0,7,0,0,3,10,3,3,0,2,2,3,3,1,0,0,1,7,9,6,3.7439999999999998
868,2016,7,SS,72443,55,45,7,9,10,2,0,2,0,0,0,0,7,1,3,8,2,0,8,13,2,3,0,1,2,3,0,3,0,0,0,4,5,7,6.675999999999999
869,2016,7,SS,74158,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,1,0,-0.098
870,2016,7,SS,74402,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,3,0,0,1,0,0,0,0,0,0,8,1,3,-0.45799999999999996
871,2016,7,SS,78454,57,48,7,10,11,0,0,2,0,0,1,0,8,0,0,7,0,2,10,9,3,3,0,3,2,3,2,2,0,0,0,2,7,8,6.7540000000000004
872,2016,7,SS,78467,3,3,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,3,0,3,2,3,0,0,1,6,6,6,-0.968
873,2016,7,SS,79402,73,61,10,7,14,2,0,1,0,1,1,3,7,0,1,9,1,1,16,18,5,3,0,3,2,3,3,3,0,0,1,9,9,9,6.957999999999999
874,2016,7,SS,79456,52,48,3,2,16,1,0,0,0,1,0,2,1,0,1,4,0,1,12,13,5,3,0,2,2,3,3,3,0,0,1,8,9,8,6.208
875,2016,7,SS,79465,11,11,1,2,5,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,2.072
876,2016,7,SS,95436,81,68,13,9,21,7,0,3,1,0,0,1,10,0,2,12,1,0,19,16,5,3,0,3,2,3,3,3,0,0,1,3,9,9,14.693999999999997
877,2016,7,WO,61353,102,94,12,27,36,5,1,4,11,5,0,0,6,0,2,12,1,0,14,20,8,0,3,3,3,0,3,5,3,1,0,2,12,9,20.813999999999997
878,2016,7,WO,62332,11,8,1,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,2,1,0,1,3,0,0,2,2,2,0,0,8,5,5,0.882
879,2016,7,WO,62353,45,36,6,9,9,1,1,1,3,1,0,0,9,0,0,10,1,0,14,8,3,0,3,3,3,0,3,2,3,1,0,9,10,8,6.6000000000000005
880,2016,7,WO,64300,91,74,11,13,20,4,2,0,9,1,0,1,15,1,1,9,1,3,19,21,7,0,3,3,3,0,3,5,3,1,0,3,12,9,13.578
881,2016,7,WO,64346,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,3,1,0,0,0,2,0,0,1,1,5,-0.47400000000000003
882,2016,7,WO,65898,6,6,1,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,2,2.162
883,2016,7,WO,66306,88,69,11,14,26,7,0,1,0,0,0,2,15,1,2,10,3,1,19,15,6,0,3,3,3,0,3,5,3,1,0,5,12,9,16.65
