,year,month,T_ID,P_ID,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_AB_CN,P_HIT_CN,VS_T_ID_HH,VS_T_ID_HT,VS_T_ID_KT,VS_T_ID_LG,VS_T_ID_LT,VS_T_ID_NC,VS_T_ID_OB,VS_T_ID_SK,VS_T_ID_SS,VS_T_ID_WO,BAT_ORDER,HOME,AWAY,AVG,OBP,SLG,OPS
1159,2016,9,HT,70756,81,67,18,14,22,2,0,6,0,0,0,1,11,2,2,3,2,1,16,17,6,2,0,3,3,2,3,0,2,1,4,4,9,11,0.3283582089552239,0.43209876543209874,0.6268656716417911,1.0589644370738898
1160,2016,9,HT,71184,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,1,0,0,0,0,0,1,8,2,3,0.0,0.0,0.0,0.0
1161,2016,9,HT,72559,39,35,3,5,8,2,1,0,0,0,0,0,3,0,1,7,0,0,4,4,2,2,0,2,3,1,3,0,2,0,2,1,6,9,0.22857142857142856,0.3076923076923077,0.34285714285714286,0.6505494505494506
1162,2016,9,HT,72641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0.0,0.0,0.0,0.0
1163,2016,9,HT,73606,78,65,7,12,18,6,1,2,1,1,2,1,10,0,0,18,1,2,10,9,2,2,0,3,2,2,3,0,2,1,4,2,8,11,0.27692307692307694,0.3684210526315789,0.49230769230769234,0.8607287449392713
1164,2016,9,HT,74605,70,59,12,5,15,1,1,4,0,0,0,1,10,0,0,9,2,1,12,12,5,2,0,3,3,2,3,0,2,1,4,6,9,11,0.2542372881355932,0.35714285714285715,0.5084745762711864,0.8656174334140436
1165,2016,9,HT,77648,6,6,0,1,1,1,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,2,0,2,1,2,2,0,2,1,3,1,7,8,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5
1166,2016,9,HT,78603,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0.2,0.2,0.2,0.4
1167,2016,9,HT,78629,11,9,1,1,2,1,0,0,0,0,0,0,2,0,0,3,0,0,3,2,0,0,0,0,1,1,0,0,0,1,0,4,2,1,0.2222222222222222,0.36363636363636365,0.3333333333333333,0.696969696969697
1168,2016,9,HT,78643,10,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,2,0,1,1,2,9,4,4,0.1111111111111111,0.2,0.1111111111111111,0.3111111111111111
1169,2016,9,HT,78765,7,7,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,1,0,0,0,0,0,2,0,2,1,1,7,3,3,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.8571428571428571
1170,2016,9,HT,79608,21,19,0,0,5,1,0,0,0,0,0,0,2,0,0,5,2,0,6,2,0,0,0,0,1,1,1,0,2,0,0,1,3,2,0.2631578947368421,0.3333333333333333,0.3157894736842105,0.6491228070175439
1171,2016,9,HT,95657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0.0,0.0,0.0,0.0
1172,2016,9,KT,60343,85,77,8,6,16,4,0,3,0,0,3,0,4,0,1,20,1,5,10,25,4,2,3,0,2,5,1,5,1,2,2,8,11,12,0.2077922077922078,0.25609756097560976,0.37662337662337664,0.6327209375989864
1173,2016,9,KT,60496,19,14,0,4,4,0,0,0,1,1,0,0,4,0,1,4,1,1,4,4,1,0,1,0,0,2,0,4,1,1,0,2,4,5,0.2857142857142857,0.47368421052631576,0.2857142857142857,0.7593984962406015
1174,2016,9,KT,62265,61,47,9,4,10,3,0,1,0,0,1,2,7,0,4,13,1,0,11,14,4,2,3,0,2,5,0,5,1,2,0,6,10,10,0.2127659574468085,0.35,0.3404255319148936,0.6904255319148935
1175,2016,9,KT,63448,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,4,5,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666
1176,2016,9,KT,64006,72,67,5,10,17,3,0,1,2,0,3,0,2,0,0,9,1,1,14,14,4,1,3,0,1,5,1,5,1,2,2,9,10,11,0.2537313432835821,0.2753623188405797,0.34328358208955223,0.6186459009301319
1177,2016,9,KT,64007,7,6,1,1,2,1,0,0,0,0,0,1,0,0,0,2,0,2,2,1,0,0,0,0,2,1,0,2,0,1,0,6,2,4,0.3333333333333333,0.2857142857142857,0.5,0.7857142857142857
1178,2016,9,KT,64166,8,8,0,2,3,1,0,0,1,0,0,0,0,0,0,2,0,0,5,2,0,2,3,0,2,2,1,4,1,2,0,3,11,6,0.375,0.375,0.5,0.875
1179,2016,9,KT,65044,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0.0,0.0,0.0,0.0
1180,2016,9,KT,65056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,1,0.0,0.0,0.0,0.0
1181,2016,9,KT,65096,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,2,0,0,3,0,1,1,0,1,2,6,2,0.0,0.0,0.0,0.0
1182,2016,9,KT,66052,45,42,2,2,9,3,0,0,1,0,0,1,2,0,0,16,3,3,6,11,1,1,3,0,0,3,1,3,1,0,2,4,9,5,0.21428571428571427,0.24444444444444444,0.2857142857142857,0.5301587301587302
1183,2016,9,KT,70553,49,47,2,2,16,1,0,0,0,0,0,0,2,0,0,5,2,1,15,13,2,2,3,0,1,3,1,4,0,2,2,7,9,9,0.3404255319148936,0.3673469387755102,0.3617021276595745,0.7290490664350847
1184,2016,9,KT,73113,44,37,8,8,13,0,0,3,0,0,0,0,7,0,0,9,2,2,11,11,2,2,2,0,2,1,0,2,0,2,0,5,4,7,0.35135135135135137,0.45454545454545453,0.5945945945945946,1.049140049140049
1185,2016,9,KT,73153,105,95,10,13,31,4,1,0,3,3,1,0,9,0,0,10,2,1,22,25,7,2,3,0,2,5,1,5,1,2,2,1,11,12,0.3263157894736842,0.38461538461538464,0.3894736842105263,0.774089068825911
1186,2016,9,KT,74339,101,87,11,14,31,1,0,4,1,0,0,0,14,0,0,8,0,0,24,31,10,2,3,0,2,5,1,5,1,2,2,4,11,12,0.3563218390804598,0.44554455445544555,0.5057471264367817,0.9512916808922272
1187,2016,9,KT,75149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,1,0.0,0.0,0.0,0.0
1188,2016,9,KT,77104,69,57,5,5,14,4,1,1,0,1,0,1,11,0,0,12,1,1,16,15,2,2,3,0,2,5,1,4,1,2,2,2,10,12,0.24561403508771928,0.36231884057971014,0.40350877192982454,0.7658276125095347
1189,2016,9,KT,77462,3,3,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6,0,3,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.3333333333333335
1190,2016,9,KT,77609,12,12,2,3,4,1,0,0,0,0,0,0,0,0,0,3,0,1,2,4,3,0,1,0,0,3,1,1,1,0,0,9,3,4,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.75
1191,2016,9,KT,78517,33,28,2,6,7,3,0,0,1,2,0,1,3,0,1,6,1,0,7,5,1,1,3,0,2,5,0,4,1,2,2,2,10,10,0.25,0.3333333333333333,0.35714285714285715,0.6904761904761905
1192,2016,9,KT,78892,41,35,9,4,10,1,0,4,1,0,0,0,4,1,2,8,2,0,9,10,3,2,2,0,2,3,1,5,1,2,1,5,9,10,0.2857142857142857,0.3902439024390244,0.6571428571428571,1.0473867595818815
1193,2016,9,KT,79191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,1,0.0,0.0,0.0,0.0
1194,2016,9,KT,79453,75,66,6,8,20,3,1,1,0,0,1,2,6,1,0,7,1,0,13,14,3,2,3,0,1,4,1,4,1,2,2,3,8,12,0.30303030303030304,0.35135135135135137,0.42424242424242425,0.7755937755937756
1195,2016,9,KT,99810,59,57,19,8,22,8,0,3,0,1,0,1,1,0,0,6,3,0,6,22,9,2,3,0,2,5,1,3,1,2,2,5,9,12,0.38596491228070173,0.3898305084745763,0.6842105263157895,1.0740410347903657
1196,2016,9,LG,61102,64,59,7,7,13,2,0,1,0,0,2,0,2,0,1,12,2,0,9,17,4,4,3,2,0,2,3,2,1,2,2,8,13,8,0.22033898305084745,0.25806451612903225,0.3050847457627119,0.5631492618917442
1197,2016,9,LG,61186,55,45,7,6,15,4,0,1,0,2,0,0,9,0,1,8,1,0,16,11,5,4,3,1,0,2,3,2,1,1,2,2,12,7,0.3333333333333333,0.45454545454545453,0.4888888888888889,0.9434343434343434
1198,2016,9,LG,62164,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,8,2,1,0.5,0.6666666666666666,0.5,1.1666666666666665
1199,2016,9,LG,63123,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,5,2,1,1.0,1.0,1.0,2.0
1200,2016,9,LG,64100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,1,0.0,0.0,0.0,0.0
1201,2016,9,LG,64153,68,63,12,9,17,2,0,2,0,0,1,1,2,0,1,14,1,3,8,27,6,4,3,2,0,2,3,2,1,2,2,7,13,8,0.2698412698412698,0.29850746268656714,0.3968253968253968,0.6953328595119639
1202,2016,9,LG,65103,89,80,9,17,23,5,0,2,3,1,1,0,6,0,2,12,0,1,10,25,8,4,3,2,0,2,3,2,1,2,2,4,13,8,0.2875,0.3522727272727273,0.425,0.7772727272727273
1203,2016,9,LG,65115,10,10,4,6,5,0,1,0,1,0,0,0,0,0,0,2,0,0,7,5,3,4,3,1,0,2,3,2,1,1,2,1,12,7,0.5,0.5,0.7,1.2
1204,2016,9,LG,71842,13,8,2,1,2,1,0,0,0,0,0,0,5,0,0,2,0,1,3,4,1,2,0,1,0,1,3,2,0,1,1,8,7,4,0.25,0.5384615384615384,0.375,0.9134615384615384
1205,2016,9,LG,72133,81,70,12,10,22,4,0,0,1,2,0,2,8,0,1,10,2,0,17,21,8,4,3,2,0,2,3,2,1,2,2,3,13,8,0.3142857142857143,0.38271604938271603,0.37142857142857144,0.7541446208112874
1206,2016,9,LG,72456,60,53,4,6,17,3,0,0,0,1,0,2,4,0,1,9,2,1,5,10,1,4,3,2,0,2,3,2,1,2,1,9,12,8,0.32075471698113206,0.36666666666666664,0.37735849056603776,0.7440251572327043
1207,2016,9,LG,76100,29,26,6,5,8,2,0,1,0,0,0,0,3,0,0,8,1,1,2,9,3,3,2,1,0,1,2,2,1,0,2,9,9,5,0.3076923076923077,0.3793103448275862,0.5,0.8793103448275862
1208,2016,9,LG,76650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0
1209,2016,9,LG,78135,45,36,4,3,9,2,0,0,0,0,2,0,7,0,0,4,1,0,9,8,2,3,2,2,0,2,3,1,0,2,2,1,10,7,0.25,0.37209302325581395,0.3055555555555556,0.6776485788113695
1210,2016,9,LG,78217,67,58,5,10,18,4,0,0,1,0,2,0,7,0,0,15,3,0,13,11,4,4,1,2,0,2,3,2,1,1,2,1,11,7,0.3103448275862069,0.38461538461538464,0.3793103448275862,0.7639257294429709
1211,2016,9,LG,79109,89,72,18,14,24,7,0,3,4,2,0,1,15,0,1,19,0,1,26,22,9,4,3,2,0,2,3,2,1,2,2,6,13,8,0.3333333333333333,0.449438202247191,0.5555555555555556,1.0049937578027466
1212,2016,9,LG,79113,29,27,6,8,10,1,0,3,0,0,2,0,0,0,0,7,0,0,4,8,4,2,2,0,0,1,3,2,1,2,1,2,10,4,0.37037037037037035,0.37037037037037035,0.7407407407407407,1.1111111111111112
1213,2016,9,LG,79150,13,13,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,4,0,4,1,1,0,1,3,1,0,2,1,1,7,7,0.0,0.0,0.0,0.0
1214,2016,9,LG,79192,65,56,8,9,20,2,2,0,0,1,0,3,6,0,0,6,1,0,11,17,5,4,3,2,0,1,3,2,0,2,2,5,11,8,0.35714285714285715,0.4,0.4642857142857143,0.8642857142857143
1215,2016,9,LG,79198,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,3,1,0,2,1,1,0,0,2,9,7,5,0.2,0.2,0.2,0.4
1216,2016,9,LG,99606,44,40,13,5,16,5,0,2,1,1,0,0,4,0,0,8,1,0,9,16,7,4,2,2,0,2,3,2,1,1,2,7,11,8,0.4,0.45454545454545453,0.675,1.1295454545454546
1217,2016,9,LT,60523,37,30,3,4,10,1,0,0,1,0,3,1,2,0,1,7,2,2,6,8,2,1,2,4,2,0,1,1,0,2,1,2,7,7,0.3333333333333333,0.38235294117647056,0.36666666666666664,0.7490196078431373
1218,2016,9,LT,60558,46,42,3,8,10,0,0,2,2,1,0,0,4,0,0,11,1,0,5,15,3,1,2,4,2,0,2,2,0,2,1,5,8,8,0.23809523809523808,0.30434782608695654,0.38095238095238093,0.6853002070393375
1219,2016,9,LT,60559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0.0,0.0,0.0,0.0
1220,2016,9,LT,61204,33,30,2,1,10,1,0,0,1,0,1,0,2,0,0,7,1,1,12,5,2,2,1,5,1,0,3,2,0,3,2,8,10,9,0.3333333333333333,0.375,0.36666666666666664,0.7416666666666667
1221,2016,9,LT,61554,7,6,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,7,2,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333
1222,2016,9,LT,61591,28,21,2,5,6,1,0,0,0,0,5,0,2,0,0,5,1,0,5,7,1,2,1,3,1,0,2,2,0,2,2,9,8,7,0.2857142857142857,0.34782608695652173,0.3333333333333333,0.681159420289855
1223,2016,9,LT,62556,77,58,10,9,20,3,0,1,0,1,2,0,10,0,7,5,3,2,23,20,7,2,1,5,2,0,2,2,0,3,2,2,9,10,0.3448275862068966,0.49333333333333335,0.4482758620689655,0.9416091954022989
1224,2016,9,LT,62558,43,41,1,5,13,1,0,0,0,0,0,0,2,0,0,14,0,0,7,7,2,2,2,5,2,0,3,2,0,2,2,9,10,10,0.3170731707317073,0.3488372093023256,0.34146341463414637,0.690300623936472
1225,2016,9,LT,62559,56,49,8,3,12,1,0,1,1,0,0,2,5,1,0,12,1,0,12,10,4,1,2,4,2,0,3,2,0,3,2,7,10,9,0.24489795918367346,0.30357142857142855,0.32653061224489793,0.6301020408163265
1226,2016,9,LT,65513,4,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,3,2,0,1,2,0,1,2,8,8,3,0.0,0.25,0.0,0.25
1227,2016,9,LT,66508,1,1,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,1,1,4,2,0,2,1,0,3,1,5,8,7,1.0,1.0,1.0,2.0
1228,2016,9,LT,71552,21,17,5,1,3,0,0,1,0,0,0,0,4,1,0,6,1,0,0,6,2,1,2,3,2,0,3,2,0,2,2,8,9,8,0.17647058823529413,0.3333333333333333,0.35294117647058826,0.6862745098039216
1229,2016,9,LT,71562,30,27,2,4,8,1,0,0,0,1,0,0,2,0,1,4,3,0,6,9,1,2,2,1,2,0,2,2,0,3,2,7,8,8,0.2962962962962963,0.36666666666666664,0.3333333333333333,0.7
1230,2016,9,LT,71565,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,0,0.0,0.0,0.0,0.0
1231,2016,9,LT,72546,23,20,1,2,3,0,0,0,0,0,2,0,1,0,0,4,0,0,4,4,0,1,1,4,1,0,2,2,0,2,2,8,10,5,0.15,0.19047619047619047,0.15,0.3404761904761905
1232,2016,9,LT,74540,50,43,12,7,16,3,0,2,0,0,0,0,6,0,1,9,1,0,9,11,7,2,0,4,2,0,2,0,0,1,2,5,4,9,0.37209302325581395,0.46,0.5813953488372093,1.0413953488372094
1233,2016,9,LT,75321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0
1234,2016,9,LT,76313,94,84,23,19,28,4,2,6,1,1,0,1,9,1,0,16,3,1,19,29,12,2,2,5,2,0,3,2,0,3,2,4,10,11,0.3333333333333333,0.39361702127659576,0.6428571428571429,1.0364741641337387
1235,2016,9,LT,76509,94,80,13,10,26,1,1,0,1,3,2,0,11,0,1,11,0,1,19,21,7,2,2,5,2,0,3,2,0,3,2,6,10,11,0.325,0.41304347826086957,0.3625,0.7755434782608696
1236,2016,9,LT,77532,100,83,21,20,32,7,0,4,3,0,0,0,16,0,1,10,0,0,26,32,12,2,2,5,2,0,3,2,0,3,2,3,10,11,0.3855421686746988,0.49,0.6144578313253012,1.104457831325301
1237,2016,9,LT,78513,87,74,9,15,20,6,0,2,2,2,1,0,7,0,5,17,3,0,9,18,5,2,1,5,2,0,2,2,0,3,2,1,9,10,0.2702702702702703,0.37209302325581395,0.43243243243243246,0.8045254556882464
1238,2016,9,LT,79356,22,18,4,4,7,3,0,1,0,0,0,0,3,0,1,7,0,0,3,8,2,2,0,3,2,0,2,2,0,1,2,9,9,5,0.3888888888888889,0.5,0.7222222222222222,1.2222222222222223
1239,2016,9,NC,60566,15,14,0,0,3,1,0,0,0,0,0,0,0,0,1,3,2,1,7,3,0,2,1,0,0,2,0,0,0,3,0,8,7,1,0.21428571428571427,0.26666666666666666,0.2857142857142857,0.5523809523809524
1240,2016,9,NC,62016,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,7,3,0,0.0,0.0,0.0,0.0
1241,2016,9,NC,62907,100,82,10,14,38,2,1,2,4,0,2,0,16,1,0,11,1,1,35,24,12,4,3,1,3,3,0,2,3,5,0,2,15,9,0.4634146341463415,0.5510204081632653,0.5853658536585366,1.136386261821802
1242,2016,9,NC,62908,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,1,1,1,0,1,3,2,0,8,4,6,0.0,0.0,0.0,0.0
1243,2016,9,NC,62917,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0.0,0.0,0.0,0.0
1244,2016,9,NC,62926,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0.0,0.0,0.0,0.0
1245,2016,9,NC,62929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0.0,0.0,0.0,0.0
1246,2016,9,NC,62934,87,76,5,11,20,5,1,1,0,1,2,0,8,0,1,18,6,0,16,20,4,4,3,1,3,3,0,2,4,3,0,2,13,10,0.2631578947368421,0.3411764705882353,0.39473684210526316,0.7359133126934985
1247,2016,9,NC,62947,109,96,8,12,24,6,0,0,1,1,0,0,10,1,3,18,2,1,22,32,5,4,3,1,3,3,0,2,4,5,0,3,15,10,0.25,0.3394495412844037,0.3125,0.6519495412844036
1248,2016,9,NC,63920,25,19,1,5,2,1,0,0,0,0,0,0,6,0,0,3,2,0,4,5,0,4,3,0,1,3,0,2,3,3,0,1,14,5,0.10526315789473684,0.32,0.15789473684210525,0.47789473684210526
1249,2016,9,NC,63963,32,27,9,4,8,0,0,1,0,1,0,0,4,0,1,6,0,0,4,12,4,2,1,0,0,2,0,0,0,3,0,5,7,1,0.2962962962962963,0.40625,0.4074074074074074,0.8136574074074074
1250,2016,9,NC,64906,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0.0,0.0,0.0,0.0
1251,2016,9,NC,64914,67,60,13,11,13,3,0,1,1,1,0,1,6,1,0,19,2,0,5,31,6,3,3,0,2,2,0,1,1,4,0,4,9,7,0.21666666666666667,0.2835820895522388,0.31666666666666665,0.6002487562189054
1252,2016,9,NC,64944,7,7,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,2,1,1,1,0,1,1,0,0,0,2,2,0,9,5,2,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5714285714285714
1253,2016,9,NC,64995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0
1254,2016,9,NC,66968,4,4,0,4,1,0,0,0,5,0,0,0,0,0,0,1,0,0,8,1,0,2,2,1,3,3,0,2,3,2,0,5,10,8,0.25,0.25,0.25,0.5
1255,2016,9,NC,73213,67,54,4,5,11,2,0,0,1,0,3,0,7,0,3,11,1,4,12,12,3,4,3,1,3,2,0,1,3,4,0,8,13,8,0.2037037037037037,0.328125,0.24074074074074073,0.5688657407407407
1256,2016,9,NC,73306,60,54,4,4,11,2,0,0,0,0,1,0,5,0,0,16,1,1,11,14,2,4,3,1,3,3,0,2,4,5,0,8,15,10,0.2037037037037037,0.2711864406779661,0.24074074074074073,0.5119271814187069
1257,2016,9,NC,73339,93,77,8,11,21,3,1,1,3,1,1,2,12,0,1,19,4,1,16,12,2,4,3,1,3,3,0,2,4,5,0,1,15,10,0.2727272727272727,0.3695652173913043,0.37662337662337664,0.746188594014681
1258,2016,9,NC,74223,17,16,1,2,5,0,0,1,0,0,0,0,1,0,0,4,1,0,6,3,0,1,2,1,2,1,0,0,2,3,0,9,9,3,0.3125,0.35294117647058826,0.5,0.8529411764705883
1259,2016,9,NC,74465,44,37,2,3,7,2,0,1,0,0,0,0,5,0,2,13,2,2,4,7,2,2,3,0,2,2,0,0,3,2,0,5,7,7,0.1891891891891892,0.3181818181818182,0.32432432432432434,0.6425061425061425
1260,2016,9,NC,75441,44,39,8,6,14,4,0,1,0,1,0,0,5,1,0,11,0,1,10,14,5,3,1,1,3,3,0,1,3,5,0,4,11,9,0.358974358974359,0.4318181818181818,0.5384615384615384,0.9702797202797202
1261,2016,9,NC,75867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0.0,0.0,0.0,0.0
1262,2016,9,NC,76118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0.0,0.0,0.0,0.0
1263,2016,9,NC,77454,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,1,0,2,2,1,0,9,5,3,0.0,0.0,0.0,0.0
1264,2016,9,NC,78122,58,53,4,6,13,2,0,0,0,0,2,0,1,0,2,8,3,0,5,18,4,4,3,1,3,3,0,2,3,4,0,9,13,10,0.24528301886792453,0.2857142857142857,0.2830188679245283,0.568733153638814
1265,2016,9,NC,78813,64,55,12,9,19,5,0,4,0,0,1,1,6,0,1,7,4,1,14,18,7,4,2,1,3,2,0,2,4,5,0,9,14,9,0.34545454545454546,0.4126984126984127,0.6545454545454545,1.0672438672438673
1266,2016,9,NC,94629,86,73,11,7,24,1,0,4,0,0,1,0,12,2,0,17,3,0,15,20,6,4,3,1,3,1,0,2,4,3,0,5,11,10,0.3287671232876712,0.4235294117647059,0.5068493150684932,0.9303787268331991
1267,2016,9,OB,61208,4,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,2,2,1,2,5,0.0,0.25,0.0,0.25
1268,2016,9,OB,61214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0.0,0.0,0.0,0.0
1269,2016,9,OB,62234,9,9,2,2,3,0,0,1,0,0,0,0,0,0,0,2,0,0,2,2,1,0,0,1,1,1,0,0,0,2,0,8,3,2,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0
1270,2016,9,OB,62244,18,15,4,3,5,1,0,1,0,0,1,0,1,0,1,3,0,1,4,5,1,2,0,4,0,1,0,0,1,1,2,5,4,7,0.3333333333333333,0.4117647058823529,0.6,1.011764705882353
1271,2016,9,OB,65293,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,2,0.0,0.0,0.0,0.0
1272,2016,9,OB,66203,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,0,1,0,2,1,0,1,0,0,0,2,9,1,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333
1273,2016,9,OB,66209,3,3,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,1,0,2,2,0,1,0,2,1,3,4,5,7,0.0,0.0,0.0,0.0
1274,2016,9,OB,66244,84,63,7,10,19,5,0,2,0,0,0,1,19,0,1,15,3,0,21,16,3,2,0,5,2,2,2,0,2,4,3,6,9,13,0.30158730158730157,0.4642857142857143,0.47619047619047616,0.9404761904761905
1275,2016,9,OB,72214,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0.0,0.0,0.0,0.0
1276,2016,9,OB,74206,76,67,13,9,22,6,1,1,1,1,1,2,6,0,0,9,3,3,19,15,6,2,0,5,2,2,2,0,2,3,3,9,9,12,0.3283582089552239,0.37333333333333335,0.4925373134328358,0.8658706467661692
1277,2016,9,OB,75334,99,86,25,10,26,6,0,7,0,0,0,2,11,0,0,21,1,2,23,27,10,2,0,5,2,2,2,0,2,4,3,3,9,13,0.3023255813953488,0.37373737373737376,0.6162790697674418,0.9900164435048155
1278,2016,9,OB,75566,17,15,6,3,3,1,0,2,0,0,0,1,1,0,0,2,1,1,1,8,2,2,0,1,0,0,0,0,0,1,1,7,2,3,0.2,0.23529411764705882,0.6666666666666666,0.9019607843137254
1279,2016,9,OB,76232,73,58,12,15,24,5,0,6,1,0,1,1,9,0,4,5,1,1,16,12,3,1,0,4,2,2,2,0,1,4,3,5,7,12,0.41379310344827586,0.5138888888888888,0.8103448275862069,1.3242337164750957
1280,2016,9,OB,76249,60,51,7,9,17,5,1,1,2,2,0,1,8,0,0,8,3,0,11,15,4,0,0,4,2,2,2,0,1,2,2,1,6,9,0.3333333333333333,0.4166666666666667,0.5294117647058824,0.946078431372549
1281,2016,9,OB,76267,26,21,3,1,10,0,0,0,0,0,0,1,2,1,2,2,1,1,7,3,2,2,0,4,1,1,2,0,1,1,2,6,5,9,0.47619047619047616,0.5384615384615384,0.47619047619047616,1.0146520146520146
1282,2016,9,OB,76329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0.0,0.0,0.0,0.0
