P_ID,Unnamed: 0,year,month,START_CK,RELIEF_CK,CG_CK,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,VS_T_ID_HH,VS_T_ID_HT,VS_T_ID_KT,VS_T_ID_LG,VS_T_ID_LT,VS_T_ID_NC,VS_T_ID_OB,VS_T_ID_SK,VS_T_ID_SS,VS_T_ID_WO,TB_SC_B,TB_SC_T,WLS_D,WLS_L,WLS_ND,WLS_S,WLS_W,AVG,OBP,SLG,OPS,KBB,BABIP,inplay_ratio
76610,16384,22186,64,6,56,0,4,287,1748,461,402,135,24,2,19,17,6,5,2,42,3,10,57,11,2,1,0,80,77,7,2,7,5,6,6,10,7,2,10,35,27,1,7,48,1,5,3.915740421037458,4.6906826569342215,6.776145281789947,11.466827938724167,14.928571428571457,3.8902439024390274,1.4228395061728396
76639,4147,6051,15,0,15,0,4,40,239,66,61,26,3,0,4,0,2,1,0,3,0,1,9,2,0,0,0,16,16,0,0,2,3,2,3,0,1,1,3,8,7,0,1,14,0,0,1.2702020202020199,1.399068322981366,2.111952861952863,3.5110211849342265,9.0,1.3749999999999987,1.375
76650,82181,64568,203,0,319,0,86,645,3780,969,843,240,33,7,20,10,9,14,11,89,8,12,203,11,4,0,0,116,110,35,27,44,0,36,37,36,36,32,36,160,159,1,12,295,2,9,8.701881767060614,10.713030517714234,12.228153728255839,22.941184245970074,72.98876404494371,11.156893819334408,1.5911330049261083
76653,8262,6053,25,0,7,0,0,31,187,53,46,14,4,0,0,0,0,0,1,5,0,1,9,1,2,0,0,11,8,0,0,0,2,1,1,1,0,2,0,4,3,0,0,7,0,0,0.8988721804511279,1.0660173160173172,1.104135338345865,2.1701526543631813,5.4,1.105263157894737,1.4722222222222223
76757,61463,42379,132,1,106,0,11,384,2133,583,501,143,27,3,15,13,1,4,15,53,3,10,79,14,12,0,1,89,81,12,8,8,8,11,9,12,14,12,13,54,53,0,8,94,1,4,5.436168577374314,6.972905378150635,7.990752378870049,14.963657757020684,31.301886792452844,6.369668246445506,1.4872448979591837
76858,77071,60531,190,0,186,0,15,513,3053,764,658,177,33,0,17,9,4,8,5,78,6,15,129,17,5,0,4,87,77,16,25,20,22,22,20,15,0,24,22,98,88,1,15,128,35,7,8.040463694531017,10.421683248223664,11.553150943908308,21.97483419213196,49.615384615384535,9.284332688588004,1.5069033530571991
77147,3984,12096,45,5,14,0,2,109,665,175,146,41,9,0,4,6,1,2,3,22,0,2,20,2,0,0,0,23,20,1,3,2,0,3,1,1,3,3,2,10,9,0,0,18,0,1,1.8348253670118264,2.405323026646556,2.8967508628995837,5.302073889546141,5.454545454545454,1.7760000000000002,1.4705882352941178
77211,77254,52468,173,55,74,1,4,1192,6360,1734,1573,450,78,4,41,13,9,15,14,114,6,18,281,40,13,1,4,202,187,15,11,16,15,15,13,0,17,16,11,67,62,2,21,55,22,29,8.032829297089467,9.257179883306815,11.408869921428824,20.666049804735632,64.08771929824555,8.406324110671944,1.4017784963621664
77253,2742,4033,16,0,2,0,0,6,43,13,10,5,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,1.375,1.444444444444444,2.0,3.4444444444444438,0.0,1.0,1.3
77263,47948,40351,133,0,171,0,27,603,3372,870,762,205,26,4,15,7,7,11,8,80,1,9,183,25,24,0,3,108,95,18,14,15,25,17,26,0,21,20,15,88,83,1,6,139,13,12,5.446872837728795,6.967149113931675,7.575630828336686,14.542779942268368,45.750000000000014,6.643356643356638,1.564748201438849
77318,79536,60535,187,46,118,0,15,1051,6395,1623,1387,396,77,6,36,37,11,12,16,185,9,23,344,38,42,0,1,224,197,16,19,13,17,6,17,22,21,19,14,81,83,0,34,108,6,16,8.519628640975043,11.261861638453905,13.628232019212035,24.890093657665926,55.78378378378376,10.557184750733128,1.6377396569122098
77446,87019,66585,213,78,90,1,12,1517,8758,2201,1978,541,105,12,65,16,20,15,17,174,1,17,394,36,15,0,1,287,260,13,17,18,20,17,27,20,20,0,16,81,87,0,28,106,1,33,9.073239351319078,11.793548662006398,14.731477235365999,26.52502589737239,74.72413793103432,10.226562499999986,1.4653794940079894
77452,13207,18152,57,0,30,0,2,131,646,180,170,47,11,1,8,0,0,0,0,7,0,3,25,6,2,0,0,25,24,0,4,5,0,3,3,3,5,2,5,21,9,1,0,28,1,0,2.431326081326082,2.721264955957975,4.569988344988344,7.291253300946314,32.142857142857125,2.5620437956204354,1.313868613138686
77563,35814,38327,123,0,115,0,8,372,2145,545,484,140,30,2,13,14,1,8,7,41,5,5,102,13,8,1,2,76,70,8,13,0,13,15,19,13,12,13,9,57,58,0,4,98,8,5,6.240046725761011,7.287187357958634,9.475185099292238,16.762372457250883,47.268292682926806,6.417553191489354,1.5055248618784531
77591,68023,48431,154,48,42,0,2,860,5169,1287,1140,329,68,8,37,16,11,9,11,115,3,12,249,27,18,0,1,182,173,13,8,10,9,0,8,8,10,10,14,43,47,0,13,61,0,16,6.848708657865084,8.537934283391566,10.545149393180248,19.08308367657182,51.965217391304414,8.101734104046242,1.5266903914590748
77637,82233,64568,210,133,0,9,0,2489,13049,3461,3175,844,148,8,74,45,40,38,22,219,1,7,670,80,27,2,8,378,335,9,0,17,16,14,14,11,18,17,17,74,59,0,42,27,0,64,8.922437263124458,10.291068613786212,13.308165483273603,23.599234097059824,97.89954337899552,10.044843049327364,1.4366957243669571
77829,57457,44389,143,76,7,1,1,1390,7234,1923,1779,462,54,4,46,33,15,17,8,109,3,10,426,46,14,0,6,180,157,11,8,5,10,11,10,10,0,9,9,38,45,0,22,22,0,39,5.884457718790106,6.94184354400289,8.524280478424876,15.466124022427774,85.98165137614689,6.959695817490506,1.4803695150115475
77927,78357,60530,201,1,242,0,42,852,5080,1254,1106,303,45,7,30,12,7,10,7,113,8,18,269,27,11,0,0,152,144,27,23,29,31,30,33,19,27,0,24,125,118,2,23,160,42,16,8.158381308616338,10.212700269606978,12.254264852804871,22.46696512241185,71.41592920353987,10.061425061425057,1.5675
78148,64890,48429,153,8,146,1,3,588,3216,867,768,216,43,1,15,19,7,11,6,69,11,13,170,18,14,0,3,112,98,16,12,16,0,24,16,17,18,18,17,79,75,2,12,82,40,18,6.169555310852395,7.811041487858306,8.525331737137662,16.336373224995963,59.13043478260873,8.190152801358243,1.5025996533795494
78243,378,4032,9,0,21,0,3,65,349,90,71,10,2,0,2,1,0,1,1,11,0,6,27,1,2,0,0,4,4,2,3,3,3,3,0,1,2,4,0,10,11,0,0,20,1,0,0.28309409888357295,0.6073961499493419,0.509569377990431,1.1169655279397719,4.9090909090909,0.37209302325581395,2.1951219512195124
78247,36444,26234,76,3,57,0,4,201,1276,311,247,59,10,4,5,1,3,1,2,55,1,6,72,11,16,0,1,40,38,5,3,8,4,6,7,2,8,7,10,25,35,0,6,46,5,3,2.717954975042494,4.995429570429573,3.928617927584928,8.924047498014495,17.018181818181834,4.08139534883721,1.8511904761904763
78248,23022,16144,52,0,42,0,5,113,634,183,167,57,7,0,7,4,0,0,0,11,1,5,23,3,1,0,0,29,28,5,6,0,5,4,3,4,5,5,5,18,24,1,0,39,0,2,2.6909217488164856,3.119777892604348,3.8775201893622953,6.997298081966646,16.72727272727272,2.9197080291970803,1.3357664233576643
78257,3271,12096,39,2,53,0,4,186,1184,294,247,68,14,1,8,6,3,4,1,40,0,1,56,4,4,0,0,38,34,5,8,4,7,5,7,0,8,5,6,26,29,0,2,47,1,5,1.5640274872406048,2.2216898975387944,2.466506003161552,4.688195900700351,8.4,1.9565217391304341,1.6153846153846154
78352,56128,48420,160,0,168,0,10,507,2885,729,635,156,31,1,19,11,4,9,5,72,4,8,185,9,14,1,3,76,69,21,14,20,23,18,0,18,18,17,19,96,72,0,9,94,58,7,5.969094964003278,7.779101635897194,10.15855008388265,17.93765171977984,61.666666666666586,7.54128440366974,1.7112676056338028
78366,26847,28238,107,0,47,0,1,156,945,241,208,66,16,0,5,2,2,2,1,23,0,7,35,5,3,0,0,40,38,5,2,8,7,2,0,5,6,6,6,28,19,1,0,43,0,3,4.397791147471456,5.401473622163279,6.1689304940583725,11.570404116221642,21.30434782608692,5.0532544378698185,1.4431137724550898
78517,9413,4039,14,0,18,0,2,53,355,81,64,10,0,0,1,3,0,0,0,16,1,1,19,1,1,0,0,12,10,2,1,0,5,2,2,0,0,5,1,12,6,0,0,18,0,0,0.30935960591132994,0.6382575757575749,0.41280788177339894,1.051065457530975,2.375,0.40909090909090995,1.8409090909090908
78536,20252,10096,27,1,24,0,0,80,426,115,96,24,6,0,2,2,0,2,1,16,0,0,21,4,5,1,0,16,16,3,6,1,3,0,2,3,4,2,1,12,13,0,1,24,0,0,1.4271708683473383,1.8487468671679201,2.4477336389101088,4.296480506078025,6.5625,1.4864864864864848,1.5972222222222223
78552,15529,20169,66,1,38,0,1,145,826,218,195,59,15,1,7,2,1,1,2,20,0,0,49,6,6,0,1,36,35,2,4,3,2,5,6,5,2,6,4,17,22,0,1,38,0,0,3.440595025889144,3.8669370172988926,5.347534165181226,9.214471182480118,24.499999999999996,3.6879432624113493,1.5912408759124088
78760,2654,12096,39,0,36,0,0,116,591,171,158,47,13,0,3,3,0,2,0,10,1,1,26,2,1,0,0,24,21,0,2,3,1,3,6,5,5,4,7,21,15,0,0,35,0,1,2.8957033388067863,3.107838556641748,4.441652983032295,7.549491539674045,15.6,2.0465116279069737,1.3255813953488371
78819,33005,22199,68,2,34,0,4,115,686,174,147,43,7,1,5,5,0,1,4,15,1,7,28,5,1,1,0,26,26,3,3,5,2,7,4,5,0,2,5,18,18,0,2,30,3,1,3.1719665600100386,3.921448984452082,5.32424712968191,9.245696114133999,20.533333333333374,3.5423728813559343,1.5818181818181818
79130,25508,14130,43,0,29,0,6,91,455,136,114,32,7,0,1,0,1,6,1,15,1,0,18,3,3,0,1,21,19,4,3,3,2,2,2,3,0,5,5,19,10,0,4,23,0,2,2.442997198879552,3.102171561382087,3.4786064425770347,6.58077800395912,8.4,2.2604166666666687,1.446808510638298
79140,75527,56500,178,0,125,0,6,477,2556,696,610,157,28,1,25,12,5,4,9,57,0,16,112,10,13,1,3,92,87,10,13,21,0,15,14,16,14,11,11,70,55,1,2,114,2,6,7.280153835210058,9.538538391574255,12.379027059347068,21.917565450921323,55.01754385964904,7.668049792531124,1.5
79191,22854,30253,99,0,67,0,7,241,1476,380,337,112,32,4,9,5,1,7,2,30,0,4,71,8,8,0,0,56,52,7,14,0,6,11,7,5,4,6,7,35,32,0,3,62,1,1,5.185042738170899,5.83923561823635,7.691880473263182,13.531116091499523,35.50000000000005,5.96525096525097,1.4901960784313726
79222,1461,2017,5,0,1,0,0,3,21,4,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.25,0.0,0.25,0.0,0.0,1.3333333333333333
79229,89611,66587,220,126,4,4,1,2253,12258,3285,2985,899,173,14,79,26,20,37,34,205,5,24,381,81,13,1,9,419,389,15,15,14,14,15,14,0,10,19,14,66,64,0,34,43,0,53,10.27878131772493,11.621474321120232,14.739825286285605,26.361299607405847,61.33170731707302,10.5744431418523,1.318747490967483
79235,3238,6049,22,0,8,0,0,25,176,48,36,13,1,0,2,1,0,0,2,4,0,6,2,1,1,0,0,10,10,0,0,1,2,0,0,0,1,0,4,2,6,0,0,8,0,0,0.752380952380953,1.923076923076923,1.2190476190476192,3.1421245421245394,1.5,0.970588235294118,1.6
79293,57182,34313,107,0,132,0,34,346,1800,490,456,131,19,1,23,4,3,6,0,21,2,7,97,15,3,1,0,65,58,19,18,20,13,3,9,10,11,12,17,72,60,0,3,121,0,8,4.804456883052317,5.520381963383775,8.697649106875602,14.218031070259388,78.52380952380955,5.464285714285709,1.4583333333333333
79339,7969,8068,33,0,10,0,0,36,201,51,44,11,2,0,0,0,1,0,0,6,0,1,9,2,1,0,0,3,3,2,0,1,0,2,1,3,1,0,0,3,7,0,0,10,0,0,1.108333333333333,1.4917293233082707,1.358333333333333,2.8500626566416045,6.0,1.257142857142856,1.457142857142857
79349,4886,12098,35,7,12,0,1,102,647,166,140,48,5,0,2,4,4,0,2,19,0,5,27,3,0,0,0,26,26,2,3,3,0,1,4,1,3,1,1,12,7,0,2,16,0,1,2.30475910693302,2.802843583459759,2.709165687426557,5.512009270886316,8.526315789473701,2.4424778761061936,1.5229357798165137
79358,83603,52474,170,6,188,0,35,545,3181,808,702,187,29,5,31,18,6,6,9,84,2,7,176,11,12,0,3,111,103,18,19,24,22,18,0,27,20,22,24,93,101,0,10,170,1,13,6.8332397146318,8.722215447194866,12.396576403046708,21.118791850241585,54.47619047619061,8.047619047619063,1.662551440329218
79440,35643,34291,128,32,35,0,0,587,3741,935,806,239,50,2,32,34,9,4,8,100,0,17,139,10,13,0,1,163,148,7,12,6,8,7,5,6,8,0,8,36,31,0,13,48,0,6,4.893338917616764,6.221894885010211,8.178236926568406,14.400131811578614,23.630000000000006,5.472783825816483,1.4912280701754386
79448,996,4032,12,0,6,0,0,19,105,29,24,7,1,0,0,0,0,0,0,5,0,0,4,2,1,0,0,3,3,2,0,1,0,1,2,0,0,0,0,2,4,0,0,6,0,0,0.608391608391609,0.838095238095238,0.6853146853146861,1.523409923409927,1.6,0.7,1.45
79535,7762,16130,58,16,13,0,0,273,1605,422,369,110,26,2,17,7,5,2,2,42,0,7,57,8,2,0,0,66,61,2,3,5,4,4,4,0,2,1,4,12,17,0,8,17,0,4,2.259762309375857,3.350626372114474,3.808145042374413,7.158771414488888,10.857142857142879,2.505050505050504,1.4402730375426622
79545,71376,40371,129,0,146,0,20,438,2643,652,533,123,34,0,13,4,3,8,7,102,10,2,140,11,8,0,1,75,71,18,15,15,13,0,19,21,14,16,15,76,70,0,7,130,1,8,4.441922867065982,7.037088846350398,7.203806058215928,14.240894904566323,27.45098039215682,5.684754521963822,1.7479892761394102
79617,16160,22186,67,17,23,0,0,273,1728,429,344,97,11,3,9,2,5,5,8,65,1,7,49,12,6,1,2,69,65,6,0,2,4,2,5,8,3,5,5,23,17,0,3,33,0,4,3.361721842852058,4.414226361089439,4.799536893172332,9.213763254261758,8.292307692307693,3.2925170068027154,1.5431654676258992
79657,451,2016,6,0,2,0,0,7,53,13,10,3,1,0,1,0,0,0,0,3,0,0,3,0,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0.3,0.46153846153846206,0.7,1.1615384615384599,1.0,0.33333333333333304,2.1666666666666665
79758,701,2016,8,0,2,0,0,11,87,24,20,10,1,0,1,0,0,0,1,2,0,1,2,0,0,0,0,11,10,0,0,0,0,0,1,0,0,1,0,2,0,0,0,2,0,0,0.5,0.5416666666666671,0.7,1.24166666666667,1.0,0.5,1.5
79764,78404,62550,200,49,102,1,2,1169,6736,1783,1595,492,88,8,51,34,11,7,20,146,1,15,285,35,14,1,7,263,247,0,12,19,15,20,14,18,19,13,21,73,78,1,25,103,0,22,10.447358084847115,12.185445038755033,16.420200832094295,28.60564587084931,60.513698630137036,10.68881939014855,1.4390637610976593
79791,11825,22181,69,1,52,0,2,207,1204,332,285,98,17,0,6,4,1,0,3,35,0,9,37,15,7,0,1,55,55,5,4,5,6,7,5,7,7,0,7,29,24,1,2,50,0,0,3.792537156330261,4.891198187777134,4.800583133341755,9.691781321118897,11.628571428571464,4.130612244897963,1.389121338912134
79825,52621,28262,92,1,66,0,3,239,1312,355,314,95,30,2,8,2,3,2,9,23,2,7,54,6,6,1,0,46,42,6,8,6,0,5,4,11,11,8,8,40,27,0,2,63,1,1,4.840223012281835,5.452123605115492,7.867313079077787,13.319436684193285,32.86956521739128,4.6666666666666625,1.4609053497942386
79847,79732,56502,177,20,160,0,40,795,4366,1167,1017,267,50,2,25,20,6,8,8,121,7,13,236,27,32,0,4,147,137,22,20,22,21,17,19,19,0,18,22,89,91,0,16,141,7,16,8.02793219183993,10.669090813940366,11.902087877169793,22.571178691110163,54.61157024793401,8.869109947643986,1.5601604278074865
95657,38132,38327,135,12,110,0,13,514,2986,772,678,188,38,3,24,23,7,9,7,61,6,17,180,8,12,1,3,94,90,15,0,18,11,18,13,11,16,7,13,64,58,0,14,66,26,16,4.862941680097924,6.385207165766958,7.609858412321924,13.99506557808888,56.065573770491824,6.478170478170479,1.6531049250535332
96462,1485,8064,23,0,17,0,3,63,364,97,83,22,3,0,4,2,1,0,0,10,1,4,18,3,2,0,0,19,17,1,2,3,0,2,3,3,2,1,0,6,11,0,0,15,1,1,1.073290598290599,1.491450400194033,1.725854700854701,3.217305101048729,7.2,1.1803278688524599,1.5901639344262295
97336,5198,16129,54,3,53,0,10,176,965,259,242,79,12,1,6,6,4,1,4,8,0,4,55,4,5,0,0,29,26,8,0,6,8,5,9,5,6,5,4,25,31,0,3,47,2,4,3.029997373814113,3.1717181567215067,4.0559051665517725,7.227623323273278,55.0,3.15675675675676,1.463276836158192
97541,2567,6048,24,0,15,0,1,54,304,87,81,32,3,0,3,2,1,1,0,5,0,0,8,3,5,0,0,14,14,1,0,1,2,2,1,3,3,2,0,6,9,0,3,12,0,0,1.0632694938440488,1.132674772036474,1.40389876880985,2.536573540846328,4.800000000000001,1.242857142857142,1.2428571428571429
99314,3149,10081,31,3,13,0,0,62,333,91,84,30,6,0,1,0,0,0,2,2,0,3,13,4,0,0,0,11,11,0,0,3,3,3,0,3,2,0,2,12,4,0,1,15,0,0,1.9801392301392289,2.0852897102897106,2.848587223587224,4.93387693387694,32.5,2.01388888888889,1.338235294117647
99445,80315,60532,198,0,188,0,13,600,3310,851,759,211,36,4,34,16,6,18,12,50,0,12,172,15,5,0,1,107,105,16,18,24,18,23,22,28,20,0,19,100,88,3,8,168,1,8,9.039910739739115,10.462552924244378,14.360512596166785,24.823065520411173,103.19999999999996,9.39823008849558,1.5730129390018484
99563,32795,36308,119,8,65,0,3,331,1971,512,463,136,31,3,23,12,1,6,3,35,3,5,90,6,7,0,1,82,75,7,8,0,11,7,3,9,11,5,12,39,34,2,6,60,1,4,5.1367838510588495,6.115543527285083,9.457021442453886,15.572564969738966,46.285714285714256,5.762039660056654,1.4755043227665705
99737,14576,28231,91,1,131,0,13,396,2418,579,500,134,20,1,17,12,7,11,6,57,2,5,136,14,12,0,2,86,73,0,17,14,14,11,13,13,17,17,16,64,68,1,6,117,1,7,3.508941931987506,5.5209343359785175,5.141636282473895,10.66257061845241,33.40350877192979,4.640226628895186,1.6979472140762464
