"year","month","T_ID","VS_T_ID","TB_SC","P_ID","BAT_ORDER_NO","PA","AB","RBI","RUN","HIT","H2","H3","HR","SB","CS","SH","SF","BB","IB","HP","KK","GD","ERR","LOB","P_AB_CN","P_HIT_CN"
2017,5,"HH","SS","B",71752,4,5,4,3,1,2,1,0,1,0,0,0,0,0,0,1,1,0,0,2,1,1
2017,5,"SS","HH","T",72466,3,5,3,0,1,1,0,0,0,2,0,0,0,1,0,1,0,0,0,2,1,0
2017,5,"HH","SS","B",73136,7,5,4,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0
2017,5,"HH","SS","B",73602,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2017,5,"HH","SS","B",75808,1,5,4,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0
2017,5,"HH","SS","B",76753,3,5,5,1,2,3,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
2017,5,"HH","SS","B",78745,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,5,"SS","HH","T",79456,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,5,"HH","SS","B",79705,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,5,"SS","HH","T",95436,5,5,4,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0
2017,5,"HH","SS","B",98144,9,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"KT","WO","B",60343,9,5,4,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2017,5,"KT","WO","B",60558,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0
2017,5,"WO","KT","T",61353,9,4,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,5,"KT","WO","B",62265,6,3,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2017,5,"WO","KT","T",62332,8,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2017,5,"WO","KT","T",62353,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2017,5,"WO","KT","T",62356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"KT","WO","B",63450,7,5,5,4,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1
2017,5,"KT","WO","B",64006,6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,5,"WO","KT","T",64300,5,5,3,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0
2017,5,"WO","KT","T",65898,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,5,"WO","KT","T",67341,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2017,5,"KT","WO","B",73113,3,5,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,4,0
2017,5,"KT","WO","B",73153,1,6,6,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
2017,5,"WO","KT","T",73342,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
2017,5,"WO","KT","T",74215,3,4,4,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2017,5,"KT","WO","B",74339,4,4,4,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1
2017,5,"WO","KT","T",76746,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,5,"KT","WO","B",77462,4,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,5,"WO","KT","T",77463,6,5,4,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0
2017,5,"WO","KT","T",77564,7,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1
2017,5,"WO","KT","T",78168,2,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
2017,5,"KT","WO","B",78517,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"KT","WO","B",78753,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2017,5,"KT","WO","B",78892,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,5,"WO","KT","T",79300,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,5,"WO","KT","T",79365,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,5,"KT","WO","B",79453,5,4,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
2017,5,"KT","WO","B",99810,2,5,3,2,2,3,3,0,0,0,0,1,0,1,0,0,0,0,0,3,1,1
2017,5,"HH","HT","B",61700,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,5,"HH","HT","B",62700,7,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,5,"HH","HT","B",62797,9,4,3,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0
2017,5,"HT","HH","T",62864,8,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2017,5,"HT","HH","T",63636,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"HT","HH","T",65653,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,5,"HT","HH","T",66657,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2017,5,"HH","HT","B",66702,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"HH","HT","B",66740,5,5,4,5,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,2
2017,5,"HT","HH","T",67650,1,5,4,0,3,2,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0
2017,5,"HT","HH","T",70756,6,5,5,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
2017,5,"HH","HT","B",71347,2,5,5,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1
2017,5,"HH","HT","B",71752,4,5,5,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1
2017,5,"HT","HH","T",72443,4,5,4,2,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1
2017,5,"HH","HT","B",73136,6,5,5,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2017,5,"HH","HT","B",73602,8,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,5,"HT","HH","T",73606,7,5,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
2017,5,"HH","HT","B",75808,1,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
2017,5,"HH","HT","B",76753,3,5,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2017,5,"HT","HH","T",76849,2,6,5,3,3,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,2
2017,5,"HT","HH","T",78603,9,3,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2017,5,"HT","HH","T",78629,3,6,3,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0
2017,5,"HT","HH","T",79608,5,5,3,1,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0,2,2,1
2017,5,"HH","HT","B",79705,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"HH","HT","B",98144,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
2017,5,"KT","SS","T",60343,6,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,5,"KT","SS","T",60558,9,4,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
2017,5,"SS","KT","B",61197,7,4,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,5,"SS","KT","B",61404,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0
2017,5,"KT","SS","T",62265,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"SS","KT","B",62404,3,4,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2017,5,"SS","KT","B",62406,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,5,"SS","KT","B",62415,1,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,5,"KT","SS","T",63450,7,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0
2017,5,"KT","SS","T",64006,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2017,5,"KT","SS","T",64029,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"SS","KT","B",64610,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,5,"SS","KT","B",65412,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"SS","KT","B",67450,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2017,5,"KT","SS","T",70553,8,5,4,1,2,2,1,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0
2017,5,"SS","KT","B",71432,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,5,"KT","SS","T",73113,3,5,3,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,3,1,0
2017,5,"KT","SS","T",73153,1,6,6,1,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1
2017,5,"KT","SS","T",74339,4,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2017,5,"KT","SS","T",77462,2,3,3,3,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
2017,5,"KT","SS","T",78517,4,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2017,5,"KT","SS","T",78548,6,5,4,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0
2017,5,"KT","SS","T",78753,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"KT","SS","T",78892,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"SS","KT","B",79402,2,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,5,"KT","SS","T",79453,5,5,4,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,1
2017,5,"SS","KT","B",79456,9,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,5,"SS","KT","B",79465,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"SS","KT","B",95436,5,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
2017,5,"KT","SS","T",99810,2,3,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
2017,5,"NC","WO","T",60566,2,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,5,"WO","NC","B",61353,9,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1
2017,5,"NC","WO","T",62016,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
2017,5,"WO","NC","B",62332,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,5,"WO","NC","B",62353,1,5,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
2017,5,"NC","WO","T",62907,2,4,3,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1
2017,5,"NC","WO","T",62947,3,6,5,4,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2
2017,5,"NC","WO","T",63920,1,5,3,0,2,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0
2017,5,"NC","WO","T",63963,5,4,1,2,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,2,1,1
2017,5,"WO","NC","B",64300,4,4,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2017,5,"NC","WO","T",64944,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"NC","WO","T",65064,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"WO","NC","B",65898,6,4,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2017,5,"WO","NC","B",67341,7,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1
2017,5,"NC","WO","T",67935,4,5,5,5,2,2,1,0,1,0,0,0,0,0,0,0,2,0,0,0,4,2
2017,5,"NC","WO","T",73213,8,5,5,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2017,5,"NC","WO","T",73306,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,5,"NC","WO","T",73339,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2017,5,"WO","NC","B",74215,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
2017,5,"NC","WO","T",74465,7,5,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0
2017,5,"WO","NC","B",76746,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2017,5,"WO","NC","B",77463,5,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,5,"NC","WO","T",78122,9,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2017,5,"WO","NC","B",78168,2,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
2017,5,"NC","WO","T",78813,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"WO","NC","B",79365,8,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,5,"NC","WO","T",94629,6,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2017,5,"LT","SK","B",60523,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,5,"LT","SK","B",61204,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"SK","LT","T",61869,9,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2017,5,"LT","SK","B",62556,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"LT","SK","B",62559,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,5,"SK","LT","T",62802,9,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
2017,5,"SK","LT","T",62895,3,5,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,3,1
2017,5,"SK","LT","T",63634,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"SK","LT","T",63704,8,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"SK","LT","T",64868,1,6,4,0,2,2,0,0,0,2,0,0,0,2,0,0,1,0,0,2,0,0
2017,5,"LT","SK","B",65513,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"SK","LT","T",66838,6,5,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2,0
2017,5,"LT","SK","B",67598,7,5,4,2,1,2,0,0,1,0,0,0,0,0,0,1,1,0,0,2,1,1
2017,5,"SK","LT","T",67872,5,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0
2017,5,"LT","SK","B",71552,9,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"LT","SK","B",71564,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017,5,"LT","SK","B",71565,2,5,5,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1
2017,5,"SK","LT","T",73209,7,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,5,"LT","SK","B",74540,5,5,4,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,5,"SK","LT","T",74846,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,5,"SK","LT","T",75847,4,6,5,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1
2017,5,"LT","SK","B",76509,3,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,5,"SK","LT","T",76802,2,6,4,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,4,3,2
2017,5,"SK","LT","T",76812,8,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"LT","SK","B",77532,1,5,4,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2017,5,"LT","SK","B",78513,6,5,4,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
2017,5,"LT","SK","B",79356,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,5,"HH","HT","B",61700,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"HT","HH","T",62007,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,5,"HH","HT","B",62700,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,5,"HH","HT","B",62797,9,4,4,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1
2017,5,"HT","HH","T",62864,8,4,3,2,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,2
2017,5,"HT","HH","T",63636,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,5,"HT","HH","T",63722,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"HH","HT","B",64724,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"HT","HH","T",65653,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"HT","HH","T",66606,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,5,"HT","HH","T",66657,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,5,"HH","HT","B",66702,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"HH","HT","B",66707,8,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2017,5,"HH","HT","B",66740,5,4,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2017,5,"HT","HH","T",67650,1,5,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0
2017,5,"HT","HH","T",70756,6,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,5,"HH","HT","B",71347,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2017,5,"HH","HT","B",71752,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2017,5,"HT","HH","T",72443,4,5,2,2,2,2,0,0,1,0,0,0,0,3,0,0,0,0,0,2,1,1
2017,5,"HH","HT","B",73136,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0
2017,5,"HH","HT","B",73602,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,5,"HT","HH","T",73606,7,5,3,0,3,2,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
2017,5,"HH","HT","B",75808,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"HH","HT","B",76753,3,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
2017,5,"HT","HH","T",76849,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,5,"HT","HH","T",78603,9,5,4,4,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,2
2017,5,"HT","HH","T",78629,3,6,5,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2017,5,"HT","HH","T",79608,5,5,5,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
2017,5,"HH","HT","B",79705,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,5,"KT","SS","T",60343,6,5,4,5,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,3,2
2017,5,"SS","KT","B",60456,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"KT","SS","T",60558,8,5,4,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,5,"SS","KT","B",61404,1,6,5,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2017,5,"KT","SS","T",62265,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,5,"SS","KT","B",62404,3,6,4,2,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1
2017,5,"SS","KT","B",62406,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,5,"SS","KT","B",62415,8,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,5,"KT","SS","T",63450,7,3,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2017,5,"KT","SS","T",64006,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,5,"SS","KT","B",64610,2,5,2,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,2,0,0
2017,5,"SS","KT","B",65412,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,5,"SS","KT","B",67450,4,6,5,2,1,2,1,0,0,0,0,0,0,1,1,0,1,0,0,2,3,1
2017,5,"KT","SS","T",70553,9,3,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,5,"SS","KT","B",71432,8,4,4,3,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
2017,5,"SS","KT","B",72466,6,6,6,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
2017,5,"KT","SS","T",73113,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0
2017,5,"KT","SS","T",73153,1,5,4,0,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0
2017,5,"KT","SS","T",77462,4,5,5,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,5,"KT","SS","T",78517,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"KT","SS","T",78548,5,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,5,"KT","SS","T",78753,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"SS","KT","B",79402,7,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0
2017,5,"KT","SS","T",79453,2,5,5,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
2017,5,"SS","KT","B",79456,9,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
2017,5,"SS","KT","B",79465,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2017,5,"SS","KT","B",95436,5,6,3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0
2017,5,"KT","SS","T",99810,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,5,"WO","NC","B",61353,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"WO","NC","B",62332,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"WO","NC","B",62353,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
2017,5,"WO","NC","B",62356,9,4,3,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1
2017,5,"NC","WO","T",62907,2,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
2017,5,"NC","WO","T",62947,3,5,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,5,"NC","WO","T",63920,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2017,5,"NC","WO","T",63963,5,5,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,0
2017,5,"WO","NC","B",64300,5,4,3,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,1,2,1,0
2017,5,"WO","NC","B",65898,6,4,4,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,5,"WO","NC","B",67341,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"NC","WO","T",67935,4,5,5,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2017,5,"NC","WO","T",73213,8,4,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2017,5,"NC","WO","T",73306,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,"NC","WO","T",73339,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017,5,"WO","NC","B",73342,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,5,"WO","NC","B",74215,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
2017,5,"NC","WO","T",74465,7,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0
2017,5,"WO","NC","B",77564,7,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0
2017,5,"NC","WO","T",78122,9,4,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,5,"WO","NC","B",78168,3,5,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
