"","PA","BB_rate","HR_rate","AVG","OBP","SLG","OPS","XR","SB_rate","BABIP","H2_rate","H3_rate"
"1329",17,0.176470588235294,0,0.307692307692308,0.411764705882353,0.384615384615385,0.796380090497738,2.684,0,0.196969696969697,0.25,0
"1330",2,0,0,0,0,0,0,-0.00800000000000001,0.7,0.225,0,0
"1331",91,0.0659340659340659,0.0416666666666667,0.292682926829268,0.344444444444444,0.378048780487805,0.722493224932249,9.976,0.701492537313433,0.313270485859318,0.166666666666667,0
"1332",54,0,0.0588235294117647,0.34,0.352941176470588,0.4,0.752941176470588,6.52,0.684210526315789,0.316823228010248,0,0
"1333",12,0.0833333333333333,0,0,0.0833333333333333,0,0.0833333333333333,-0.682,0.529411764705882,0.314935064935065,0,0
"1334",99,0.0909090909090909,0.107142857142857,0.314606741573034,0.383838383838384,0.471910112359551,0.855748496197934,15.372,0.666666666666667,0.304347826086957,0.178571428571429,0
"1335",65,0.0923076923076923,0,0.372881355932203,0.430769230769231,0.423728813559322,0.854498044328553,9.246,0.738095238095238,0.382801664355062,0.136363636363636,0
"1336",15,0,0,0.266666666666667,0.266666666666667,0.266666666666667,0.533333333333333,1.15,1,0.294117647058824,0,0
"1337",9,0.111111111111111,0,0.125,0.222222222222222,0.125,0.347222222222222,0.21,0,0.264591439688716,0,0
"1338",3,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.304,0.6,0.341107871720117,0,0
"1339",10,0.1,0,0.111111111111111,0.2,0.111111111111111,0.311111111111111,0.0880000000000001,0,0.125,0,0
"1340",3,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,-0.0579999999999999,0,0.2,0,0
"1341",91,0.0879120879120879,0.0740740740740741,0.325301204819277,0.384615384615385,0.481927710843373,0.866543095458758,13.01,0.766129032258065,0.304392764857881,0.185185185185185,0.037037037037037
"1342",72,0.0694444444444444,0.166666666666667,0.276923076923077,0.338028169014085,0.446153846153846,0.784182015167931,10.39,0.813559322033898,0.357894736842105,0.111111111111111,0
"1343",1,0,0,0,0,0,0,-0.098,0.333333333333333,0.314935064935065,0,0
"1344",2,0,0,0,0,0,0,-0.188,0,0.325925925925926,0,0
"1345",37,0.135135135135135,0.222222222222222,0.28125,0.378378378378378,0.625,1.00337837837838,7.062,1,0.308743169398907,0.555555555555556,0
"1346",7,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.148,0.333333333333333,0.313829787234043,1,0
"1347",66,0.166666666666667,0.125,0.307692307692308,0.439393939393939,0.5,0.939393939393939,11.954,0.666666666666667,0.342265529841657,0.25,0
"1348",93,0.0860215053763441,0.107142857142857,0.341463414634146,0.397849462365591,0.5,0.897849462365591,14.174,0.545454545454545,0.308229813664596,0.142857142857143,0
"1349",3,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,-0.14,0.710526315789474,0.370967741935484,0,0
"1350",34,0.0588235294117647,0.2,0.32258064516129,0.352941176470588,0.612903225806452,0.96584440227704,6.068,0,0.365957446808511,0.3,0
"1351",86,0.0930232558139535,0.0740740740740741,0.36,0.406976744186047,0.586666666666667,0.993643410852713,17.064,0.666666666666667,0.323211875843455,0.333333333333333,0.037037037037037
"1352",12,0.0833333333333333,0,0.0909090909090909,0.166666666666667,0.0909090909090909,0.257575757575758,-0.0759999999999999,0,0.285714285714286,0,0
"1353",98,0.0408163265306122,0.032258064516129,0.348314606741573,0.397959183673469,0.449438202247191,0.84739738592066,15.196,0.745098039215686,0.34943351222421,0.0645161290322581,0.0645161290322581
"1354",38,0.0263157894736842,0,0.2,0.243243243243243,0.257142857142857,0.5003861003861,1.404,0.25,0.272727272727273,0.285714285714286,0
"1355",23,0.173913043478261,0.142857142857143,0.368421052631579,0.478260869565217,0.578947368421053,1.05720823798627,4.734,0.333333333333333,0.286713286713287,0.142857142857143,0
"1356",2,0,0,0,0,0,0,-0.558,0.5,0.28839590443686,0,0
"1357",66,0.106060606060606,0.142857142857143,0.254545454545455,0.348484848484849,0.472727272727273,0.821212121212121,9.406,0.75,0.302136317395727,0.285714285714286,0.0714285714285714
"1358",1,0,0,1,1,1,2,0.5,0,0.380952380952381,0,0
"1359",19,0.0526315789473684,0,0.111111111111111,0.157894736842105,0.111111111111111,0.269005847953216,-0.148,0.537037037037037,0.344199424736337,0,0
"1360",20,0.1,0,0.2,0.315789473684211,0.266666666666667,0.582456140350877,2.126,0.611111111111111,0.299554565701559,0.333333333333333,0
"1361",16,0.0625,0,0.266666666666667,0.3125,0.4,0.7125,1.388,0,0.253012048192771,0.5,0
"1362",4,0.25,0,0.666666666666667,0.75,1,1.75,1.462,0.2,0.302702702702703,0.5,0
"1363",1,0,0,0,0,0,0,-0.46,0,0.3125,0,0
"1364",3,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0.152,0.611111111111111,0.319201995012469,0,0
"1365",20,0.2,0.375,0.533333333333333,0.6,1.26666666666667,1.86666666666667,7.882,0.8,0.37233259749816,0.25,0
"1366",19,0.0526315789473684,0.142857142857143,0.388888888888889,0.421052631578947,0.555555555555556,0.976608187134503,3.758,0.636363636363636,0.332332332332332,0,0
"1367",2,0.5,0,1,1,1,2,0.84,0.5,0.267123287671233,0,0
"1368",15,0,0,0.230769230769231,0.285714285714286,0.230769230769231,0.516483516483516,-0.516,0,0.307692307692308,0,0
"1369",21,0.0952380952380952,0.111111111111111,0.473684210526316,0.523809523809524,0.894736842105263,1.41854636591479,6.396,0.671232876712329,0.322045152722444,0.333333333333333,0.111111111111111
"1370",17,0.117647058823529,0,0.266666666666667,0.352941176470588,0.4,0.752941176470588,2.098,0.653846153846154,0.343940419769804,0.5,0
"1371",12,0,0,0.375,0.5,0.375,0.875,1.786,0,0.265193370165746,0,0
"1372",2,0,0,0.5,0.5,0.5,1,0.41,0.65,0.282828282828283,0,0
"1373",4,0,0,0.666666666666667,0.666666666666667,0.666666666666667,1.33333333333333,0.95,0,0.206896551724138,0,0
"1374",0,0,0,0,0,0,0,0,0,0,0,0
"1375",0,0,0,0,0,0,0,0,0,0,0,0
"1376",6,0.166666666666667,0,0,0.5,0,0.5,0.742,0.8,0.325301204819277,0,0
"1377",3,0,0,0,0,0,0,-0.278,0,0.153846153846154,0,0
"1378",4,0,0,0.25,0.25,0.25,0.5,0.214,0,0.284584980237154,0,0
"1379",1,0,0,0,0,0,0,-0.09,0.428571428571429,0.287037037037037,0,0
"1380",18,0.111111111111111,0,0.142857142857143,0.25,0.214285714285714,0.464285714285714,1.056,0.741071428571429,0.344637223974763,0.5,0
"1381",6,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.034,1,0.307106598984772,0,0
"1382",0,0,0,0,0,0,0,0,0.611111111111111,0.333767926988266,0,0
"1383",16,0.1875,0,0.153846153846154,0.3125,0.153846153846154,0.466346153846154,0.686,0.769230769230769,0.326923076923077,0,0
"1384",16,0.0625,0,0.285714285714286,0.333333333333333,0.357142857142857,0.69047619047619,0.534,0.641025641025641,0.334042553191489,0.25,0
"1385",5,0,0,0.4,0.4,0.4,0.8,0.722,0.694444444444444,0.304747320061256,0,0
"1386",0,0,0,0,0,0,0,0,0,0,0,0
"1387",0,0,0,0,0,0,0,0,0,0,0,0
"1388",18,0.111111111111111,0.166666666666667,0.375,0.444444444444444,0.625,1.06944444444444,3.916,0.707317073170732,0.346730245231608,0.166666666666667,0
"1389",17,0.176470588235294,0.166666666666667,0.428571428571429,0.529411764705882,0.714285714285714,1.2436974789916,3.72,0.666666666666667,0.284823284823285,0.166666666666667,0
"1390",2,0,0,0,0,0,0,-0.05,1,0.268221574344023,0,0
"1391",7,0.142857142857143,0,0.5,0.571428571428571,0.5,1.07142857142857,1.422,0.642857142857143,0.358974358974359,0,0
"1392",0,0,0,0,0,0,0,0,0,0,0,0
"1393",2,0,0,0.5,0.5,0.5,1,0.41,0.666666666666667,0.355595667870036,0,0
"1394",9,0.222222222222222,0.5,0.285714285714286,0.444444444444444,0.857142857142857,1.3015873015873,2.39,0.333333333333333,0.260053619302949,0.5,0
"1395",2,0,0,0.5,0.5,0.5,1,0.41,0.333333333333333,0.205882352941176,0,0
"1396",22,0.0454545454545455,0,0.4,0.428571428571429,0.6,1.02857142857143,3.762,0.576923076923077,0.349397590361446,0.25,0.125
"1397",18,0.166666666666667,0,0.266666666666667,0.388888888888889,0.333333333333333,0.722222222222222,2.21,0.636363636363636,0.311444652908068,0.25,0
"1398",22,0.136363636363636,0,0.176470588235294,0.285714285714286,0.235294117647059,0.521008403361344,1.766,0.8125,0.331140350877193,0.333333333333333,0
"1399",0,0,0,0,0,0,0,0,0,0,0,0
"1400",19,0,0,0.235294117647059,0.222222222222222,0.294117647058824,0.516339869281046,0.966,0.2,0.262357414448669,0.25,0
"1401",2,0,0,0.5,0.5,0.5,1,0.41,0.75,0.305555555555556,0,0
"1402",16,0.0625,0.2,0.357142857142857,0.375,0.642857142857143,1.01785714285714,3.444,0.666666666666667,0.332644628099174,0.2,0
"1403",20,0.05,0,0.315789473684211,0.35,0.368421052631579,0.718421052631579,1.986,0.759259259259259,0.309893704006541,0.166666666666667,0
"1404",10,0,0,0.2,0.2,0.2,0.4,0.24,0.75,0.26865671641791,0,0
"1405",0,0,0,0,0,0,0,0,0.631578947368421,0.387832699619772,0,0
"1406",0,0,0,0,0,0,0,0,1,0,0,0
"1407",3,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0.144,1,0.32258064516129,0,0
"1408",15,0.2,0,0.25,0.4,0.333333333333333,0.733333333333333,1.816,0.571428571428571,0.321349963316214,0.333333333333333,0
"1409",24,0.0416666666666667,0,0.272727272727273,0.291666666666667,0.272727272727273,0.564393939393939,1.374,0.714285714285714,0.351990049751244,0,0
"1410",22,0.0909090909090909,0,0.25,0.318181818181818,0.35,0.668181818181818,2.23,0.666666666666667,0.336963097398669,0.4,0
"1411",6,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.05,0,0.266666666666667,0,0
"1412",2,0,0,0,0,0,0,-0.188,1,0.305699481865285,0,0
"1413",16,0.0625,0,0.214285714285714,0.266666666666667,0.285714285714286,0.552380952380952,1.086,1,0.270833333333333,0.333333333333333,0
"1414",7,0.428571428571429,0,0,0.428571428571429,0,0.428571428571429,0.652,0.7,0.304511278195489,0,0
"1415",3,0.333333333333333,0,0.5,0.666666666666667,0.5,1.16666666666667,0.742,0.5,0.246031746031746,0,0
"1416",7,0.285714285714286,0,0.4,0.571428571428571,0.4,0.971428571428571,1.41,0.5,0.345211581291759,0,0
"1417",19,0,0,0.388888888888889,0.368421052631579,0.555555555555556,0.923976608187135,3.424,0.4,0.343789209535759,0.428571428571429,0
"1418",8,0.125,0,0.166666666666667,0.375,0.166666666666667,0.541666666666667,0.73,0.75,0.309713375796178,0,0
"1419",12,0.166666666666667,0.25,0.4,0.5,0.7,1.2,3.072,0.579545454545455,0.353068592057762,0,0
"1420",1,0,0,1,1,1,2,0.5,0,0.294117647058824,0,0
"1421",5,0,1,0.2,0.2,0.8,1,1.064,0.666666666666667,0.340579710144928,0,0
"1422",3,0,0,0.333333333333333,0.333333333333333,0.666666666666667,1,0.532,0.666666666666667,0.240740740740741,1,0
"1423",15,0,0,0.266666666666667,0.266666666666667,0.333333333333333,0.6,1.182,0.470588235294118,0.293515358361775,0.25,0
"1424",19,0.0526315789473684,0,0.235294117647059,0.263157894736842,0.352941176470588,0.61609907120743,0.984,0.6,0.300675675675676,0.5,0
"1425",3,0,0,0,0,0,0,-0.278,0.5,0.317647058823529,0,0
"1426",1,0,0,0,0,0,0,-0.098,0,0,0,0
"1427",8,0.125,0,0.285714285714286,0.375,0.285714285714286,0.660714285714286,0.874,0,0.28,0,0
"1428",19,0.0526315789473684,0,0.277777777777778,0.315789473684211,0.277777777777778,0.593567251461988,1.268,0.586206896551724,0.36773350751143,0,0
"1429",12,0.25,0,0.333333333333333,0.555555555555556,0.333333333333333,0.888888888888889,1.452,0.705882352941177,0.307038834951456,0,0
"1430",7,0.285714285714286,0,0,0.285714285714286,0,0.285714285714286,0.582,0.615384615384615,0.337730870712401,0,0
"1431",7,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.066,0.615384615384615,0.329700272479564,0,0
"1432",18,0.111111111111111,0,0.1875,0.277777777777778,0.1875,0.465277777777778,1.354,0.738461538461539,0.345291479820628,0,0
"1433",18,0.166666666666667,0,0.357142857142857,0.5,0.428571428571429,0.928571428571429,3.426,0.74,0.336415362731152,0.2,0
"1434",11,0.272727272727273,1,0.25,0.454545454545455,1,1.45454545454545,2.974,0.636363636363636,0.298342541436464,0,0
"1435",10,0.1,0,0,0.2,0,0.2,-0.78,0.548387096774194,0.34314980793854,0,0
"1436",2,0,0,0,0,0,0,-0.18,0.5,0.207920792079208,0,0
"1437",1,0,0,1,1,1,2,0.5,0,1,0,0
"1438",8,0,0,0.142857142857143,0.125,0.142857142857143,0.267857142857143,-0.156,0.6,0.365963855421687,0,0
"1439",13,0.0769230769230769,0,0.0833333333333333,0.153846153846154,0.0833333333333333,0.237179487179487,-0.528,0.6,0.331108144192256,0,0
"1440",9,0.111111111111111,0,0.25,0.333333333333333,0.25,0.583333333333333,0.414,0.72,0.325221238938053,0,0
"1441",6,0.166666666666667,0,0.4,0.5,0.4,0.9,1.242,0.714285714285714,0.276543209876543,0,0
"1442",8,0.125,0,0.428571428571429,0.5,0.428571428571429,0.928571428571429,1.472,1,0.305343511450382,0,0
"1443",27,0.111111111111111,0,0.217391304347826,0.333333333333333,0.260869565217391,0.594202898550725,2.404,0.45,0.316851664984864,0.2,0
"1444",12,0.0833333333333333,0.25,0.363636363636364,0.416666666666667,0.818181818181818,1.23484848484848,3.058,0,0.312236286919831,0.5,0
"1445",18,0.0555555555555556,0,0.25,0.333333333333333,0.25,0.583333333333333,1.568,0.428571428571429,0.33983286908078,0,0
"1446",3,0,0,0,0,0,0,-0.278,0.555555555555556,0.302325581395349,0,0
"1447",0,0,0,0,0,0,0,0,0,0.227272727272727,0,0
"1448",0,0,0,0,0,0,0,0,0.787234042553192,0.351063829787234,0,0
"1449",9,0.111111111111111,1,0.285714285714286,0.444444444444444,1.14285714285714,1.58730158730159,3.086,0,0.327503974562798,0,0
"1450",2,0,0,0.5,0.5,0.5,1,0.41,0.6,0.317647058823529,0,0
"1451",4,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.36,0.583333333333333,0.295823665893271,0,0
"1452",8,0,1,0.125,0.125,0.5,0.625,0.786,0.666666666666667,0.312403100775194,0,0
"1453",23,0.0434782608695652,0.111111111111111,0.428571428571429,0.434782608695652,0.666666666666667,1.10144927536232,5.574,0.670886075949367,0.328614008941878,0.222222222222222,0
"1454",18,0.111111111111111,0,0.1875,0.277777777777778,0.1875,0.465277777777778,0.6,0.558139534883721,0.351322751322751,0,0
"1455",27,0.037037037037037,0,0.269230769230769,0.296296296296296,0.269230769230769,0.565527065527065,2.27,0.816,0.365804160324708,0,0
"1456",26,0,0,0.2,0.230769230769231,0.24,0.470769230769231,0.686,0.575,0.328802588996764,0.2,0
"1457",18,0.166666666666667,0.5,0.266666666666667,0.388888888888889,0.733333333333333,1.12222222222222,3.892,1,0.309352517985612,0.25,0
"1458",12,0,0,0.363636363636364,0.416666666666667,0.454545454545455,0.871212121212121,2.092,0.767857142857143,0.306625577812018,0.25,0
"1459",22,0.0454545454545455,0,0.315789473684211,0.363636363636364,0.421052631578947,0.784688995215311,3.556,0.782608695652174,0.374193548387097,0.333333333333333,0
"1460",0,0,0,0,0,0,0,0,0,0,0,0
"1461",19,0.105263157894737,0,0.176470588235294,0.263157894736842,0.176470588235294,0.439628482972136,0.88,0.711538461538462,0.280561122244489,0,0
"1462",25,0.12,0,0.272727272727273,0.36,0.318181818181818,0.678181818181818,2.94,0.745454545454545,0.391553328561203,0.166666666666667,0
"1463",11,0.272727272727273,0,0.25,0.454545454545455,0.25,0.704545454545455,0.824,0.363636363636364,0.319018404907975,0,0
"1464",0,0,0,0,0,0,0,0,0,0,0,0
"1465",15,0.0666666666666667,0,0.214285714285714,0.266666666666667,0.214285714285714,0.480952380952381,0.826,0.533333333333333,0.308890925756187,0,0
"1466",1,0,0,1,1,1,2,0.5,0,0.291666666666667,0,0
"1467",6,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,-0.286,0.869565217391304,0.232142857142857,0,0
"1468",20,0.1,0,0.444444444444444,0.5,0.5,1,3.984,0.714285714285714,0.335388409371147,0.125,0
"1469",12,0,0,0.181818181818182,0.166666666666667,0.272727272727273,0.439393939393939,0.648,0.4,0.268702290076336,0.5,0
"1470",16,0.125,0,0.428571428571429,0.5,0.571428571428571,1.07142857142857,3.744,0.806451612903226,0.328145265888457,0.333333333333333,0
"1471",13,0.0769230769230769,0,0.454545454545455,0.5,0.454545454545455,0.954545454545455,1.962,0,0.24390243902439,0,0
"1472",24,0.208333333333333,0.666666666666667,0.352941176470588,0.541666666666667,1.05882352941176,1.60049019607843,7.748,0.555555555555556,0.299826689774697,0,0
"1473",29,0.0344827586206897,0,0.37037037037037,0.413793103448276,0.481481481481481,0.895274584929757,4.63,0.5,0.37037037037037,0.3,0
"1474",11,0,0,0.545454545454545,0.545454545454545,0.727272727272727,1.27272727272727,2.326,0.7,0.391304347826087,0.333333333333333,0
"1475",12,0,0.333333333333333,0.25,0.25,0.5,0.75,0.89,0,0.284040995607613,0,0
"1476",0,0,0,0,0,0,0,0,0,0,0,0
"1477",21,0.0952380952380952,0,0.222222222222222,0.285714285714286,0.333333333333333,0.619047619047619,1.966,0.566666666666667,0.327290076335878,0.5,0
"1478",12,0.0833333333333333,0.333333333333333,0.3,0.333333333333333,0.7,1.03333333333333,2.624,0.666666666666667,0.33096926713948,0.333333333333333,0
"1479",1,0,0,1,1,1,2,0.5,0.709677419354839,0.329032258064516,0,0
"1480",6,0,0,0.5,0.5,0.5,1,0.852,0.692307692307692,0.319698600645856,0,0
"1481",2,0,0,0,0,0,0,-0.188,0,0.243243243243243,0,0
"1482",2,0,0,0,0,0,0,-0.18,0.736842105263158,0.341346153846154,0,0
"1483",8,0.375,0.333333333333333,0.6,0.75,1.4,2.15,3.492,1,0.334828101644245,0.333333333333333,0
"1484",7,0,0.25,0.571428571428571,0.571428571428571,1.14285714285714,1.71428571428571,2.882,0.692307692307692,0.324694024478042,0.25,0
"1485",15,0.2,0.333333333333333,0.25,0.4,0.5,0.9,2.61,0.625,0.333088774761555,0,0
"1486",5,0.2,0,0.75,0.8,1.25,2.05,2.19,0.75,0.293863439930856,0.666666666666667,0
"1487",7,0,0,0.428571428571429,0.428571428571429,0.571428571428571,1,1.36,0.777777777777778,0.32080723729993,0.333333333333333,0
"1488",5,0,0,0.2,0.2,0.2,0.4,0.14,0.688524590163934,0.339141257000622,0,0
"1489",7,0,0,0.285714285714286,0.285714285714286,0.285714285714286,0.571428571428571,0.55,0.571428571428571,0.326167531504818,0,0
"1490",6,0,0,0.2,0.333333333333333,0.2,0.533333333333333,0.472,0.625,0.32171581769437,0,0
"1491",15,0.0666666666666667,0.333333333333333,0.214285714285714,0.266666666666667,0.5,0.766666666666667,1.986,0.833333333333333,0.358675659104844,0.333333333333333,0
"1492",1,0,0,0,1,0,1,0.34,0.478260869565217,0.312567132116004,0,0
"1493",14,0,0,0.214285714285714,0.214285714285714,0.357142857142857,0.571428571428571,0.934,0.797297297297297,0.362165178571429,0.666666666666667,0
"1494",7,0.142857142857143,0,0.166666666666667,0.285714285714286,0.166666666666667,0.452380952380952,0.382,0.746031746031746,0.306896551724138,0,0
"1495",13,0.307692307692308,0,0.333333333333333,0.538461538461538,0.444444444444444,0.982905982905983,2.162,0.702702702702703,0.317086234600964,0.333333333333333,0
"1496",8,0,0,0.125,0.125,0.125,0.25,-0.154,0.75,0.302325581395349,0,0
"1497",4,0.5,0,0,0.5,0,0.5,0.492,0.578947368421053,0.31328320802005,0,0
"1498",1,0,0,0,0,0,0,-0.09,0.647058823529412,0.277854195323246,0,0
"1499",11,0.0909090909090909,0,0.333333333333333,0.454545454545455,0.333333333333333,0.787878787878788,1.804,0.583333333333333,0.305672268907563,0,0
"1500",4,0,0,0.25,0.25,0.25,0.5,0.222,0.666666666666667,0.306818181818182,0,0
"1501",2,0.5,0,0,0.5,0,0.5,0.242,0.689655172413793,0.289500509683996,0,0
"1502",8,0.25,0,0.166666666666667,0.375,0.333333333333333,0.708333333333333,0.556,0.657894736842105,0.332310838445808,1,0
